,Date,Location,MinTemp,MaxTemp,Rainfall,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Temp9am,Temp3pm,RainToday,RainTomorrow,Pressure9am,Pressure3pm
1388,2012-11-27,SalmonGums,13.6,34.9,0.0,7.0,81.0,4.0,3.0,28.0,28.0,51.0,28.0,23.5,34.4,0.0,0.0,,
1389,2012-11-28,SalmonGums,19.9,26.9,1.0,6.0,74.0,3.0,14.0,11.0,39.0,68.0,78.0,23.9,16.4,0.0,1.0,,
1390,2012-11-29,SalmonGums,11.5,20.3,6.8,7.0,72.0,14.0,14.0,44.0,37.0,44.0,35.0,15.6,18.6,1.0,0.0,,
1391,2012-11-30,SalmonGums,10.5,20.5,0.2,15.0,44.0,13.0,13.0,26.0,19.0,44.0,27.0,15.5,20.1,0.0,0.0,,
0,2012-12-01,SalmonGums,16.952014601511895,28.911733534009105,3.5694899884417497,3.346223011436265,68.85579644281712,1.4776954482407554,1.239365207515954,15.536032738187416,27.945541481652192,72.25786734711394,54.04393506807542,23.469760415951818,30.428475677638495,-0.07437866512136276,0.05064375724639203,,
1,2012-12-02,SalmonGums,12.42305154093218,22.74677648046062,2.9260117285701917,7.999505294177821,56.653683652320254,5.066805156030517,9.593582489087298,18.21610081340358,24.939824862250425,52.121418328803905,37.5340520306344,19.107966088492407,21.82386837857126,0.1401987042637266,0.14626837146793595,,
2,2012-12-03,SalmonGums,8.41682903036269,25.17222951104028,3.051817024126158,5.451754607667672,46.34977144804723,0.8111465345448252,5.181008772337617,20.336270446994003,18.659450544755465,45.969825335945984,31.866989595777753,20.817164774608727,25.031224594440776,0.05430664427350784,0.4716189571525024,,
3,2012-12-04,SalmonGums,12.392711286364882,29.53593518680866,3.2793265832133462,6.928028740746028,57.99391985248901,0.8338557595208425,6.817272257663985,17.996220405463593,26.765115802816663,32.80296999504579,18.811780966000974,21.90464912377214,29.291705251889056,0.1350866327775987,0.4629638934536183,,
4,2012-12-05,SalmonGums,14.012514839560657,24.406834971533733,3.5634333895093526,5.448719225082331,47.95495391116836,6.81589857882979,2.0082223090638855,21.581121372420075,21.0165360291684,70.72604304536594,58.427556010385636,20.010664970512995,23.22796276919388,0.13983257278922095,0.12003369465458842,,
5,2012-12-06,SalmonGums,13.987672541754147,27.182805973786614,3.6138115028571813,5.063631003355098,65.5480851983821,0.18592309087641024,1.173786158418931,20.618292960765043,32.60859001926564,68.09095557293213,43.79766525793391,21.104813559751115,25.953759674183164,0.1425767809570728,0.10981953415461561,,
6,2012-12-07,SalmonGums,16.965681063682087,26.443112226129365,3.5659086958407586,8.782710351532602,57.48945355443221,1.5583931551588277,6.780981862049202,23.634625485069034,26.89541624809267,57.28812434741614,47.4218861208051,21.907148736775582,24.752415470566305,0.14410960869585418,0.09912726346206018,,
7,2012-12-08,SalmonGums,14.2965488120444,28.956189307712723,2.8603812159262856,3.572491454175037,47.66975476558162,6.631070447531399,11.341512254492299,19.66873170095258,22.323177573116833,58.63110311544755,35.35148798829781,21.636491024346444,28.254314648889498,0.14467841904006118,0.08795061803564372,,
8,2012-12-09,SalmonGums,15.37788089691006,33.46058586869121,2.513279050899343,9.011763486862877,58.5138956158888,12.07672323790851,10.873324009315763,21.066093360197,22.688023162355652,40.294326629089724,19.558634477009544,25.037990000937665,33.29504977525687,0.14400518890394315,0.07688483196533133,,
9,2012-12-10,SalmonGums,20.636546374811168,28.261028152858746,1.8265149398479799,8.15729013151697,63.96602266632267,9.608627149627155,2.3748924513677556,26.57730490115403,29.42869205380672,47.06157719672773,38.2864129597362,24.44952956230256,27.17779202730599,0.14132111909605535,0.06488102940662656,,
10,2012-12-11,SalmonGums,11.448476483736918,28.61080028866271,1.4126440329348353,4.197501800085234,44.32191089721235,2.9511823599875813,1.3105524941614544,20.575286806802318,15.36619500731043,38.67513100590305,25.33361843772561,22.610101331053976,28.251800765960432,0.13529115670119962,0.21032053777315893,,
11,2012-12-12,SalmonGums,11.813406320665166,31.6891734104855,3.3766730125126525,9.00967949577759,50.569758229577104,3.3872266131497266,12.16404743774805,16.07688357853121,23.130499950475144,39.257661617200036,19.62407296541249,24.496584897384302,31.361450736496067,0.11943607258515289,0.5528031617256638,,
12,2012-12-13,SalmonGums,14.93736634092074,28.7430253471135,0.9413880308720015,11.20610119954971,67.0978966970486,11.112575404603362,8.067670506624273,18.511557292366803,34.379271554028975,37.434220404621556,19.647370123909322,22.811807312639584,27.80357394802173,0.09734006385897476,0.038015233635566414,,
13,2012-12-14,SalmonGums,14.529857854856083,30.262874535019357,0.8480702790633581,8.459162025627764,49.463588090264416,6.9124562047709235,4.959917558410254,25.491221476109274,20.427877537530403,47.06579444022857,28.499641497960123,22.88783040347392,29.765642830395606,0.07382083402521446,0.5247981571368769,,
14,2012-12-15,SalmonGums,16.01652546607182,32.374776294547964,0.6065255020717528,9.196372486700378,68.52446491648463,11.19897381163591,11.852179944247215,17.58288948922039,21.470651032237686,39.31836545526255,60.104333444929516,25.287653894440467,27.145151526452388,0.050626549500186205,0.01207236890350305,,
15,2012-12-16,SalmonGums,19.36675678530046,26.975106579374398,0.7480571472570703,1.377641639590217,59.07706881864823,2.952405908937874,9.27679184405798,20.15855831828921,35.045927162361366,57.3781539551799,56.017655784134845,22.845125157881796,23.702767200057277,0.028809940876396906,-0.0015370681398447772,,
16,2012-12-17,SalmonGums,12.866017557016315,29.478809412981764,5.523227506072637,5.929734692079466,51.022345538959556,4.623441583679498,10.690549441635994,23.41045781596612,26.49539522803307,50.32596424735991,28.717113642964474,20.51917821905742,27.68362427547981,0.008892915359816497,-0.02086660731722173,,
17,2012-12-18,SalmonGums,14.426640911342716,32.56597075245899,-0.08092374753049159,8.415957104448161,47.06868473982712,4.230417635491074,8.117839950680724,11.41398606720206,17.666342325304818,32.74412317981782,21.75875950393441,24.626480514110092,31.188390861293907,-0.008974123928551375,0.4591727645983213,,
18,2012-12-19,SalmonGums,18.206171302106892,35.32491379235163,-0.3520278681057545,4.8664495556625145,55.88108931310564,8.243380668953355,6.5329313134383185,27.7140676909588,24.595278167890548,23.093899645657807,19.624070001360725,27.68293855207548,33.85500565356594,0.3084877958013858,-0.05607612004298229,,
19,2012-12-20,SalmonGums,18.190072770646182,32.18337102021784,-0.42713419657271734,11.77847566419799,55.755652242044135,9.73313824963856,6.007776002423755,21.596378262882194,22.512279007931912,51.871293678038796,33.340316687910644,25.437406568647713,29.724657435567984,-0.03746120096061044,-0.07073804486469656,,
20,2012-12-21,SalmonGums,16.023174325625757,30.52706786526978,4.843902358422002,5.876861310403955,48.97629253809436,6.976141008077541,10.532786071001452,20.58568277140857,20.2538408531015,57.27089689967187,34.725672365740635,22.23950299446212,27.27448145299237,0.2786590707640652,-0.0596518494752228,,
21,2012-12-22,SalmonGums,13.010663020697061,31.986635516723943,8.261038974910376,9.094522372053028,45.511758155301955,8.758346420491836,10.641360765262682,16.6976332735165,16.611121571138057,43.53578447803631,27.199197007988403,24.1684681352596,29.72361201267261,0.5981405912594188,-0.024858038603471758,,
22,2012-12-23,SalmonGums,14.810694804053142,32.696072729395304,-0.6462133294084744,3.21405620138658,48.20212912224053,1.1328391180533002,12.48333878236545,21.85679755887726,16.677556961555275,45.20864027359961,24.58764051521435,24.638682768765545,31.300860986444956,-0.07726859096952442,0.6277114437045267,,
23,2012-12-24,SalmonGums,16.727276360425574,33.72353208657675,-0.4699855266626094,5.3305118350187835,47.998371819184555,1.1486639335765672,8.071738294469252,20.039530435701042,18.4013777058211,38.91261822810209,23.173011828935508,26.325291339323154,32.5649640147502,-0.0889853367366463,0.621049820516094,,
24,2012-12-25,SalmonGums,14.849405696446757,34.81118917753333,1.3002030417666461,4.466469958158795,48.76616229182791,6.14187931028073,6.242321834142803,18.279736019968844,21.602150954677473,38.96670715061665,19.309897496844886,26.672772073660177,33.95185557824137,-0.10240263844344608,-0.04705069824353855,,
25,2012-12-26,SalmonGums,20.346773594195515,37.88281291081434,0.036320419017756955,2.6553568182689444,56.12416123351117,2.8352905954922623,6.416204197259971,12.474610604200155,21.49293112571297,27.26501104134271,16.964079472859876,28.30272709093755,36.84448169344032,-0.11859237583377716,-0.04746570480354673,,
26,2012-12-27,SalmonGums,21.126825315810663,32.471823195392176,1.1620717808874224,10.906632580379462,58.567008972620634,1.552273098474359,5.529949388946388,19.469865943407,29.716261475868286,59.34386346909666,55.67430874724096,26.023400392948556,28.194765863058468,-0.13861351919367643,-0.04814011012155742,,
27,2012-12-28,SalmonGums,20.261140931985754,33.392360512268894,0.4740646298663239,5.239449250834239,53.59240177820872,10.628137034314342,5.248044015226434,18.373603026643266,22.26390394020752,58.5153958637537,34.378936317658194,24.998086986907044,31.24887089983792,-0.16334694383336676,-0.049659660242536305,,
28,2012-12-29,SalmonGums,17.463126524163297,38.11208806045645,0.40688632980879863,8.933438630562957,54.10782964863154,11.42817913262224,13.280652078891373,23.697201999840043,23.28227867675974,25.98800868634266,15.184947598863321,29.418651981186756,36.62486773077132,-0.19548939037866356,-0.050440935542792345,,
29,2012-12-30,SalmonGums,19.742369648254645,40.1607850194523,0.5265128220744888,7.999831677670284,67.07293507389787,6.281902268814692,12.10126824753382,19.04204561733643,27.655161871013547,18.90941899790069,6.252266831643524,31.07720815848482,39.590327937842794,-0.020718498375881772,-0.05115277348715039,,
30,2012-12-31,SalmonGums,13.606805992380984,33.15285140153952,1.3201344787574438,0.7531331578140437,52.76711088802767,3.595045796299841,2.3023470822863548,12.671547027731759,22.730698456446028,30.17981406104886,15.401527445878314,21.035401541745156,28.856533776353317,0.44987619065430806,0.2742139555093092,,
1392,2013-01-01,SalmonGums,22.3,44.1,0.0,12.0,41.0,3.0,5.0,22.0,11.0,11.0,8.0,38.2,42.8,0.0,0.0,,
1393,2013-01-02,SalmonGums,21.5,39.7,0.0,12.0,54.0,11.0,9.0,19.0,20.0,33.0,26.0,33.3,38.1,0.0,0.0,,
1394,2013-01-03,SalmonGums,18.6,37.6,0.0,8.0,54.0,14.0,14.0,6.0,24.0,64.0,16.0,24.5,35.5,0.0,0.0,,
1395,2013-01-04,SalmonGums,13.2,28.5,0.0,8.0,43.0,12.0,11.0,15.0,26.0,45.0,27.0,19.8,27.0,0.0,0.0,,
1396,2013-01-05,SalmonGums,9.3,35.2,0.0,1.0,43.0,5.0,1.0,17.0,20.0,41.0,19.0,22.8,33.8,0.0,0.0,,
1397,2013-01-06,SalmonGums,19.2,37.1,0.0,4.0,39.0,4.0,15.0,20.0,15.0,32.0,25.0,28.3,34.9,0.0,0.0,,
1398,2013-01-07,SalmonGums,22.8,41.2,0.0,10.0,46.0,4.0,8.0,11.0,20.0,21.0,14.0,32.4,39.7,0.0,0.0,,
1399,2013-01-08,SalmonGums,20.3,40.6,0.0,2.0,48.0,1.0,9.0,15.0,28.0,21.0,13.0,31.7,39.4,0.0,0.0,,
1400,2013-01-09,SalmonGums,21.3,42.2,0.0,8.0,54.0,5.0,11.0,28.0,39.0,25.0,40.0,29.5,29.3,0.0,0.0,,
1401,2013-01-10,SalmonGums,16.6,29.1,0.0,8.0,41.0,11.0,8.0,20.0,26.0,58.0,33.0,20.4,27.5,0.0,0.0,,
1402,2013-01-11,SalmonGums,16.2,27.0,0.0,10.0,39.0,11.0,8.0,11.0,19.0,59.0,40.0,19.8,24.3,0.0,0.0,,
1403,2013-01-12,SalmonGums,15.8,19.4,1.0,1.0,26.0,0.0,1.0,11.0,13.0,89.0,90.0,16.3,17.8,0.0,1.0,,
1404,2013-01-13,SalmonGums,16.1,22.8,7.0,4.0,35.0,0.0,4.0,20.0,19.0,81.0,66.0,19.2,22.7,1.0,1.0,,
1405,2013-01-14,SalmonGums,18.8,32.8,1.4,4.0,39.0,4.0,4.0,19.0,11.0,91.0,51.0,18.9,30.3,1.0,0.0,,
1406,2013-01-15,SalmonGums,18.8,37.9,0.4,1.0,48.0,4.0,1.0,9.0,22.0,53.0,30.0,29.3,36.6,0.0,0.0,,
1407,2013-01-16,SalmonGums,21.0,39.7,0.4,14.0,43.0,0.0,6.0,9.0,24.0,47.0,27.0,28.2,38.5,0.0,0.0,,
1408,2013-01-17,SalmonGums,18.3,26.9,0.2,8.0,56.0,13.0,11.0,20.0,37.0,41.0,37.0,23.7,22.9,0.0,0.0,,
1409,2013-01-18,SalmonGums,11.6,26.6,0.0,10.0,43.0,9.0,10.0,9.0,22.0,48.0,32.0,20.3,24.8,0.0,0.0,,
1410,2013-01-19,SalmonGums,12.1,28.6,0.0,9.0,41.0,1.0,2.0,15.0,15.0,59.0,25.0,19.2,27.1,0.0,0.0,,
1411,2013-01-20,SalmonGums,13.6,33.4,0.0,9.0,37.0,4.0,2.0,19.0,6.0,44.0,17.0,23.0,32.5,0.0,0.0,,
1412,2013-01-21,SalmonGums,15.7,32.2,0.0,10.0,48.0,12.0,11.0,11.0,28.0,35.0,40.0,26.4,28.4,0.0,0.0,,
1413,2013-01-22,SalmonGums,17.1,32.2,0.0,2.0,41.0,2.0,2.0,20.0,20.0,67.0,32.0,20.0,29.9,0.0,0.0,,
1414,2013-01-23,SalmonGums,17.7,36.0,0.0,6.0,54.0,4.0,3.0,20.0,28.0,52.0,42.0,25.3,31.1,0.0,0.0,,
1415,2013-01-24,SalmonGums,17.6,25.6,0.0,11.0,50.0,11.0,11.0,28.0,33.0,54.0,34.0,21.1,23.1,0.0,0.0,,
1416,2013-01-25,SalmonGums,5.2,27.1,0.0,10.0,37.0,2.0,8.0,7.0,11.0,47.0,26.0,18.4,25.8,0.0,0.0,,
1417,2013-01-26,SalmonGums,7.5,30.1,0.0,8.0,41.0,1.0,11.0,9.0,11.0,50.0,29.0,19.6,28.8,0.0,0.0,,
1418,2013-01-27,SalmonGums,10.3,28.6,0.0,8.0,48.0,11.0,8.0,9.0,26.0,55.0,40.0,20.8,26.7,0.0,0.0,,
1419,2013-01-28,SalmonGums,10.6,26.1,0.4,11.0,48.0,10.0,8.0,19.0,20.0,52.0,26.0,17.6,25.2,0.0,0.0,,
1420,2013-01-29,SalmonGums,6.0,29.5,0.0,10.0,39.0,6.0,2.0,11.0,6.0,47.0,18.0,19.0,28.6,0.0,0.0,,
1421,2013-01-30,SalmonGums,7.2,29.7,0.0,11.0,48.0,8.0,11.0,6.0,28.0,31.0,39.0,22.1,26.9,0.0,0.0,,
1422,2013-01-31,SalmonGums,10.9,26.0,0.0,9.0,41.0,10.0,9.0,17.0,20.0,53.0,27.0,18.3,25.3,0.0,0.0,,
0,2013-02-01,SalmonGums,9.095389031823768,23.862468894070954,-0.651049466596441,3.373063630302439,37.024836671317466,0.32833792949242824,11.43123933260467,22.88656242868007,19.11827848306976,70.06040894878684,53.382808506413895,15.970254389440434,19.798484656894598,-0.17417413250001562,0.4130540710860222,,
1,2013-02-02,SalmonGums,4.332882923244104,24.70231517644955,0.09776732919508557,4.519999889097617,35.64984713157336,2.069382627828298,4.298432018216541,8.910468155068344,12.505021087298585,61.83044101554459,40.995274157985534,16.971599678489113,23.410003506584054,-0.010100525170303687,0.8065906475541601,,
2,2013-02-03,SalmonGums,3.565778127063571,26.283081761197316,0.15465945206399545,4.7168263830463,27.40527330380922,3.7146965309488413,4.2171396803397005,9.11689224254475,11.22625444288093,62.37199960465482,29.140024068238947,16.74413139736467,25.868124525982953,0.005587627178324166,0.16180442772275275,,
3,2013-02-04,SalmonGums,5.458388058583788,27.912112561251483,0.9829169394687478,1.8676847176906355,26.231114010643388,3.339806265558193,3.073160033645349,16.779605079309647,5.947667110180639,59.596094663166674,21.785371892333536,18.66035435614958,28.29462183270745,0.02055504210858683,0.19104321397465132,,
4,2013-02-05,SalmonGums,8.679539480021475,31.868253201791767,11.210717436880005,10.624127034435537,40.02476231049856,1.958462831166547,2.8331919937967585,5.254012751286936,6.515160445891979,30.2029861763567,10.812477209536873,23.115590222054774,32.77595454885514,0.03591726746772082,0.22609600502181662,,
5,2013-02-06,SalmonGums,17.02541013067289,32.920334230976465,0.9326363240191538,7.372447211803055,49.18930792518306,9.552029157403844,3.8355049465579363,12.52458034129511,25.931109515019223,29.10625058777769,24.498911679497215,25.541232438309628,30.327070058181846,0.0518467647164147,-0.06830430140995758,,
6,2013-02-07,SalmonGums,7.126070970216988,26.353714821570435,1.416604182862743,10.822450026263295,38.76550020360772,6.83168174550236,12.479078003260083,11.391586656492166,17.18261382695057,62.372535432116855,31.32953041071402,19.20509085797934,26.32283058542421,0.06774846608990007,-0.029463153447455925,,
7,2013-02-08,SalmonGums,8.751013228444066,21.08336684978545,2.1363221971969577,12.542858798928023,27.365178575371182,7.924864575786572,10.574334170456325,14.39956445515895,10.453135460427731,69.31292942705394,52.20143601314418,16.246329500581197,21.41684079547115,0.08240389510807994,-0.16685614534475463,,
8,2013-02-09,SalmonGums,10.789331835309111,23.01407008607928,5.506182634087219,5.880966481861238,41.834016802993546,2.9127638679962096,1.4706675329410865,10.072208493465563,13.230190454325612,78.79760591922444,75.33343963786109,16.62619440735289,20.22296642377827,0.09402523731122034,0.44263793722368466,,
9,2013-02-10,SalmonGums,14.349316482282475,26.378788968371026,7.813529977022379,9.887180098412928,43.20598372701039,7.433922126452904,4.70060632427713,21.715948107909924,20.845511769697506,68.72642456978967,41.38210793581956,19.275473067712294,26.5221928948608,0.09805271079412825,-0.041971617354208735,,
10,2013-02-11,SalmonGums,11.059111084881772,27.18259761028847,3.672443430546897,7.854474713488144,34.49933342075731,7.93557594046862,10.175228820792022,18.490089109582748,14.97475606986017,61.805415415039285,32.43477716981244,20.72790750336697,28.101435280475748,0.09143117239250091,-0.028587316945120705,,
11,2013-02-12,SalmonGums,10.669779185787414,25.19868047301976,4.0313443626828676,4.752798349657003,40.245418837934864,3.9255238005934614,9.706249992864102,10.285160646453939,13.93693323013352,54.104405678122504,59.71704009712255,21.677950838743516,21.72557501717904,0.08138718921811014,-0.01827741988082593,,
12,2013-02-13,SalmonGums,8.229672247689246,23.817007103403192,5.191005279631754,10.61118888180644,41.104789763280195,10.893448123245602,3.8449644014681867,12.585830226436073,14.231918591704751,68.49711798295618,40.87879257585617,16.83493974160811,23.906729554430477,0.07008184656498018,0.4884627196563315,,
13,2013-02-14,SalmonGums,7.985248192557395,24.49047884930426,4.845088743874983,10.014233933405908,30.217603031447982,6.3932058560211695,4.487908218472232,11.913099336830003,12.140658184772906,64.66951658109443,48.97611710648718,17.53574284377903,23.886239544344424,0.05925117839347982,0.491751838709539,,
14,2013-02-15,SalmonGums,11.960420947851176,26.10797080784304,5.728354204389033,8.974755589979956,31.97775962912744,6.406675515972733,11.692724398123662,20.590111892207084,7.65777925483957,74.66048759843608,37.208195013684694,18.09530003689354,26.59122259134473,0.05043233876778164,0.4923326280886252,,
15,2013-02-16,SalmonGums,11.064876203387238,27.393348789492208,6.042157584893541,8.989979346645015,34.728315534446295,10.421304293237863,7.01476965510802,19.80434105116278,6.8415930875875155,52.91950056745129,28.262327832841073,20.323218552482032,28.30025947887821,0.045198896540714156,-0.004948635249042099,,
16,2013-02-17,SalmonGums,14.853675002977203,28.416655098578936,6.121902945377166,10.037719956996156,34.5740093649925,5.468183620286295,9.35336099753266,13.429290764268465,14.280299321164755,56.78298953020271,34.23628773244498,21.93734736622682,28.482807457337813,0.712062048574904,-0.004161986828742026,,
17,2013-02-18,SalmonGums,14.10837356978325,28.736034682115854,6.628308826952963,9.637049439269992,33.274562652950664,6.0336163154484845,10.213285240508874,14.368181886714034,20.791794360840534,56.14375983021626,59.121515624330506,23.766487078619537,26.680756550730674,0.05846559789252592,0.49521144210998047,,
18,2013-02-19,SalmonGums,13.684158798361262,22.0941819304822,7.481082484380998,11.256590930533395,38.26974683563752,6.074898962985459,5.034640055300749,18.833234327505416,14.099487722976559,77.48243764425735,59.14453363218762,17.299503193217333,20.844777470044694,0.741280501836988,0.49838182383097035,,
19,2013-02-20,SalmonGums,10.208986272971075,22.788446140635443,7.186017819723626,10.404051408141454,41.57297734831217,11.100167936284976,5.3265361472297315,15.428290711207403,10.472116133928083,74.18898614345132,56.289009189175744,16.91368964107888,22.24150174744615,0.43454011352556493,0.00547475874418335,,
20,2013-02-21,SalmonGums,14.113279557991255,27.23146024388658,7.391532032907816,2.7250634535301925,33.7289195827411,1.8035534967916105,1.0152498875653393,10.16045548602944,12.283990193946785,66.36962196225367,41.384605455426346,21.569123682251895,27.04052342968865,0.12486132813445802,0.2180652085987741,,
21,2013-02-22,SalmonGums,13.412578188874633,24.023445676651235,7.531250894442971,3.4002946491209167,37.81752942456124,3.6933592525665,3.0827571037829555,16.290183965403664,15.748156073914778,66.91952853153515,71.62300151145655,20.520270054673816,22.015462271835055,0.1412337251718424,0.9177973646776637,,
22,2013-02-23,SalmonGums,16.10657224202075,23.78754061120813,7.671854256006039,4.045619200215762,32.62562356744534,3.0167935144818734,4.535569835002557,18.40770369571036,14.248572542152608,69.95136227549794,51.43136609273799,19.437026918501807,24.214532483632414,0.15550802533559685,0.6032399295571941,,
23,2013-02-24,SalmonGums,12.216775344916865,23.83838751759454,7.83003005379011,1.587371252698305,30.78673065099332,2.287409315098091,3.9334212893873866,15.656047329492191,10.906483722060356,72.41032248524226,50.91571371332745,20.300781267451043,24.863673939909503,0.16769437296615372,0.6340775205031581,,
24,2013-02-25,SalmonGums,14.019057047107285,25.91650224053047,8.028705746937437,6.319681035285637,32.171156409186025,3.500421894406406,8.305782248976072,13.879775761226167,7.920608869934562,67.80772340658073,41.96245347360441,20.14804999883318,26.676405211933112,0.17712169760215724,0.6765838083630874,,
25,2013-02-26,SalmonGums,15.847905830697837,27.20973847679562,8.287185259966586,5.94336647689493,38.71634504791069,5.645698357347488,6.685524687327292,6.505868837557758,11.046294389849397,59.440973154633774,53.524364725974095,23.27408497540802,28.148299068252456,0.18249554662832235,0.06138981613719946,,
26,2013-02-27,SalmonGums,15.64342765578116,22.385863801368366,12.034152229757797,10.897562704187052,30.88676759150067,4.087766517079591,5.521287096289918,17.99339701526409,12.34211249746584,87.1135471541622,61.546898243626,18.58673277253247,22.93296113109103,0.17753560631655135,0.11131304241453016,,
27,2013-02-28,SalmonGums,15.045777538557013,29.58027885230023,-0.5569518954726238,15.35401812509717,30.48880748254118,14.13578420675546,2.818125183378964,14.1155522964427,10.875022448093944,54.833840699751605,16.971484617875085,23.082125250950916,34.75705707508244,0.5883832042186585,-0.1923089022279279,,
1423,2013-03-01,SalmonGums,17.3,19.1,0.0,2.0,48.0,1.0,2.0,33.0,20.0,69.0,90.0,18.8,15.4,0.0,1.0,,
1424,2013-03-02,SalmonGums,15.0,21.1,55.4,9.0,39.0,2.0,7.0,13.0,6.0,94.0,80.0,17.6,20.4,1.0,0.0,,
1425,2013-03-03,SalmonGums,17.5,25.8,0.8,13.0,24.0,13.0,12.0,13.0,7.0,92.0,80.0,19.5,21.6,0.0,0.0,,
1426,2013-03-04,SalmonGums,16.8,36.3,0.2,3.0,31.0,3.0,3.0,20.0,11.0,64.0,28.0,25.6,35.1,0.0,0.0,,
1427,2013-03-05,SalmonGums,17.7,30.9,0.0,10.0,39.0,10.0,10.0,11.0,9.0,72.0,41.0,22.1,30.0,0.0,1.0,,
1428,2013-03-06,SalmonGums,17.1,23.1,3.0,10.0,41.0,10.0,9.0,19.0,19.0,75.0,70.0,19.4,22.1,1.0,1.0,,
1429,2013-03-07,SalmonGums,15.8,23.5,1.8,10.0,33.0,11.0,8.0,17.0,20.0,76.0,58.0,18.6,22.0,1.0,1.0,,
1430,2013-03-08,SalmonGums,15.4,24.2,1.8,10.0,28.0,9.0,9.0,7.0,7.0,70.0,51.0,18.8,23.6,1.0,0.0,,
1431,2013-03-09,SalmonGums,15.1,26.1,0.0,9.0,33.0,0.0,0.0,4.0,9.0,78.0,41.0,20.5,24.9,0.0,0.0,,
1432,2013-03-10,SalmonGums,16.8,30.6,0.0,9.0,39.74837161467261,5.0,4.0,19.0,17.0,65.0,33.0,20.8,29.0,0.0,1.0,,
1433,2013-03-11,SalmonGums,18.9,29.0,4.2,11.0,46.0,3.0,7.0,13.0,17.0,88.0,53.0,19.9,28.8,1.0,1.0,,
1434,2013-03-12,SalmonGums,11.8,20.4,2.6,11.0,57.0,11.0,11.0,41.0,26.0,60.0,44.0,15.6,18.9,1.0,0.0,,
1435,2013-03-13,SalmonGums,6.1,21.8,0.0,1.0,28.0,2.0,9.0,11.0,13.0,59.0,46.0,16.2,21.4,0.0,0.0,,
1436,2013-03-14,SalmonGums,7.8,23.1,0.0,1.0,30.0,4.0,0.0,15.0,13.0,61.0,42.0,16.9,22.3,0.0,1.0,,
1437,2013-03-15,SalmonGums,14.6,18.9,17.4,2.0,33.0,1.0,2.0,15.0,15.0,94.0,92.0,15.1,17.7,1.0,1.0,,
1438,2013-03-16,SalmonGums,14.8,22.4,18.2,0.0,43.0,0.0,0.0,24.0,24.0,88.0,71.0,17.8,21.8,1.0,1.0,,
1439,2013-03-17,SalmonGums,16.5,21.1,17.4,1.0,41.0,4.0,1.0,24.0,19.0,89.0,84.0,17.6,20.0,1.0,1.0,,
1440,2013-03-18,SalmonGums,16.1,25.8,4.0,4.0,35.0,1.0,4.0,20.0,15.0,90.0,64.0,16.4,24.9,1.0,0.0,,
1441,2013-03-19,SalmonGums,15.7,30.2,0.0,11.0,31.0,1.0,14.0,9.0,7.0,77.0,42.0,20.9,29.3,0.0,0.0,,
1442,2013-03-20,SalmonGums,17.6,23.2,0.0,11.0,54.0,12.0,12.0,17.0,30.0,82.0,69.0,19.8,20.9,0.0,0.0,,
1443,2013-03-21,SalmonGums,8.8,19.4,0.0,10.0,22.0,9.0,4.0,9.0,4.0,61.0,49.0,15.3,18.3,0.0,0.0,,
1444,2013-03-22,SalmonGums,6.0,22.4,0.0,11.0,24.0,14.0,8.0,7.0,9.0,66.0,45.0,16.1,21.5,0.0,0.0,,
1445,2013-03-23,SalmonGums,6.9,26.9,0.0,15.0,30.0,6.0,15.0,9.0,13.0,61.0,28.0,18.6,26.5,0.0,0.0,,
1446,2013-03-24,SalmonGums,8.7,26.6,0.0,9.0,26.0,1.0,9.0,6.0,6.0,73.0,45.0,19.0,25.6,0.0,0.0,,
1447,2013-03-25,SalmonGums,12.6,34.2,0.0,3.0,61.0,3.0,0.0,19.0,6.0,47.0,69.0,25.7,25.6,0.0,1.0,,
1448,2013-03-26,SalmonGums,15.9,19.7,1.2,11.0,65.0,8.0,11.0,7.0,37.0,84.0,92.0,18.9,14.3,1.0,1.0,,
1449,2013-03-27,SalmonGums,8.4,19.7,16.4,8.0,41.0,13.0,11.0,13.0,26.0,76.0,58.0,13.8,17.6,1.0,0.0,,
1450,2013-03-28,SalmonGums,5.3,18.9,0.2,8.0,22.0,11.0,8.0,11.0,13.0,77.0,65.0,15.7,17.7,0.0,0.0,,
1451,2013-03-29,SalmonGums,7.2,19.7,0.0,10.0,22.0,6.0,11.0,7.0,7.0,76.0,62.0,16.6,19.4,0.0,0.0,,
1452,2013-03-30,SalmonGums,9.6,20.4,0.0,10.0,24.0,13.0,10.0,6.0,9.0,89.0,57.0,15.9,19.4,0.0,0.0,,
1453,2013-03-31,SalmonGums,6.5,22.9,0.0,6.0,22.0,3.0,2.0,9.0,4.0,78.0,46.0,16.1,21.8,0.0,0.0,,
1454,2013-04-01,SalmonGums,7.3,24.9,0.0,9.0,26.0,3.0,2.0,11.0,9.0,64.0,37.0,19.1,24.6,0.0,0.0,,
1455,2013-04-02,SalmonGums,10.1,25.4,0.0,2.0,26.0,4.0,0.0,15.0,11.0,73.0,41.0,17.8,25.3,0.0,0.0,,
1456,2013-04-03,SalmonGums,12.1,26.6,0.0,1.0,26.0,4.0,1.0,15.0,9.0,66.0,37.0,19.2,25.9,0.0,0.0,,
