,Date,MinTemp,MaxTemp,Rainfall,WindSpeed9am,Humidity9am,Temp9am,RainToday,RainTomorrow
668,2010-09-30,7.2,19.0,0.0,0.0,55.0,14.5,0.0,0.0
669,2010-10-01,8.2,21.2,0.0,11.0,54.0,17.8,0.0,0.0
670,2010-10-02,13.2,19.4,0.0,7.0,32.0,18.5,0.0,1.0
671,2010-10-03,14.3,20.0,3.6,0.0,89.0,16.8,1.0,1.0
672,2010-10-04,15.6,21.2,13.4,11.0,81.0,19.0,1.0,1.0
673,2010-10-05,15.0,23.5,2.8,0.0,85.0,19.4,1.0,1.0
674,2010-10-06,16.7,23.7,2.2,0.0,91.0,19.8,1.0,0.0
675,2010-10-07,13.8,25.5,1.0,4.0,98.0,17.2,0.0,0.0
676,2010-10-08,15.2,20.0,0.0,4.0,74.0,17.8,0.0,1.0
677,2010-10-09,14.6,23.5,7.0,0.0,96.0,15.2,1.0,0.0
678,2010-10-10,13.760007426661765,23.5,0.0,0.0,74.0,18.119251336898405,0.0,0.0
679,2010-10-11,13.760007426661765,23.5,0.0,0.0,74.0,18.119251336898405,0.0,0.0
680,2010-10-12,13.760007426661765,23.5,0.0,0.0,74.0,18.119251336898405,0.0,0.0
681,2010-10-13,13.760007426661765,23.5,0.0,0.0,74.0,18.119251336898405,0.0,0.0
682,2010-10-14,13.760007426661765,23.5,0.0,0.0,74.0,18.119251336898405,0.0,0.0
683,2010-10-15,13.760007426661765,23.5,0.0,0.0,74.0,18.119251336898405,0.0,0.0
684,2010-10-16,13.760007426661765,23.5,0.0,0.0,74.0,18.119251336898405,0.0,0.0
685,2010-10-17,13.760007426661765,23.5,0.0,0.0,74.0,18.119251336898405,0.0,0.0
686,2010-10-18,13.760007426661765,23.5,0.0,0.0,74.0,18.119251336898405,0.0,0.0
687,2010-10-19,13.760007426661765,23.5,0.0,0.0,74.0,18.119251336898405,0.0,0.0
688,2010-10-20,13.760007426661765,23.5,0.0,0.0,74.0,18.119251336898405,0.0,0.0
689,2010-10-21,13.760007426661765,23.5,0.0,0.0,74.0,18.119251336898405,0.0,0.0
690,2010-10-22,13.760007426661765,23.5,0.0,0.0,74.0,18.119251336898405,0.0,0.0
691,2010-10-23,13.760007426661765,23.5,0.0,0.0,74.0,18.119251336898405,0.0,0.0
692,2010-10-24,13.760007426661765,23.5,0.0,0.0,74.0,18.119251336898405,0.0,0.0
693,2010-10-25,13.760007426661765,23.5,0.0,0.0,74.0,18.119251336898405,0.0,0.0
694,2010-10-26,13.760007426661765,23.5,0.0,0.0,74.0,18.119251336898405,0.0,0.0
695,2010-10-27,13.760007426661765,23.5,0.0,0.0,74.0,18.119251336898405,0.0,0.0
696,2010-10-28,13.760007426661765,23.5,0.0,0.0,74.0,18.119251336898405,0.0,1.0
697,2010-10-29,13.760007426661765,23.5,26.0,4.0,81.0,22.4,1.0,0.0
698,2010-10-30,15.6,29.0,0.0,0.0,88.0,20.2,0.0,0.0
699,2010-10-31,18.0,30.2,0.0,4.0,95.0,20.4,0.0,1.0
700,2010-11-01,19.2,23.0,4.0,0.0,86.0,21.0,1.0,1.0
701,2010-11-02,11.5,20.5,42.2,11.0,68.0,15.9,1.0,0.0
702,2010-11-03,10.5,24.9,0.0,4.0,59.0,18.4,0.0,0.0
703,2010-11-04,15.2,18.7,0.6,11.0,87.0,16.7,0.0,1.0
704,2010-11-05,13.6,17.8,75.6,4.0,66.0,17.0,1.0,1.0
705,2010-11-06,12.9,21.2,14.4,0.0,80.0,17.0,1.0,0.0
706,2010-11-07,11.0,22.7,0.0,0.0,70.0,18.7,0.0,0.0
707,2010-11-08,15.7,23.5,0.0,4.0,80.0,20.0,0.0,0.0
708,2010-11-09,13.760007426661765,23.5,0.0,0.0,74.0,18.119251336898405,0.0,0.0
709,2010-11-10,13.760007426661765,29.4,0.0,0.0,74.0,18.119251336898405,0.0,1.0
710,2010-11-11,17.2,28.2,13.0,0.0,75.0,24.0,1.0,0.0
711,2010-11-12,16.7,29.3,0.0,4.0,73.0,23.2,0.0,0.0
712,2010-11-13,15.9,32.2,0.0,4.0,71.0,25.0,0.0,0.0
713,2010-11-14,21.0,31.8,0.0,0.0,69.0,26.0,0.0,0.0
714,2010-11-15,20.4,30.8,0.0,6.0,69.0,26.5,0.0,1.0
715,2010-11-16,18.2,22.8,31.2,0.0,95.0,18.3,1.0,1.0
716,2010-11-17,17.1,22.5,4.4,0.0,89.0,18.1,1.0,1.0
717,2010-11-18,16.2,23.7,3.2,0.0,77.0,21.0,1.0,0.0
718,2010-11-19,15.7,19.8,0.0,13.0,91.0,17.4,0.0,0.0
719,2010-11-20,13.760007426661765,22.2,0.0,0.0,66.0,19.6,0.0,0.0
720,2010-11-21,14.2,24.4,0.0,6.0,75.0,19.5,0.0,0.0
721,2010-11-22,15.5,26.0,0.0,4.0,63.0,21.8,0.0,0.0
722,2010-11-23,15.8,25.8,0.0,9.0,65.0,21.8,0.0,0.0
723,2010-11-24,16.4,28.4,0.0,7.0,81.0,20.0,0.0,0.0
724,2010-11-25,16.5,29.7,0.0,4.0,66.0,22.0,0.0,0.0
725,2010-11-26,16.5,30.2,0.0,2.0,72.0,21.5,0.0,0.0
726,2010-11-27,18.0,30.2,0.0,0.0,70.0,24.0,0.0,0.0
727,2010-11-28,19.8,27.3,0.0,4.0,63.0,22.4,0.0,0.0
728,2010-11-29,17.8,24.5,0.0,11.0,84.0,19.7,0.0,0.0
729,2010-11-30,17.8,25.2,1.0,4.0,92.0,19.5,0.0,1.0
730,2010-12-01,18.7,22.8,18.0,0.0,96.0,19.4,1.0,1.0
731,2010-12-02,18.0,27.2,25.2,4.0,82.0,22.5,1.0,0.0
732,2010-12-03,19.3,28.8,0.2,4.0,69.0,23.4,0.0,0.0
733,2010-12-04,19.6,26.7,1.0,0.0,89.0,20.7,0.0,0.0
734,2010-12-05,20.0,28.2,0.0,4.0,73.0,23.0,0.0,0.0
735,2010-12-06,19.4,27.0,0.0,4.0,75.0,24.5,0.0,0.0
736,2010-12-07,19.5,27.2,0.0,11.0,71.0,24.5,0.0,0.0
737,2010-12-08,18.8,30.8,0.0,28.0,65.0,25.0,0.0,0.0
738,2010-12-09,22.4,33.3,0.0,4.0,69.0,26.8,0.0,1.0
739,2010-12-10,21.4,27.4,3.0,11.0,77.0,24.4,1.0,0.0
740,2010-12-11,17.7,26.4,0.2,0.0,68.0,22.5,0.0,0.0
741,2010-12-12,17.0,32.2,0.0,6.0,51.0,25.0,0.0,0.0
742,2010-12-13,18.8,26.0,0.0,6.0,70.0,23.5,0.0,0.0
743,2010-12-14,18.5,26.5,0.0,7.0,76.0,22.8,0.0,0.0
744,2010-12-15,19.4,28.3,0.0,0.0,71.0,24.0,0.0,0.0
745,2010-12-16,19.5,28.8,0.0,4.0,77.0,23.0,0.0,1.0
746,2010-12-17,18.8,25.5,8.2,0.0,90.0,20.5,1.0,0.0
747,2010-12-18,19.2,24.7,0.0,9.0,61.0,21.0,0.0,1.0
748,2010-12-19,17.0,23.5,3.8,0.0,68.0,20.6,1.0,0.0
749,2010-12-20,10.8,23.5,0.0,28.0,50.0,16.0,0.0,0.0
750,2010-12-21,13.760007426661765,28.7,0.0,0.0,74.0,18.119251336898405,0.0,0.0
751,2010-12-22,14.2,28.7,0.0,6.0,63.0,23.0,0.0,0.0
752,2010-12-23,18.4,28.8,0.0,0.0,65.0,22.4,0.0,0.0
753,2010-12-24,18.8,23.5,0.0,28.0,73.0,18.8,0.0,0.0
754,2010-12-25,16.5,29.9,0.0,4.0,68.0,23.4,0.0,0.0
755,2010-12-26,21.2,29.5,0.0,6.0,62.0,28.2,0.0,0.0
756,2010-12-27,19.0,22.2,1.0,4.0,87.0,20.8,0.0,0.0
757,2010-12-28,17.3,22.5,0.0,7.0,56.0,20.2,0.0,0.0
758,2010-12-29,15.0,28.5,0.0,7.0,65.0,22.4,0.0,0.0
759,2010-12-30,18.0,30.8,0.0,2.0,67.0,24.0,0.0,0.0
760,2010-12-31,19.6,31.4,0.0,0.0,75.0,24.6,0.0,0.0
761,2011-01-01,18.8,33.3,0.0,2.0,79.0,24.0,0.0,0.0
762,2011-01-02,20.2,31.0,0.0,4.0,75.0,24.6,0.0,1.0
763,2011-01-03,19.2,24.5,1.8,7.0,76.0,22.4,1.0,0.0
764,2011-01-04,18.7,25.0,1.0,7.0,82.0,20.7,0.0,0.0
765,2011-01-05,17.0,24.8,0.0,0.0,63.0,21.5,0.0,1.0
766,2011-01-06,18.8,25.6,7.4,2.0,96.0,19.6,1.0,1.0
767,2011-01-07,18.2,23.5,18.2,6.0,73.0,24.8,1.0,0.0
768,2011-01-08,13.760007426661765,28.8,0.0,0.0,74.0,18.119251336898405,0.0,0.0
769,2011-01-09,20.6,29.0,0.0,4.0,75.0,26.0,0.0,1.0
770,2011-01-10,21.8,29.5,3.6,7.0,86.0,23.6,1.0,1.0
771,2011-01-11,21.5,27.8,2.0,7.0,90.0,23.0,1.0,0.0
772,2011-01-12,22.5,30.0,0.4,7.0,77.0,25.4,0.0,0.0
773,2011-01-13,22.4,29.9,0.0,6.0,67.0,25.6,0.0,0.0
774,2011-01-14,21.2,31.8,0.0,15.0,60.0,25.2,0.0,0.0
775,2011-01-15,20.6,23.5,0.0,0.0,69.0,25.1,0.0,0.0
776,2011-01-16,13.760007426661765,29.8,0.0,0.0,74.0,18.119251336898405,0.0,0.0
777,2011-01-17,19.9,34.5,0.0,0.0,73.0,23.8,0.0,0.0
778,2011-01-18,20.8,25.8,0.2,7.0,69.0,23.8,0.0,1.0
779,2011-01-19,20.8,29.0,1.4,0.0,85.0,23.1,1.0,1.0
780,2011-01-20,20.0,28.0,5.6,2.0,76.0,24.4,1.0,0.0
781,2011-01-21,18.7,29.5,0.2,4.0,65.0,24.4,0.0,0.0
782,2011-01-22,18.7,29.6,0.0,4.0,62.0,24.6,0.0,0.0
783,2011-01-23,18.8,29.8,0.0,2.0,93.0,23.0,0.0,0.0
784,2011-01-24,17.5,36.8,0.0,6.0,71.0,23.5,0.0,0.0
785,2011-01-25,22.0,30.1,0.0,0.0,70.0,25.9,0.0,0.0
786,2011-01-26,13.760007426661765,38.2,0.0,2.0,91.0,25.1,0.0,0.0
787,2011-01-27,23.1,30.6,0.0,2.0,86.0,24.7,0.0,0.0
788,2011-01-28,22.7,26.8,0.0,19.0,66.0,24.0,0.0,0.0
789,2011-01-29,18.6,31.8,0.0,7.0,57.0,24.1,0.0,0.0
790,2011-01-30,19.2,31.8,0.0,4.0,69.0,25.4,0.0,0.0
791,2011-01-31,19.2,35.2,0.0,4.0,69.0,25.4,0.0,0.0
792,2011-02-01,21.4,41.2,0.0,4.0,57.0,27.4,0.0,0.0
793,2011-02-02,25.4,34.5,0.0,2.0,48.0,32.0,0.0,0.0
794,2011-02-03,25.3,40.2,0.0,2.0,61.0,30.8,0.0,0.0
795,2011-02-04,23.4,33.5,0.0,0.0,76.0,27.4,0.0,0.0
796,2011-02-05,25.3,41.0,0.0,4.0,47.0,33.1,0.0,1.0
797,2011-02-06,22.7,38.7,14.8,19.0,51.0,33.0,1.0,0.0
798,2011-02-07,13.760007426661765,22.5,0.0,0.0,84.0,19.2,0.0,0.0
799,2011-02-08,18.0,26.0,0.0,0.0,72.0,22.3,0.0,0.0
800,2011-02-09,16.9,26.5,0.0,0.0,73.0,23.0,0.0,1.0
801,2011-02-10,19.2,28.7,2.0,0.0,85.0,21.7,1.0,0.0
802,2011-02-11,18.2,35.5,0.0,0.0,73.0,22.8,0.0,0.0
803,2011-02-12,22.5,29.4,0.0,0.0,68.0,26.6,0.0,0.0
804,2011-02-13,20.0,24.2,0.0,0.0,93.0,21.4,0.0,0.0
805,2011-02-14,19.4,22.5,0.0,15.0,78.0,20.6,0.0,1.0
806,2011-02-15,18.6,25.7,11.6,0.0,95.0,20.0,1.0,1.0
807,2011-02-16,19.6,27.2,1.4,2.0,79.0,22.4,1.0,0.0
808,2011-02-17,21.1,32.2,0.0,0.0,75.0,24.0,0.0,1.0
809,2011-02-18,19.4,23.5,41.8,2.0,85.0,25.9,1.0,0.0
810,2011-02-19,13.760007426661765,35.0,0.0,0.0,74.0,18.119251336898405,0.0,0.0
811,2011-02-20,21.3,35.8,0.0,6.0,59.0,28.8,0.0,0.0
812,2011-02-21,21.9,24.2,0.0,4.0,84.0,22.8,0.0,1.0
813,2011-02-22,17.8,23.2,1.4,7.0,50.0,20.8,1.0,0.0
814,2011-02-23,17.7,23.5,0.4,2.0,80.0,19.5,0.0,0.0
815,2011-02-24,13.760007426661765,26.0,0.0,0.0,74.0,18.119251336898405,0.0,0.0
816,2011-02-25,13.8,26.2,0.0,0.0,92.0,18.0,0.0,0.0
817,2011-02-26,17.5,29.7,0.0,2.0,79.0,23.5,0.0,0.0
818,2011-02-27,17.8,31.7,0.0,2.0,67.0,25.5,0.0,0.0
819,2011-02-28,22.0,29.8,0.0,2.0,74.0,23.5,0.0,0.0
820,2011-03-01,22.5,38.2,0.4,9.0,52.0,29.5,0.0,1.0
821,2011-03-02,20.2,22.2,1.2,6.0,60.0,21.0,1.0,0.0
822,2011-03-03,17.2,30.7,0.2,4.0,87.0,20.8,0.0,0.0
823,2011-03-04,20.5,27.3,0.0,0.0,76.0,22.6,0.0,1.0
824,2011-03-05,19.6,22.5,5.4,15.0,65.0,20.4,1.0,0.0
825,2011-03-06,18.6,24.0,0.0,7.0,57.0,20.4,0.0,1.0
826,2011-03-07,17.0,25.8,2.2,0.0,95.0,18.5,1.0,0.0
827,2011-03-08,16.4,29.0,0.0,0.0,80.0,20.0,0.0,0.0
828,2011-03-09,18.0,29.5,0.0,0.0,85.0,20.4,0.0,0.0
829,2011-03-10,20.0,29.2,0.0,0.0,83.0,22.1,0.0,1.0
830,2011-03-11,19.2,29.8,5.4,13.0,91.0,21.0,1.0,0.0
831,2011-03-12,19.5,28.5,0.0,0.0,90.0,21.6,0.0,0.0
832,2011-03-13,19.3,23.5,0.0,6.0,78.0,23.1,0.0,0.0
833,2011-03-14,13.760007426661765,23.5,0.0,0.0,74.0,18.119251336898405,0.0,0.0
834,2011-03-15,13.760007426661765,23.5,0.0,0.0,74.0,18.119251336898405,0.0,0.0
835,2011-03-16,13.760007426661765,23.5,0.0,0.0,74.0,18.119251336898405,0.0,0.0
836,2011-03-17,13.760007426661765,23.5,0.0,0.0,74.0,18.119251336898405,0.0,0.0
837,2011-03-18,13.760007426661765,23.5,0.0,0.0,74.0,18.119251336898405,0.0,1.0
838,2011-03-19,13.760007426661765,23.5,19.4,0.0,74.0,18.119251336898405,1.0,0.0
839,2011-03-20,13.760007426661765,27.2,0.0,0.0,92.0,21.4,0.0,0.0
840,2011-03-21,20.8,23.5,0.6,0.0,96.0,21.8,0.0,0.0
841,2011-03-22,13.760007426661765,31.4,0.0,0.0,74.0,18.119251336898405,0.0,1.0
842,2011-03-23,18.9,31.5,43.6,6.0,69.0,22.6,1.0,0.0
843,2011-03-24,15.8,27.7,0.0,0.0,68.0,18.4,0.0,0.0
844,2011-03-25,16.9,26.7,0.0,9.0,68.0,20.0,0.0,0.0
845,2011-03-26,13.760007426661765,22.6,1.0,0.0,74.0,18.119251336898405,0.0,1.0
846,2011-03-27,15.1,22.8,4.9,0.0,93.0,17.0,1.0,1.0
847,2011-03-28,15.4,25.4,5.2,2.0,97.0,17.8,1.0,0.0
848,2011-03-29,16.2,26.2,0.4,0.0,94.0,19.0,0.0,0.0
849,2011-03-30,17.7,30.0,0.0,0.0,85.0,19.8,0.0,1.0
850,2011-03-31,16.0,23.4,2.4,9.0,84.0,21.7,1.0,0.0
0,2011-04-01,14.76291883084882,27.12764608524298,2.197700185911615,-3.1221469672182267,80.94786648323542,17.1769683332833,0.3475600650721876,0.0004011470538181072
1,2011-04-02,18.70960812675739,27.85835467997293,1.6593928895432173,0.9164340086829768,83.02435701206578,21.0725344440599,0.2546929017702772,0.19953602097843726
2,2011-04-03,16.29392823380945,25.496949469702287,0.7763193590220628,0.18452061957174348,85.97503608985694,17.56389395470526,0.7400124030513302,0.6911479502873935
3,2011-04-04,14.751068814695142,27.345113726768318,3.1800910654694,-0.7417158051528281,78.41058054357606,20.71999969752282,0.22579507813726535,0.19567657782783707
4,2011-04-05,17.75011416639182,27.673066292240957,-0.10023773787687373,23.483470900464326,77.42559705267018,22.208187043556553,0.7052615326003608,0.20781476011039818
5,2011-04-06,17.350193138499254,22.968781995986056,2.489491217311286,0.7332504991849795,98.78768090377412,17.785291804414708,0.17830056502957797,1.221821499450769
6,2011-04-07,16.59219492055227,23.908197795037808,3.444083230016244,-1.7804951624706766,84.22810554214493,18.631411669867056,0.1514607589373104,0.2435463873502933
7,2011-04-08,16.265219109255703,25.81725857956579,0.4959015512416608,-1.694958548222738,87.33060222889355,19.973412465431462,0.12669698045096434,0.7626727787657488
8,2011-04-09,15.64984839681247,27.119367969678823,-1.4107897669018072,-1.576278863321451,86.85287957118767,19.374500201777092,0.6016670085203557,0.2796991395196087
9,2011-04-10,15.527689135412658,28.7977200988634,-2.4620945259558757,-1.4516858413558977,78.10705435224602,18.68577087588664,0.08447536299064365,0.2881455674313266
10,2011-04-11,18.589093042819435,26.993460924833435,-2.7272051410845144,5.2083379000376,81.03469217618837,22.364781540928654,0.5790893442929381,0.2868955596917583
11,2011-04-12,16.174517763296297,25.838426802789574,6.942778124274992,7.4640756892623275,88.5993982486644,19.990934033858387,0.0911977395887501,0.7803984140148518
12,2011-04-13,16.65514946198039,23.412345105085336,-1.824808267543618,1.7545031375263198,85.02494454411688,19.583894972623657,0.11315958229750667,0.2692382350221903
13,2011-04-14,15.688340847129641,22.82480157557144,-2.105985754091941,0.4444603970541756,87.46959851986145,17.379207035857608,0.13773269260445586,0.2530304330428299
14,2011-04-15,14.441910580587244,23.985239364992555,-3.5252622169820507,-0.4996340028803532,73.49231724253768,18.27647728431991,0.14798704438596727,0.23084066157268124
15,2011-04-16,14.73166485606419,24.60042298552908,22.273048648749956,-1.5652487404657487,81.96579308606579,16.540199586567947,0.13934327477832126,0.20150538162912973
16,2011-04-17,14.872772216822167,21.915279695373915,-3.4479680767303083,1.2148396052839263,73.81292319900857,19.89240494207477,0.6158662686464662,0.16128366833078356
17,2011-04-18,10.952255945473027,23.26215339253912,-2.2532245934370074,1.836921574484699,80.01530334530274,15.198751785629302,0.07854297187326541,0.11634402108779796
18,2011-04-19,14.623339077700962,23.80454244912968,-1.3682263877754017,1.3984489661824129,80.90693011883118,19.704213311933685,0.028562945418456165,0.5706125570758976
19,2011-04-20,14.709187209157246,24.237467914614655,0.40490895658651227,4.895731662837115,83.91505384272385,18.218611911216946,-0.031888728001223526,0.5311501097142579
20,2011-04-21,14.24897453003883,23.126645408271585,0.3888102884424276,2.372668958901973,86.22685874770109,17.252960726105275,0.4045207312422837,0.4984604000315327
21,2011-04-22,15.147290062968588,24.545632413611116,-1.869421522002704,-0.19757956914173036,79.21547291644451,19.12760730224148,-0.1599976196739646,-0.03348852302420402
22,2011-04-23,15.825579430694535,24.47653048794067,-1.9555743747529482,-4.812314970327154,74.09382012058445,19.92651537172106,-0.224069864880657,0.43008133132580945
23,2011-04-24,15.449682536857125,25.26310335581539,-0.10747543055514275,20.573749419827752,72.17128116628278,20.224292446846423,0.2143268679436902,0.39724317563926437
24,2011-04-25,14.606149349586508,20.34351496053167,1.0744987061093496,2.3185111047967615,75.76715012278015,18.128114262738016,0.16226918670330825,0.36473953185119157
25,2011-04-26,11.432088390583342,23.933282604807403,0.768225735404187,26.854744508982506,80.14367010667166,15.231808608088205,0.6215781051468889,-0.164262851861613
26,2011-04-27,14.201044441739233,25.59172569664706,-0.7238539993045978,-2.999033055801277,84.74532298947369,17.45695212217236,-0.4042929761227741,0.3028087301708335
27,2011-04-28,13.683045540887903,22.14466627271432,-1.2910886558259311,-2.203891115152836,74.74670575938089,18.268669799768997,0.0726843922412519,0.7757788965336405
28,2011-04-29,16.936793291557343,20.976414561819364,-2.7091964199255654,-0.4216030707115914,83.41882833384935,19.894811746026342,0.054415669948062406,0.7574566861052845
29,2011-04-30,13.355357674943553,19.589582170130768,1.4082254159374772,7.19417835802119,64.39978964051298,16.82901718008585,0.32946215666003864,-0.25122465176410297
851,2011-05-01,14.0,22.0,0.0,0.0,79.0,19.0,0.0,0.0
852,2011-05-02,10.2,21.2,0.0,0.0,91.0,15.2,0.0,0.0
853,2011-05-03,13.0,21.3,0.0,0.0,83.0,17.5,0.0,0.0
854,2011-05-04,14.0,20.2,0.0,6.0,72.0,17.4,0.0,0.0
855,2011-05-05,13.2,20.5,0.2,4.0,67.0,17.8,0.0,0.0
856,2011-05-06,12.8,19.8,0.6,6.0,64.0,15.0,0.0,0.0
857,2011-05-07,7.8,21.2,0.0,0.0,78.0,14.0,0.0,0.0
858,2011-05-08,9.8,22.3,0.0,4.0,71.0,14.1,0.0,0.0
859,2011-05-09,9.4,18.8,0.0,0.0,63.0,15.0,0.0,1.0
860,2011-05-10,11.2,18.4,11.0,15.0,68.0,14.5,1.0,0.0
861,2011-05-11,5.7,16.6,0.0,7.0,49.0,13.2,0.0,0.0
862,2011-05-12,7.0,17.4,0.0,9.0,63.0,11.3,0.0,0.0
863,2011-05-13,9.0,20.8,0.0,7.0,68.0,15.0,0.0,0.0
864,2011-05-14,10.0,18.2,0.0,4.0,38.0,14.6,0.0,0.0
865,2011-05-15,5.5,19.5,0.0,2.0,59.0,11.2,0.0,0.0
866,2011-05-16,3.8,22.0,0.0,4.0,49.0,11.8,0.0,0.0
867,2011-05-17,5.3,20.1,0.0,0.0,75.0,12.9,0.0,0.0
868,2011-05-18,6.9,22.2,0.0,0.0,81.0,14.1,0.0,0.0
869,2011-05-19,9.8,21.2,0.2,0.0,100.0,11.8,0.0,0.0
870,2011-05-20,8.2,22.2,0.0,2.0,97.0,12.0,0.0,0.0
871,2011-05-21,7.6,24.5,0.0,0.0,96.0,13.0,0.0,0.0
872,2011-05-22,8.5,23.0,0.0,2.0,82.0,13.6,0.0,1.0
873,2011-05-23,12.6,23.2,4.6,2.0,96.0,14.4,1.0,0.0
874,2011-05-24,10.5,21.2,0.0,2.0,78.0,14.3,0.0,1.0
875,2011-05-25,10.2,15.3,55.8,37.0,94.0,11.0,1.0,0.0
876,2011-05-26,9.9,17.2,0.0,7.0,88.0,12.2,0.0,1.0
877,2011-05-27,6.7,18.0,2.6,0.0,76.0,12.0,1.0,0.0
878,2011-05-28,5.9,16.4,1.0,2.0,77.0,12.4,0.0,1.0
879,2011-05-29,7.2,17.8,5.8,0.0,97.0,13.5,1.0,0.0
880,2011-05-30,9.3,18.6,0.0,2.0,97.0,13.0,0.0,1.0
881,2011-05-31,11.5,19.3,31.2,9.0,87.0,16.8,1.0,1.0
882,2011-06-01,13.760007426661765,21.2,6.0,15.0,66.0,19.1,1.0,1.0
883,2011-06-02,13.760007426661765,20.2,4.0,0.0,87.0,16.4,1.0,0.0
884,2011-06-03,10.7,20.2,0.4,2.0,87.0,14.6,0.0,0.0
885,2011-06-04,9.4,20.4,0.0,2.0,71.0,14.5,0.0,1.0
886,2011-06-05,9.6,18.8,3.0,0.0,70.0,14.4,1.0,0.0
887,2011-06-06,8.2,19.5,0.0,4.0,72.0,12.2,0.0,0.0
888,2011-06-07,5.6,16.7,0.0,6.0,79.0,10.1,0.0,0.0
889,2011-06-08,8.7,15.2,0.0,6.0,50.0,11.5,0.0,0.0
890,2011-06-09,5.5,15.6,0.0,7.0,63.0,8.8,0.0,0.0
891,2011-06-10,7.3,17.2,0.0,6.0,63.0,10.2,0.0,1.0
892,2011-06-11,10.1,17.0,4.0,4.0,94.0,12.0,1.0,1.0
893,2011-06-12,10.0,18.3,36.4,0.0,97.0,13.8,1.0,1.0
894,2011-06-13,13.760007426661765,18.5,35.6,37.0,98.0,18.0,1.0,1.0
895,2011-06-14,13.760007426661765,18.7,26.5,9.0,75.0,16.7,1.0,1.0
896,2011-06-15,13.760007426661765,18.5,12.4,65.0,66.0,18.1,1.0,1.0
897,2011-06-16,13.760007426661765,18.6,21.8,4.0,76.0,16.5,1.0,0.0
898,2011-06-17,8.4,18.5,0.4,4.0,79.0,12.5,0.0,0.0
899,2011-06-18,6.7,17.7,0.0,6.0,62.0,11.1,0.0,0.0
900,2011-06-19,6.5,18.1,0.0,4.0,72.0,11.5,0.0,0.0
901,2011-06-20,6.9,18.8,0.0,0.0,71.0,11.6,0.0,0.0
902,2011-06-21,6.2,19.9,0.0,0.0,64.0,13.5,0.0,0.0
903,2011-06-22,6.8,15.7,0.8,11.0,68.0,10.0,0.0,0.0
904,2011-06-23,7.5,18.2,0.0,11.0,64.0,12.0,0.0,0.0
905,2011-06-24,5.6,18.2,0.0,0.0,78.0,11.2,0.0,0.0
906,2011-06-25,4.9,18.8,0.0,0.0,91.0,9.6,0.0,0.0
907,2011-06-26,6.0,20.0,0.0,0.0,85.0,11.0,0.0,0.0
908,2011-06-27,6.3,20.0,0.0,0.0,70.0,12.6,0.0,0.0
909,2011-06-28,10.0,18.0,0.4,0.0,72.0,14.4,0.0,0.0
910,2011-06-29,12.4,19.6,0.0,2.0,61.0,16.7,0.0,0.0
911,2011-06-30,13.4,17.2,0.6,0.0,87.0,14.2,0.0,0.0
912,2011-07-01,11.2,17.0,0.6,0.0,87.0,13.6,0.0,1.0
913,2011-07-02,7.0,18.4,2.4,0.0,99.0,9.4,1.0,0.0
914,2011-07-03,5.9,18.4,0.2,2.0,100.0,9.5,0.0,0.0
915,2011-07-04,7.5,21.6,0.0,4.0,78.0,12.5,0.0,0.0
916,2011-07-05,8.8,17.2,0.0,11.0,55.0,12.8,0.0,0.0
917,2011-07-06,9.4,17.2,0.0,11.0,51.0,13.5,0.0,0.0
918,2011-07-07,10.4,18.9,0.0,28.0,55.0,13.0,0.0,0.0
919,2011-07-08,4.8,15.2,0.0,7.0,67.0,9.0,0.0,0.0
920,2011-07-09,6.6,15.3,0.0,37.0,60.0,8.6,0.0,0.0
921,2011-07-10,7.0,15.5,0.0,37.0,54.0,10.5,0.0,0.0
922,2011-07-11,9.4,17.8,0.0,9.0,58.0,12.5,0.0,0.0
923,2011-07-12,4.7,17.7,0.0,11.0,62.0,9.4,0.0,0.0
924,2011-07-13,4.4,14.8,0.0,0.0,59.0,11.5,0.0,0.0
925,2011-07-14,6.4,16.0,0.0,2.0,70.0,10.0,0.0,1.0
926,2011-07-15,8.0,13.8,1.2,0.0,92.0,9.0,1.0,1.0
927,2011-07-16,8.6,16.8,4.9,0.0,97.0,12.0,1.0,0.0
928,2011-07-17,10.5,17.0,0.0,0.0,96.0,13.4,0.0,0.0
929,2011-07-18,7.1,19.7,0.2,4.0,94.0,11.4,0.0,0.0
930,2011-07-19,6.0,23.5,0.1,0.0,70.0,9.9,0.0,1.0
931,2011-07-20,13.760007426661765,17.2,49.0,0.0,74.0,18.119251336898405,1.0,1.0
932,2011-07-21,8.0,15.2,43.8,6.0,96.0,12.5,1.0,1.0
933,2011-07-22,10.3,15.7,56.8,4.0,91.0,13.4,1.0,1.0
934,2011-07-23,9.3,14.2,33.9,0.0,92.0,10.4,1.0,1.0
935,2011-07-24,8.5,17.5,9.2,0.0,83.0,11.4,1.0,0.0
936,2011-07-25,7.1,19.3,0.7,0.0,67.0,10.0,0.0,0.0
937,2011-07-26,8.0,18.2,0.0,4.0,74.0,12.0,0.0,0.0
938,2011-07-27,5.0,17.2,0.6,0.0,86.0,9.5,0.0,0.0
939,2011-07-28,6.0,18.9,0.2,0.0,87.0,10.9,0.0,0.0
940,2011-07-29,4.9,19.8,0.1,0.0,81.0,10.5,0.0,0.0
941,2011-07-30,4.2,19.9,0.0,2.0,78.0,9.5,0.0,0.0
942,2011-07-31,5.4,21.5,0.0,2.0,73.0,11.4,0.0,0.0
