,Date,MinTemp,MaxTemp,Rainfall,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Pressure9am,Pressure3pm,Temp9am,RainToday,RainTomorrow
451,2014-05-26,21.1,35.2,0.0,1,39.0,1,0,9.0,7.0,65.0,1015.6,1011.3,27.6,0,0
452,2014-05-27,19.2,34.0,0.0,0,33.0,1,0,11.0,17.0,73.0,1015.4,1010.4,25.7,0,0
453,2014-05-28,16.9,32.8,0.0,1,39.0,2,2,9.0,20.0,72.0,1014.8,1010.1,24.5,0,0
454,2014-05-29,20.0,34.3,0.0,0,35.0,1,1,9.0,15.0,74.0,1014.4,1009.7,26.1,0,0
455,2014-05-30,18.6,34.5,0.0,0,41.0,0,2,15.0,17.0,66.0,1013.3,1009.6,26.5,0,0
456,2014-05-31,20.1,33.4,0.0,9,30.0,0,9,15.0,17.0,77.0,1014.2,1010.0,24.7,0,0
457,2014-06-01,19.4,33.7,0.0,0,39.0,2,0,11.0,24.0,71.0,1013.5,1009.8,25.7,0,0
458,2014-06-02,19.7,33.4,0.0,0,43.0,2,9,20.0,17.0,63.0,1013.7,1009.9,25.2,0,0
459,2014-06-03,17.1,32.8,0.0,2,43.0,9,9,20.0,20.0,61.0,1014.5,1010.0,23.9,0,0
460,2014-06-04,22.8,33.3,0.0,0,44.0,2,2,20.0,20.0,75.0,1014.4,1010.5,25.2,0,0
461,2014-06-05,17.0,33.5,0.0,2,44.0,9,2,20.0,24.0,87.0,1014.1,1010.0,24.5,0,0
462,2014-06-06,20.9,34.0,0.0,2,46.0,9,2,20.0,24.0,40.0,1013.4,1009.9,26.1,0,0
463,2014-06-07,23.4,31.2,0.0,9,52.0,2,9,31.0,24.0,66.0,1014.5,1011.0,24.5,0,0
464,2014-06-08,18.9,30.2,0.0,2,50.0,9,9,24.0,26.0,39.0,1016.0,1012.0,21.3,0,0
465,2014-06-09,15.0,29.5,0.0,0,46.0,2,0,22.0,24.0,33.0,1016.0,1010.8,21.5,0,0
466,2014-06-10,10.9,29.0,0.0,0,39.0,9,0,20.0,11.0,66.0,1014.0,1009.4,19.1,0,0
467,2014-06-11,9.5,29.8,0.0,0,39.0,9,2,9.0,13.0,85.0,1012.9,1008.3,17.5,0,0
468,2014-06-12,10.6,31.5,0.0,9,22.0,9,2,11.0,7.0,84.0,1011.3,1007.9,20.3,0,0
469,2014-06-13,12.8,33.2,0.0,11,24.0,9,8,11.0,11.0,58.0,1012.7,1009.4,21.7,0,0
470,2014-06-14,17.3,28.9,0.0,10,39.0,9,10,24.0,28.0,58.0,1016.2,1012.3,21.4,0,0
471,2014-06-15,15.3,26.7,0.0,9,46.0,9,9,31.0,20.0,36.0,1018.3,1014.4,19.2,0,0
472,2014-06-16,11.2,26.9,0.0,0,37.0,9,2,24.0,17.0,42.0,1018.7,1014.6,16.9,0,0
473,2014-06-17,9.7,28.5,0.0,2,46.0,9,0,15.0,9.0,40.0,1018.7,1014.1,17.2,0,0
474,2014-06-18,15.4,32.8,0.0,2,39.0,9,1,17.0,19.0,50.0,1016.7,1013.4,22.8,0,0
475,2014-06-19,19.4,33.1,0.0,0,43.0,2,2,15.0,20.0,67.0,1015.7,1012.0,25.0,0,0
476,2014-06-20,21.0,33.5,0.0,0,37.0,0,0,13.0,17.0,71.0,1016.6,1013.1,25.2,0,0
477,2014-06-21,17.1,33.4,0.0,2,46.0,0,9,19.0,26.0,69.0,1017.2,1013.6,23.7,0,0
478,2014-06-22,16.3,31.2,0.0,0,43.0,2,2,11.0,22.0,72.0,1018.6,1014.8,22.9,0,0
479,2014-06-23,10.3,30.4,0.0,9,46.0,9,9,13.0,24.0,43.0,1019.1,1013.7,20.7,0,0
480,2014-06-24,6.5,30.5,0.0,0,46.0,9,9,9.0,24.0,48.0,1017.7,1014.1,16.0,0,0
481,2014-06-25,8.5,29.7,0.0,2,46.0,2,2,17.0,22.0,39.0,1019.8,1014.9,18.9,0,0
482,2014-06-26,10.7,29.1,0.0,2,37.0,9,2,13.0,24.0,36.0,1019.7,1015.1,18.9,0,0
483,2014-06-27,10.2,30.8,0.0,2,31.0,2,0,15.0,9.0,62.0,1017.3,1013.0,18.8,0,0
484,2014-06-28,12.5,31.5,0.0,8,35.0,9,9,13.0,17.0,54.0,1016.2,1011.8,21.8,0,0
485,2014-06-29,13.9,29.7,0.0,2,41.0,2,0,22.0,19.0,30.0,1017.4,1013.9,21.9,0,0
486,2014-06-30,8.0,26.9,0.0,2,52.0,2,9,28.0,19.0,37.0,1020.7,1016.0,16.3,0,0
487,2014-07-01,8.9,27.2,0.0,2,44.0,9,2,13.0,20.0,40.0,1021.3,1016.7,15.9,0,0
488,2014-07-02,7.6,27.5,0.0,0,37.0,9,2,13.0,15.0,42.0,1019.8,1014.4,14.7,0,0
489,2014-07-03,8.4,28.7,0.0,0,38.771465461588114,0,2,17.0,13.0,75.0,1017.0,1012.2,16.2,0,0
490,2014-07-04,11.2,29.6,0.0,2,33.0,9,2,9.0,17.0,66.0,1016.7,1012.7,17.3,0,0
491,2014-07-05,12.6,31.0,0.0,9,46.0,9,0,17.0,17.0,66.0,1017.5,1013.3,19.9,0,0
492,2014-07-06,12.1,29.7,0.0,0,39.0,2,2,19.0,17.0,66.0,1017.5,1014.1,21.0,0,0
493,2014-07-07,9.5,29.9,0.0,2,43.0,9,2,15.0,19.0,66.0,1016.4,1011.6,17.7,0,0
494,2014-07-08,9.6,31.4,0.0,2,38.771465461588114,9,12,9.0,13.0,61.0,1014.7,1010.2,17.8,0,0
495,2014-07-09,10.7,31.4,0.0,9,30.0,9,9,11.0,15.0,51.0,1015.2,1011.0,19.1,0,0
496,2014-07-10,8.8,31.0,0.0,9,31.0,9,1,7.0,13.0,42.0,1015.7,1011.9,18.0,0,0
497,2014-07-11,11.6,29.5,0.0,2,39.0,9,0,15.0,22.0,66.0,1017.7,1013.0,17.5,0,0
498,2014-07-12,12.8,30.5,0.0,2,35.0,9,2,13.0,22.0,66.0,1017.9,1013.2,19.5,0,0
499,2014-07-13,14.4,32.0,0.0,4,35.0,2,4,17.0,15.0,56.0,1015.6,1010.8,20.3,0,0
500,2014-07-14,16.5,31.7,0.0,1,35.0,4,0,17.0,17.0,69.0,1016.0,1011.6,22.5,0,0
501,2014-07-15,15.9,33.9,0.0,1,26.0,2,0,9.0,11.0,72.0,1015.0,1011.0,22.3,0,0
502,2014-07-16,16.0,32.8,0.0,9,39.0,9,2,11.0,17.0,71.0,1016.8,1012.7,22.9,0,0
503,2014-07-17,16.5,32.5,0.0,0,48.0,9,2,11.0,28.0,70.0,1017.2,1013.2,22.5,0,0
504,2014-07-18,14.3,29.8,0.0,2,43.0,2,2,24.0,19.0,66.0,1018.6,1013.7,21.0,0,0
505,2014-07-19,11.1,31.1,0.0,0,41.0,10,0,13.0,15.0,49.0,1018.4,1013.3,18.9,0,0
506,2014-07-20,11.5,30.8,0.0,2,30.0,2,2,15.0,17.0,41.0,1018.6,1014.0,19.3,0,0
507,2014-07-21,11.2,31.6,0.0,0,35.0,9,9,13.0,17.0,56.0,1018.0,1013.7,19.3,0,0
508,2014-07-22,11.4,31.1,0.0,0,44.0,2,2,13.0,17.0,56.0,1018.3,1012.8,17.6,0,0
509,2014-07-23,11.0,32.4,0.0,9,28.0,9,1,6.0,6.0,60.0,1016.6,1011.3,20.2,0,0
510,2014-07-24,10.2,32.3,0.0,4,24.0,1,8,6.0,11.0,76.0,1016.1,1011.5,19.5,0,0
511,2014-07-25,13.7,32.4,0.0,1,31.0,9,9,9.0,17.0,71.0,1017.5,1013.8,20.8,0,0
512,2014-07-26,11.4,33.0,0.0,2,43.0,0,2,13.0,22.0,73.0,1019.2,1014.7,21.8,0,0
513,2014-07-27,15.6,32.7,0.0,2,44.0,9,2,13.0,24.0,66.0,1018.7,1014.1,23.2,0,0
514,2014-07-28,18.8,32.4,0.0,0,46.0,2,0,13.0,20.0,65.0,1018.3,1013.7,24.1,0,0
515,2014-07-29,15.6,32.6,0.0,2,48.0,0,0,15.0,20.0,66.0,1018.4,1014.0,21.7,0,0
516,2014-07-30,15.9,33.3,0.0,9,44.0,2,0,9.0,22.0,66.0,1017.9,1013.2,22.7,0,0
517,2014-07-31,16.8,34.2,0.0,10,31.0,10,8,7.0,11.0,50.0,1017.3,1012.2,23.4,0,0
518,2014-08-01,17.2,34.0,0.0,9,35.0,2,9,7.0,17.0,53.0,1016.4,1012.0,24.3,0,0
519,2014-08-02,17.5,34.0,0.0,0,44.0,2,2,15.0,22.0,67.0,1016.8,1012.9,24.6,0,0
520,2014-08-03,16.5,32.4,0.0,2,39.0,2,0,19.0,20.0,31.0,1019.0,1014.6,22.6,0,0
521,2014-08-04,14.2,31.2,0.0,9,43.0,9,2,22.0,22.0,66.0,1020.8,1015.8,21.0,0,0
522,2014-08-05,14.8,27.6,0.0,2,43.0,2,9,30.0,22.0,18.0,1021.9,1016.9,18.2,0,0
523,2014-08-06,11.1,31.6,0.0,2,38.771465461588114,2,0,17.0,15.0,34.0,1018.7,1014.0,19.3,0,0
524,2014-08-07,15.4,34.0,0.0,0,43.0,0,0,17.0,19.0,57.0,1018.1,1013.5,23.5,0,0
525,2014-08-08,17.1,34.2,0.0,2,50.0,2,0,20.0,28.0,58.0,1018.3,1014.1,24.7,0,0
526,2014-08-09,15.1,33.1,0.0,2,44.0,2,9,19.0,24.0,66.0,1019.0,1015.3,27.5,0,0
527,2014-08-10,12.5,31.1,0.0,2,44.0,2,2,19.0,22.0,22.0,1018.4,1014.1,26.6,0,0
528,2014-08-11,12.2,31.2,0.0,2,43.0,9,2,13.0,15.0,49.0,1018.0,1013.7,21.6,0,0
529,2014-08-12,13.4,31.4,0.0,2,43.0,2,9,20.0,26.0,66.0,1018.4,1013.8,23.5,0,0
530,2014-08-13,16.7,29.3,0.0,2,43.0,2,9,28.0,20.0,25.0,1020.1,1015.3,20.8,0,0
531,2014-08-14,10.8,29.5,0.0,9,31.0,9,10,17.0,7.0,27.0,1020.6,1016.2,17.2,0,0
532,2014-08-15,8.6,29.1,0.0,10,31.0,2,9,15.0,9.0,66.0,1020.4,1015.0,16.9,0,0
533,2014-08-16,8.6,29.5,0.0,9,35.0,9,12,20.0,15.0,66.0,1018.4,1013.5,17.4,0,0
534,2014-08-17,6.4,29.3,0.0,0,44.0,9,9,9.0,19.0,30.0,1018.0,1013.9,17.4,0,0
535,2014-08-18,9.2,29.5,0.0,2,44.0,2,0,30.0,15.0,66.0,1019.0,1014.4,20.0,0,0
536,2014-08-19,9.1,35.5,0.0,2,39.0,2,1,11.0,9.0,37.0,1019.5,1013.2,18.9,0,0
537,2014-08-20,11.0,31.5,0.0,2,35.0,0,2,15.0,13.0,66.0,1017.9,1013.3,18.9,0,0
538,2014-08-21,10.5,29.8,0.0,2,44.0,2,10,26.0,15.0,66.0,1017.9,1013.4,21.2,0,0
539,2014-08-22,8.0,30.5,0.0,9,37.0,2,11,20.0,11.0,23.0,1018.0,1012.8,20.3,0,0
540,2014-08-23,7.1,31.8,0.0,0,37.0,9,0,11.0,20.0,66.0,1017.6,1013.0,18.1,0,0
541,2014-08-24,10.3,33.5,0.0,2,43.0,9,4,17.0,17.0,38.0,1017.2,1012.9,22.0,0,0
542,2014-08-25,14.8,33.1,0.0,0,43.0,9,10,19.0,22.0,33.0,1017.9,1013.2,23.7,0,0
543,2014-08-26,11.1,32.1,0.0,0,46.0,2,0,15.0,20.0,66.0,1017.1,1012.7,21.6,0,0
544,2014-08-27,11.5,32.0,0.0,0,50.0,2,2,22.0,24.0,74.0,1017.1,1012.2,20.5,0,0
545,2014-08-28,9.7,31.9,0.0,0,44.0,9,0,15.0,22.0,40.0,1017.2,1012.7,20.8,0,0
546,2014-08-29,11.1,31.6,0.0,2,44.0,9,0,13.0,17.0,35.0,1017.4,1013.3,21.0,0,0
547,2014-08-30,10.5,32.8,0.0,9,41.0,9,0,13.0,22.0,29.0,1017.2,1011.8,21.3,0,0
548,2014-08-31,10.1,33.0,0.0,1,41.0,9,2,9.0,20.0,35.0,1016.3,1011.2,21.1,0,0
549,2014-09-01,11.9,34.0,0.0,2,35.0,9,0,7.0,11.0,40.0,1016.4,1011.3,21.8,0,0
550,2014-09-02,13.0,36.0,0.0,2,50.0,1,2,7.0,20.0,38.0,1016.3,1011.6,22.8,0,0
551,2014-09-03,12.3,34.6,0.0,0,35.0,9,8,19.0,15.0,55.0,1017.3,1012.7,21.6,0,0
552,2014-09-04,13.6,34.7,0.0,10,39.0,2,2,22.0,11.0,38.0,1015.5,1009.4,23.8,0,0
553,2014-09-05,11.0,35.2,0.0,0,30.0,11,2,6.0,11.0,44.0,1014.8,1009.4,20.5,0,0
554,2014-09-06,12.1,36.1,0.0,4,39.0,3,0,9.0,22.0,40.0,1015.5,1011.0,23.3,0,0
555,2014-09-07,15.3,36.8,0.0,1,43.0,13,2,7.0,22.0,56.0,1016.9,1012.2,25.2,0,0
556,2014-09-08,15.3,36.2,0.0,14,31.0,7,0,9.0,19.0,55.0,1017.3,1012.6,26.2,0,0
557,2014-09-09,17.0,37.0,0.0,9,33.0,7,1,11.0,9.0,59.0,1016.6,1011.1,26.8,0,0
558,2014-09-10,17.8,36.5,0.0,0,30.0,6,1,11.0,15.0,45.0,1014.9,1010.5,28.0,0,0
559,2014-09-11,18.7,38.0,0.0,5,39.0,7,1,15.0,17.0,73.0,1015.0,1010.7,26.0,0,0
560,2014-09-12,18.3,37.1,0.0,2,39.0,3,9,7.0,20.0,50.0,1016.4,1010.8,27.5,0,0
561,2014-09-13,20.7,36.8,0.0,9,54.0,10,9,9.0,20.0,52.0,1016.7,1010.7,28.0,0,0
562,2014-09-14,15.2,36.1,0.0,1,43.0,8,2,7.0,17.0,36.0,1015.1,1009.4,26.1,0,0
563,2014-09-15,17.0,36.4,0.0,9,35.0,5,10,6.0,11.0,33.0,1014.2,1009.5,26.8,0,0
564,2014-09-16,19.1,36.8,0.0,1,37.0,14,0,7.0,13.0,60.0,1014.4,1009.6,26.7,0,0
565,2014-09-17,17.8,36.6,0.0,0,43.0,14,0,9.0,19.0,55.0,1015.5,1010.4,27.0,0,0
566,2014-09-18,17.3,37.0,0.0,0,48.0,13,2,7.0,19.0,62.0,1017.3,1011.7,26.6,0,0
567,2014-09-19,16.8,38.0,0.0,1,54.0,11,2,6.0,24.0,55.0,1016.6,1010.4,27.5,0,0
568,2014-09-20,16.7,39.0,0.0,0,46.0,3,0,7.0,22.0,44.0,1015.6,1009.9,27.3,0,0
569,2014-09-21,16.1,39.1,0.0,9,46.0,7,2,11.0,22.0,47.0,1015.3,1009.8,26.7,0,0
570,2014-09-22,19.5,36.2,0.0,5,43.0,2,2,11.0,13.0,47.0,1016.4,1010.3,26.8,0,0
571,2014-09-23,18.0,37.2,0.0,7,37.0,14,14,17.0,15.0,55.0,1013.9,1010.0,28.0,0,0
572,2014-09-24,23.5,37.7,0.0,7,35.0,14,4,22.0,7.0,54.0,1014.4,1009.9,28.3,0,0
573,2014-09-25,23.9,37.5,0.0,4,39.0,6,0,7.0,20.0,48.0,1015.1,1010.2,29.8,0,0
574,2014-09-26,20.1,37.5,0.0,0,48.0,0,1,9.0,20.0,50.0,1015.5,1010.6,29.0,0,0
575,2014-09-27,20.7,37.5,0.0,2,41.0,2,1,9.0,19.0,38.0,1015.9,1011.1,29.0,0,0
576,2014-09-28,19.4,37.6,0.0,1,30.0,3,9,9.0,9.0,46.0,1015.2,1009.3,29.0,0,0
577,2014-09-29,20.5,37.5,0.0,3,35.0,7,1,17.0,22.0,48.0,1013.7,1008.8,28.8,0,0
578,2014-09-30,22.2,37.5,0.0,1,33.0,3,0,13.0,13.0,55.0,1014.7,1009.3,29.4,0,0
579,2014-10-01,22.3,38.2,0.0,9,44.0,1,2,9.0,24.0,54.0,1014.7,1008.8,28.6,0,0
580,2014-10-02,20.4,38.1,0.0,2,50.0,7,2,9.0,31.0,70.0,1014.1,1008.6,28.5,0,0
581,2014-10-03,19.3,38.0,0.0,1,46.0,11,2,4.0,24.0,59.0,1013.6,1007.5,28.3,0,0
582,2014-10-04,20.1,38.3,0.0,2,44.0,13,0,9.0,20.0,57.0,1013.9,1007.9,28.8,0,0
583,2014-10-05,22.0,38.6,0.0,13,43.0,7,1,11.0,9.0,57.0,1014.0,1008.2,29.2,0,0
584,2014-10-06,24.0,38.7,0.0,6,26.0,3,4,4.0,9.0,56.0,1013.9,1008.0,29.9,0,0
585,2014-10-07,25.8,38.8,0.0,14,31.0,7,11,13.0,6.0,66.0,1012.6,1007.4,29.7,0,0
586,2014-10-08,24.1,39.7,0.0,9,37.0,3,9,9.0,17.0,55.0,1012.9,1007.9,29.3,0,0
587,2014-10-09,22.8,40.4,0.0,0,44.0,14,2,7.0,22.0,49.0,1012.7,1007.4,31.6,0,0
588,2014-10-10,23.9,40.4,0.0,1,33.0,7,1,9.0,11.0,52.0,1012.3,1007.0,31.4,0,0
589,2014-10-11,26.5,39.9,0.0,7,33.0,6,7,15.0,7.0,42.0,1013.0,1007.7,31.0,0,0
590,2014-10-12,26.1,40.0,0.0,6,43.0,7,0,11.0,9.0,56.0,1012.3,1007.7,30.3,0,0
591,2014-10-13,25.3,38.9,0.0,2,46.0,7,15,17.0,9.0,64.0,1014.3,1008.9,29.7,0,0
592,2014-10-14,26.9,38.7,0.0,9,50.0,7,8,15.0,9.0,57.0,1013.8,1009.0,31.0,0,1
593,2014-10-15,23.9,37.6,2.0,0,35.0,2,2,13.0,13.0,40.0,1015.2,1010.0,29.3,1,0
594,2014-10-16,21.4,37.4,0.0,2,46.0,2,10,22.0,9.0,38.0,1015.9,1010.2,28.4,0,0
595,2014-10-17,16.8,38.0,0.0,1,33.0,2,9,13.0,9.0,27.0,1015.6,1010.1,28.0,0,0
596,2014-10-18,15.9,38.7,0.0,0,37.0,7,10,6.0,9.0,42.0,1014.8,1009.0,28.6,0,0
597,2014-10-19,20.9,39.0,0.0,0,43.0,6,10,7.0,24.0,57.0,1014.3,1009.0,30.2,0,0
598,2014-10-20,22.2,39.0,0.0,2,43.0,1,2,11.0,20.0,33.0,1015.5,1009.5,30.7,0,0
599,2014-10-21,23.6,37.9,0.0,0,46.0,6,10,7.0,15.0,55.0,1016.2,1010.5,29.8,0,0
600,2014-10-22,23.8,38.5,0.0,2,39.0,5,2,11.0,15.0,59.0,1015.8,1009.6,29.3,0,0
601,2014-10-23,22.4,38.6,0.0,1,41.0,3,0,6.0,24.0,53.0,1014.9,1009.1,30.1,0,0
602,2014-10-24,23.0,38.6,0.0,2,48.0,14,9,6.0,22.0,50.0,1014.8,1008.9,30.3,0,0
603,2014-10-25,22.6,38.3,0.0,2,43.0,13,0,6.0,20.0,43.0,1015.7,1010.1,30.1,0,0
604,2014-10-26,21.8,39.0,0.0,2,44.0,7,1,11.0,22.0,43.0,1014.7,1008.8,30.6,0,0
605,2014-10-27,22.4,39.0,0.0,0,44.0,13,2,11.0,15.0,57.0,1013.1,1007.9,29.9,0,0
606,2014-10-28,23.5,40.5,0.0,0,48.0,13,0,9.0,26.0,62.0,1012.3,1006.8,30.0,0,0
607,2014-10-29,23.1,40.4,0.0,0,38.771465461588114,14,2,15.0,22.0,68.0,1013.0,1007.4,29.5,0,0
608,2014-10-30,24.2,41.4,0.0,0,41.0,14,1,19.0,11.0,50.0,1011.4,1005.6,30.8,0,0
609,2014-10-31,25.7,40.5,0.0,5,30.0,14,5,13.0,19.0,48.0,1011.2,1005.7,31.2,0,0
610,2014-11-01,24.6,40.9,0.0,5,33.0,13,3,9.0,9.0,49.0,1011.8,1005.6,32.0,0,0
611,2014-11-02,25.6,39.5,0.0,11,31.0,14,1,11.0,9.0,48.0,1013.3,1008.0,31.4,0,0
612,2014-11-03,27.4,41.0,0.0,2,33.0,3,2,7.0,20.0,59.0,1013.6,1007.8,31.4,0,0
613,2014-11-04,28.0,40.4,0.0,8,81.0,14,4,11.0,17.0,60.0,1012.8,1007.1,31.8,0,1
614,2014-11-05,24.3,38.7,4.2,1,43.0,14,5,0.0,2.0,66.0,1013.2,1008.7,28.6,1,1
615,2014-11-06,20.9,35.8,20.0,8,61.0,10,14,4.0,2.0,78.0,1011.6,1007.4,25.1,1,0
616,2014-11-07,22.4,38.8,0.0,1,22.0,10,14,0.0,0.0,64.0,1013.3,1008.9,28.7,0,0
617,2014-11-08,25.7,40.0,0.0,1,43.0,13,9,9.0,9.0,56.0,1013.9,1008.4,31.6,0,0
618,2014-11-09,25.6,39.2,0.0,0,33.0,14,13,9.0,2.0,63.0,1013.2,1008.1,30.7,0,0
619,2014-11-10,27.2,39.7,0.0,5,28.0,14,8,0.0,9.0,56.0,1012.4,1007.2,31.3,0,0
620,2014-11-11,27.7,37.4,0.0,2,48.0,7,4,6.0,11.0,59.0,1010.8,1005.6,31.3,0,1
621,2014-11-12,23.8,38.5,14.6,15,67.0,7,4,0.0,0.0,69.0,1011.2,1006.3,29.5,1,0
622,2014-11-13,26.7,39.1,0.0,0,35.0,7,7,13.0,7.0,61.0,1010.9,1006.0,30.6,0,0
623,2014-11-14,26.9,38.4,0.0,3,30.0,3,5,13.0,11.0,57.0,1012.2,1007.5,30.2,0,0
624,2014-11-15,26.5,32.0,0.0,5,35.0,7,3,13.0,11.0,65.0,1013.1,1008.5,29.4,0,1
625,2014-11-16,24.3,38.5,3.0,14,30.0,14,11,9.0,11.0,68.0,1012.5,1006.3,29.8,1,0
626,2014-11-17,25.2,39.5,0.0,0,35.0,7,0,7.0,13.0,65.0,1011.5,1006.1,30.6,0,0
627,2014-11-18,25.1,39.8,0.0,0,37.0,13,1,6.0,11.0,63.0,1012.3,1007.3,30.9,0,0
628,2014-11-19,25.3,40.4,0.0,14,39.0,7,1,13.0,15.0,51.0,1012.7,1007.9,32.3,0,0
629,2014-11-20,25.9,40.6,0.0,1,35.0,7,1,0.0,22.0,53.0,1011.6,1006.3,31.8,0,0
630,2014-11-21,27.5,41.4,0.0,6,33.0,7,14,15.0,13.0,60.0,1011.3,1006.1,32.3,0,0
631,2014-11-22,26.6,39.4,0.0,7,43.0,13,5,13.0,9.0,58.0,1012.3,1007.1,32.0,0,0
632,2014-11-23,27.5,41.3,0.0,7,39.0,7,7,9.0,11.0,60.0,1011.3,1006.2,32.4,0,0
633,2014-11-24,28.4,39.1,0.0,0,57.0,14,8,6.0,7.0,61.0,1010.4,1005.7,32.0,0,0
634,2014-11-25,25.5,36.5,0.0,12,37.0,14,3,0.0,4.0,73.0,1009.9,1004.4,28.7,0,1
635,2014-11-26,23.1,36.5,29.4,0,48.0,14,2,0.0,2.0,78.0,1009.7,1004.9,27.7,1,1
636,2014-11-27,24.5,34.2,3.4,4,33.0,7,13,7.0,7.0,80.0,1010.3,1006.3,27.6,1,1
637,2014-11-28,23.6,34.6,18.0,4,39.0,7,14,9.0,7.0,94.0,1010.1,1006.3,24.4,1,0
638,2014-11-29,23.9,34.6,0.0,8,48.0,7,4,7.0,9.0,70.0,1009.0,1005.4,29.8,0,0
639,2014-11-30,25.2,35.7,0.6,2,56.0,7,7,0.0,4.0,71.0,1009.1,1003.7,29.5,0,0
640,2014-12-01,25.3,36.9,0.0,3,35.0,14,5,11.0,2.0,66.0,1008.6,1002.5,30.2,0,1
641,2014-12-02,22.7,36.9,18.4,8,59.0,8,5,6.0,0.0,88.0,1008.5,1003.7,26.7,1,0
642,2014-12-03,26.4,36.0,0.0,8,31.0,8,6,0.0,2.0,72.0,1010.2,1005.3,29.8,0,0
643,2014-12-04,26.1,37.0,0.8,0,24.0,8,6,0.0,0.0,69.0,1010.1,1006.2,30.0,0,0
644,2014-12-05,25.6,36.3,0.0,11,30.0,8,6,0.0,0.0,73.0,1010.0,1005.4,28.7,0,0
645,2014-12-06,25.9,32.1,0.0,10,56.0,8,6,0.0,0.0,73.0,1009.6,1003.9,28.9,0,1
646,2014-12-07,23.6,37.7,5.4,6,41.0,8,6,0.0,0.0,69.0,1006.4,1003.2,30.1,1,0
647,2014-12-08,25.3,38.0,0.0,6,7.0,8,6,0.0,0.0,74.0,1009.7,1004.1,30.1,0,0
648,2014-12-09,28.5,38.9,0.0,1,35.0,8,6,0.0,0.0,63.0,1010.0,1005.4,31.5,0,0
649,2014-12-10,26.8,37.8,1.0,5,59.0,8,6,0.0,9.0,56.0,1010.7,1006.4,31.8,0,1
650,2014-12-11,24.6,34.0,17.2,7,43.0,14,13,13.0,19.0,77.0,1009.7,1006.2,29.3,1,0
651,2014-12-12,25.1,35.9,0.0,14,26.0,7,14,11.0,13.0,76.0,1010.6,1006.8,29.5,0,0
652,2014-12-13,26.5,38.1,0.0,14,35.0,14,14,19.0,15.0,74.0,1010.1,1004.9,30.4,0,0
653,2014-12-14,27.5,37.4,0.0,11,46.0,2,6,6.0,17.0,76.0,1010.2,1005.5,29.9,0,0
654,2014-12-15,27.7,39.9,0.0,7,28.0,14,7,15.0,9.0,70.0,1009.2,1004.1,31.5,0,0
655,2014-12-16,27.5,40.0,0.0,7,31.0,7,13,20.0,11.0,69.0,1008.6,1003.6,31.7,0,0
656,2014-12-17,28.0,39.6,0.0,9,50.0,14,14,19.0,9.0,64.0,1007.8,1003.0,32.3,0,1
657,2014-12-18,25.0,39.2,9.2,10,26.0,7,13,7.0,9.0,77.0,1009.4,1005.6,29.8,1,0
658,2014-12-19,27.5,38.4,0.0,8,39.0,13,8,13.0,17.0,63.0,1010.6,1006.6,31.7,0,1
659,2014-12-20,24.9,38.0,5.0,10,33.0,15,7,2.0,7.0,76.0,1010.5,1005.1,29.0,1,1
660,2014-12-21,23.0,36.0,34.2,0,59.0,7,14,7.0,13.0,85.0,1009.8,1004.7,26.5,1,1
661,2014-12-22,24.0,35.5,8.6,0,43.0,1,7,13.0,15.0,74.0,1009.1,1004.9,29.0,1,1
662,2014-12-23,23.2,36.5,61.2,8,31.0,5,6,7.0,11.0,76.0,1009.6,1005.3,28.0,1,1
663,2014-12-24,24.8,35.6,4.6,14,30.0,3,12,7.0,6.0,69.0,1009.6,1004.8,28.7,1,0
664,2014-12-25,25.6,33.9,0.6,14,50.0,1,13,11.0,11.0,76.0,1008.6,1003.6,29.4,0,1
665,2014-12-26,23.5,34.6,9.8,15,44.0,4,7,7.0,17.0,77.0,1006.0,1002.7,29.1,1,0
666,2014-12-27,24.9,32.6,0.6,6,35.0,10,12,7.0,4.0,76.0,1007.2,1004.5,30.0,0,1
667,2014-12-28,24.9,33.7,14.0,4,35.0,8,11,4.0,11.0,91.0,1008.7,1004.6,26.8,1,0
668,2014-12-29,25.0,34.7,0.6,0,26.0,4,5,13.0,6.0,82.0,1009.2,1004.6,26.5,0,1
669,2014-12-30,22.2,33.5,46.6,1,48.0,0,1,11.0,11.0,86.0,1009.3,1004.5,26.6,1,1
670,2014-12-31,23.2,34.6,53.4,4,56.0,1,2,6.0,9.0,94.0,1008.8,1003.8,26.3,1,1
671,2015-01-01,23.5,31.2,15.2,3,28.0,3,5,7.0,9.0,94.0,1008.0,1004.4,26.5,1,1
672,2015-01-02,23.9,32.4,4.4,7,35.0,3,14,11.0,13.0,85.0,1008.0,1003.8,27.3,1,1
673,2015-01-03,24.5,32.5,16.0,14,44.0,3,5,9.0,19.0,89.0,1007.5,1003.7,26.4,1,1
674,2015-01-04,24.4,31.4,19.8,6,54.0,6,6,11.0,9.0,84.0,1006.1,1003.0,26.9,1,0
675,2015-01-05,24.9,30.9,1.0,14,52.0,6,15,19.0,9.0,74.0,1005.8,1002.8,28.3,0,1
676,2015-01-06,23.2,33.8,6.8,7,37.0,6,6,15.0,20.0,77.0,1005.4,1001.8,28.5,1,0
677,2015-01-07,25.0,33.4,0.0,7,63.0,3,7,19.0,26.0,75.0,1004.3,1001.2,29.4,0,1
