,Date,MinTemp,MaxTemp,Rainfall,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Temp9am,Temp3pm,RainToday,RainTomorrow
1450,2013-01-20,21.9,39.2,0.0,2.0,46.0,10.0,10.0,20.0,20.0,35.0,21.0,1006.5,1002.1,28.9,37.0,0.0,0.0
1451,2013-01-21,25.4,40.8,0.0,2.0,41.0,0.0,10.0,28.0,22.0,33.0,23.0,1006.1,1002.3,32.7,38.6,0.0,0.0
1452,2013-01-22,26.5,40.8,0.0,10.0,50.0,2.0,9.0,26.0,26.0,23.0,15.0,1006.2,1003.4,34.8,40.0,0.0,0.0
1453,2013-01-23,23.1,40.0,0.0,9.0,48.0,2.0,2.0,20.0,20.0,9.0,12.0,1007.8,1003.7,32.4,38.6,0.0,0.0
1454,2013-01-24,20.6,41.8,0.0,0.0,37.0,0.0,1.0,24.0,7.0,14.0,11.0,1006.9,1002.2,32.9,40.0,0.0,0.0
1455,2013-01-25,22.4,38.1,0.0,2.0,48.0,9.0,10.0,28.0,30.0,24.0,16.0,1007.6,1005.1,30.6,37.3,0.0,0.0
1456,2013-01-26,24.3,34.3,0.0,9.0,46.0,10.0,10.0,31.0,24.0,17.0,10.0,1011.1,1006.7,25.6,33.1,0.0,0.0
1457,2013-01-27,17.6,34.4,0.0,9.0,44.0,9.0,9.0,30.0,22.0,19.0,11.0,1011.1,1006.4,25.6,33.5,0.0,0.0
1458,2013-01-28,15.3,33.6,0.0,10.0,50.0,10.0,9.0,28.0,24.0,15.0,10.0,1010.6,1007.3,26.7,32.4,0.0,0.0
1459,2013-01-29,15.1,33.0,0.0,9.0,43.0,10.0,8.0,24.0,24.0,38.0,18.0,1013.7,1009.5,23.5,30.9,0.0,0.0
1460,2013-01-30,15.0,35.1,0.0,8.0,39.0,2.0,12.0,17.0,19.0,19.0,11.0,1013.8,1010.0,24.7,33.1,0.0,0.0
1461,2013-01-31,14.9,36.3,0.0,12.0,48.0,0.0,11.0,15.0,31.0,13.0,6.0,1013.6,1010.1,28.1,35.4,0.0,1.0
0,2013-02-01,18.875218302589406,32.79593281301748,-0.3354643861462491,3.110961319887055,61.735504745448594,9.346275923008854,1.142722315553578,34.60668634893764,14.665564588333389,40.12582085780227,45.908687091142056,1004.459999495383,1001.0550338545347,27.272818727839848,31.129387760250072,-0.05214452091304968,-0.5003972594137357
1,2013-02-02,16.586455497567584,28.872037690892398,-0.3545051131463947,6.9834305838611686,47.1417885982466,2.5640522105256958,9.053777178935048,32.5929539628602,28.59933763479505,37.495679985556876,30.33924865511448,1014.3762046718928,1010.7612316520857,21.102300221890577,26.026921731167846,-0.045164267410972944,0.07872718268122537
2,2013-02-03,13.385759015345425,26.225322767413484,-0.47588270683951006,5.447001964470031,49.449031840610516,6.356299401731607,6.918433280732534,27.440039512125438,28.10149404204471,38.71275056230688,33.20368808581829,1013.0443505743023,1010.53421490873,18.211894033421704,22.848638370775337,-0.057957010083066904,0.0685134862229214
3,2013-02-04,13.170132274801052,28.108185773370067,-1.4294268177760026,4.595558049734505,35.718331950909274,10.475222068789888,8.153967132368646,24.338556577712772,18.13573108624834,31.253193428615134,32.75381323837015,1012.6661328945361,1009.1725899597969,19.827384267668645,25.210763344005183,-0.28273619085713136,0.05714380075882815
4,2013-02-05,11.632481198226115,30.29830354583659,0.7238896065719093,12.090402923255503,41.508526417867685,8.26517749670164,7.400977035189957,20.795502043013652,23.104834483803067,46.31706013671421,15.725470509566534,1012.6396784633166,1009.0693137194909,18.939443756461735,27.46213210149304,0.5045418125060753,0.044368124647966994
5,2013-02-06,12.50544866425168,30.965438510851428,1.0217262986541444,4.3401031067983675,35.42359345113083,2.415587348544596,10.939830285615914,18.810241425015505,19.033761461950483,34.64052286506672,13.70047522809183,1011.7398662662001,1008.058421594871,21.50035568931582,29.25645593089564,0.5091254966369161,0.10714197669205075
6,2013-02-07,13.708631541780193,33.49804039174356,0.19212421818958958,7.28127687682877,40.80465735732421,2.0147953776412635,5.498400064791987,15.842043169440766,22.34914075933061,29.989467461935376,10.562099912891734,1010.8675919029437,1007.2444710678059,23.90524521791757,32.21875530953766,0.012945204161864718,0.08100048058967842
7,2013-02-08,14.390741427547049,36.01017442607902,0.5347218722786193,6.990299179259105,34.484155419195964,2.875275677690648,14.06568596694332,17.281855550612267,23.136942993491243,27.980074828994212,7.186820776341625,1010.0096172022277,1005.1247661978048,26.595332189811714,35.381341741586844,0.0130523942969454,0.0810074441935695
8,2013-02-09,19.708564232802747,36.79471923200846,-0.060642487175404824,7.412224660938644,39.42445484172542,2.215552457906294,8.058950371780846,18.26694131188892,19.02739600586225,22.797733669916006,12.053523008120651,1008.6626454533208,1004.2686806906584,27.047766117768823,35.60598116667774,0.006089195458842178,0.07400264316710987
9,2013-02-10,21.03726695473529,34.97746340345188,-0.47394474380367957,2.3540736798960697,51.26507444414129,7.5419381113015245,4.471599649961523,34.3435196273233,26.420207826939233,21.82175241558484,42.79323384349229,1005.4105685357471,1001.4582933161386,27.208712457069694,32.04642179594787,-0.0029671737184582686,0.06353014485264807
10,2013-02-11,19.31349192957679,34.076872611323786,-0.8171003462821668,6.796302188365945,41.47784912266537,5.372061910627654,3.197203773445948,24.16353877091109,19.54178551972677,31.316867290602538,22.453064808856737,1005.9757721631826,1003.2943896379351,26.353171156500583,33.649537471988296,-0.015174931751144649,0.0493507133785622
11,2013-02-12,19.74794903437673,33.932990014500795,9.051506821905667,11.24332871375604,43.715492457425164,1.1802161295343163,11.218573112004275,26.200865464013077,23.16416940183521,29.983673720483406,18.22909295416954,1008.8450531842901,1005.0965901184607,27.961310204090456,32.14028212110875,0.4723342014439133,0.02748893507281852
12,2013-02-13,19.157363648181303,31.54259979266952,-1.369183821420693,10.770960834354401,49.79399093748432,1.9474383647475637,6.2044803158703346,30.885723057055884,27.452904113696256,49.782646320897726,26.966613747714458,1011.3303056390656,1006.8475291596951,22.227340043465496,30.067301244516923,-0.036630953877359824,0.0027952140699731703
13,2013-02-14,16.47477954963767,31.017413584205478,-1.095020751332159,6.821138251080436,54.378003467258615,1.7024957019755291,11.100375577962712,14.295226524616151,27.445965901939047,55.35283907494413,23.28009720256599,1010.5788842517869,1007.295898740747,22.15111481175237,29.815135322718263,-0.04327528196590183,-0.023332902324767396
14,2013-02-15,15.487237839078528,31.26382063599305,-0.7640026071957837,3.326903456968306,40.990955860126775,1.9706993766360634,6.447467037399298,22.08032180427711,20.041290933834492,40.89883091108297,23.638841567671452,1009.3606035965015,1005.0201124131999,23.455632094024168,29.79358836769347,-0.04812554371058981,-0.049823681812008
15,2013-02-16,15.648847199645374,29.860934146467052,-0.4648966794185813,6.250937877461523,40.01825598034884,5.771728198602653,2.78350190063193,25.264358426269375,20.095945890079467,46.17322522288826,24.016356217647896,1008.7613575478515,1005.5936493583047,20.719666062787333,28.424730524696166,-0.0518240321962054,0.4259636750353878
16,2013-02-17,15.083970005070983,31.11600260215539,-0.23738646946209363,6.592283935014476,39.601083528445,4.657877355573783,7.5670059366488,20.827267657419622,21.085224565115507,28.100040644606437,13.911039984023468,1010.6873091543384,1007.2426550135164,21.84509073271353,30.120266361525097,-0.055001899382370045,-0.08937636420709133
17,2013-02-18,14.619892303209229,33.26105006430983,-0.1365774608810067,10.382890446984739,37.30354835060218,4.127262689679624,7.34821967738684,17.750988685305295,17.152314430388714,32.06897670493437,14.225012249258922,1010.2928453879434,1005.8720625902148,23.540867899039117,32.189498350419015,-0.0583499359813246,0.9024416865699002
18,2013-02-19,16.15139399726933,34.887135354480826,-0.10062466458792327,5.227783227172963,39.06462878560396,8.17806508405896,6.121360632990015,18.62353357760034,15.810269053636372,21.632691808329962,14.521220429195406,1008.5468605810022,1004.4454203247595,27.732894868812195,34.409278423052996,-0.061834234986951245,-0.0923787378771056
19,2013-02-20,20.577145811217996,36.70629123132025,-0.10649427819116622,9.058439525992288,36.795393113923005,8.81460242904435,5.871291788558728,22.91025522736515,20.564479508775545,19.56044861392966,11.818834513617409,1007.7003375046661,1004.1144054049787,28.960337294650206,36.02947851514735,-0.06554408475156823,-0.08102314201185876
20,2013-02-21,18.70961113417348,34.47585616833522,-0.13750195845102448,11.443945457217696,37.33482496888217,1.4577490530943904,6.119331521510378,21.6833339726289,17.91908196923959,32.62560353851692,22.091271177701646,1008.6607839825631,1005.8521622184527,26.872852943751276,33.3408504650614,-0.06954855061796303,-0.06568434443201937
21,2013-02-22,18.606663779614397,33.11141180861508,-0.18153871406414712,7.024264196123111,41.64525581225367,-0.47880434252834103,11.838912784416605,19.84170213035992,20.26043226701087,38.80271107319624,26.950701374048514,1010.2160454530186,1006.4966050440984,25.772189453724117,31.48188892645893,-0.07393072747916071,-0.04772102567406523
22,2013-02-23,19.90528167076617,34.26353352113636,-0.22888089635372305,5.013107707556069,47.41461003114761,5.181466822828989,10.591570930432882,27.43599608817406,20.665626493758744,33.784359034922126,16.919104007330017,1008.9621000300191,1005.1319803620241,26.789105899266094,32.68724698440829,-0.07882567240836635,-0.028113219537739466
23,2013-02-24,19.24210608353817,34.60550182657714,-0.27115487129818205,4.288714349209682,47.962654467826695,0.7868162068031896,5.405342229072575,17.277434703127362,20.106744164022576,37.99853729513216,19.370626167306636,1006.3722299566097,1003.3380738265479,25.0757158996547,32.39251355152897,-0.08445447056221947,0.4920424834019772
24,2013-02-25,19.173876026336558,32.59934690044929,-0.4708598972719184,3.845252601946281,41.15463414129202,2.6705134755981357,10.757985773057058,17.053709670269626,15.955404779269609,32.03913107990526,20.294363300780525,1006.2140712009277,1002.4278038789759,24.31281732368143,31.537132005211216,-0.11721557379200119,0.011006118279188272
25,2013-02-26,18.824100030609085,32.33003148076499,-0.5236064005843647,11.018692337015384,40.76631444201776,5.192566179837687,9.174040920144062,24.266742705277892,16.11488387370624,45.32724443295298,20.06347130496255,1008.3607656082903,1004.76959245196,23.721003285224704,31.14361550100489,-0.12204766913076291,0.024542127346627876
26,2013-02-27,18.126701689180464,29.721638227959644,-0.6545723109968866,3.603624023312543,37.50187868571874,5.020415540777989,6.631990469419899,18.541572220179546,16.990388484483134,47.68600925590456,40.783894522607014,1010.2289266647241,1007.093141685929,24.36391909012158,29.212779595418283,-0.13852663920969055,0.02914318614185525
27,2013-02-28,18.331103511801825,34.70335145381574,-2.4801854946036483,7.561883969554478,40.38645423471143,2.5549062784123695,9.873356324716603,10.976183450966802,17.779658785045243,26.448076941051376,9.680377270170602,1009.5866947409992,1004.4327000951413,29.331954064182316,35.79537262964912,-0.5810394535967129,0.03783007740931134
1462,2013-03-01,19.7,30.2,2.0,2.0,33.0,2.0,9.0,19.0,19.0,80.0,44.0,1010.8,1008.2,21.3,29.6,1.0,0.0
1463,2013-03-02,20.2,34.9,0.0,10.0,35.0,0.0,10.0,22.0,17.0,22.0,15.0,1010.7,1005.9,25.4,33.3,0.0,0.0
1464,2013-03-03,17.3,35.4,0.0,0.0,43.0,0.0,2.0,24.0,19.0,41.0,19.0,1006.6,1002.6,26.2,33.6,0.0,0.0
1465,2013-03-04,18.7,36.0,0.0,9.0,39.0,2.0,2.0,13.0,19.0,38.0,21.0,1006.2,1002.3,27.5,33.6,0.0,0.0
1466,2013-03-05,21.7,37.1,0.0,10.0,43.0,0.0,10.0,20.0,17.0,40.0,21.0,1007.1,1004.1,28.6,35.9,0.0,0.0
1467,2013-03-06,20.2,37.8,0.0,10.0,41.0,2.0,8.0,13.0,24.0,38.0,17.0,1008.0,1004.2,28.8,37.6,0.0,0.0
1468,2013-03-07,20.4,38.9,0.0,11.0,43.0,2.0,8.0,11.0,20.0,32.0,15.0,1007.9,1004.0,30.6,37.5,0.0,0.0
1469,2013-03-08,23.1,38.8,0.0,2.0,37.0,2.0,9.0,9.0,17.0,40.0,19.0,1008.5,1004.6,30.7,37.6,0.0,0.0
1470,2013-03-09,23.4,37.5,0.0,1.0,48.0,5.0,10.0,11.0,24.0,36.0,26.0,1009.4,1006.1,30.9,36.8,0.0,0.0
1471,2013-03-10,24.3,38.2,0.0,2.0,57.0,4.0,2.0,24.0,28.0,29.0,18.0,1011.3,1007.4,31.2,36.9,0.0,0.0
1472,2013-03-11,19.9,37.7,0.0,9.0,48.0,1.0,3.0,17.0,9.0,28.0,16.0,1010.4,1006.2,30.2,35.6,0.0,0.0
1473,2013-03-12,18.9,38.5,0.0,0.0,37.0,1.0,2.0,20.0,20.0,23.0,18.0,1009.6,1005.7,31.9,37.4,0.0,0.0
1474,2013-03-13,19.8,37.0,0.0,9.0,44.0,8.0,10.0,11.0,26.0,22.0,21.0,1010.6,1007.3,30.4,35.6,0.0,0.0
1475,2013-03-14,19.2,33.2,0.0,10.0,37.0,9.0,2.0,20.0,11.0,24.0,21.0,1013.2,1009.5,24.0,30.8,0.0,0.0
1476,2013-03-15,14.2,35.5,0.0,10.0,31.0,2.0,10.0,15.0,15.0,25.0,12.0,1015.0,1010.8,24.0,34.4,0.0,0.0
1477,2013-03-16,15.2,37.0,0.0,2.0,41.0,0.0,8.0,20.0,13.0,23.0,14.0,1016.1,1011.9,27.9,34.8,0.0,0.0
1478,2013-03-17,19.3,33.0,0.0,2.0,46.0,2.0,10.0,33.0,28.0,26.0,18.0,1018.2,1013.9,26.4,32.2,0.0,0.0
1479,2013-03-18,16.1,31.8,0.0,2.0,35.0,0.0,2.0,17.0,22.0,29.0,18.0,1016.8,1012.4,22.6,30.7,0.0,0.0
1480,2013-03-19,13.1,33.0,0.0,9.0,43.0,0.0,9.0,15.0,24.0,14.0,13.0,1016.2,1012.5,23.3,30.4,0.0,0.0
1481,2013-03-20,12.5,36.6,0.0,2.0,33.0,1.0,2.0,13.0,15.0,14.0,7.0,1015.2,1010.0,25.9,35.8,0.0,0.0
1482,2013-03-21,17.3,40.3,0.0,2.0,37.0,3.0,12.0,11.0,9.0,10.0,12.0,1011.0,1006.7,31.4,38.3,0.0,0.0
1483,2013-03-22,18.9,39.2,0.0,12.0,33.0,1.0,4.0,13.0,13.0,27.0,13.0,1012.6,1008.7,28.1,37.4,0.0,0.0
1484,2013-03-23,23.4,35.3,0.0,2.0,46.0,2.0,0.0,20.0,20.0,26.0,20.0,1016.5,1012.7,27.5,33.0,0.0,0.0
1485,2013-03-24,20.4,36.1,0.0,0.0,50.0,2.0,0.0,17.0,20.0,15.0,17.0,1017.2,1011.8,27.7,34.0,0.0,0.0
1486,2013-03-25,22.1,37.7,0.0,3.0,56.0,0.0,9.0,17.0,20.0,15.0,16.0,1014.3,1008.6,27.0,35.7,0.0,1.0
1487,2013-03-26,20.3,38.4,3.6,4.0,39.0,0.0,4.0,7.0,20.0,50.0,18.0,1011.4,1005.7,24.5,37.4,1.0,0.0
1488,2013-03-27,24.5,38.6,0.0,11.0,70.0,3.0,5.0,26.0,20.0,31.0,21.0,1010.0,1006.0,31.4,37.3,0.0,1.0
1489,2013-03-28,18.2,22.3,19.6,9.0,37.0,9.0,9.0,22.0,26.0,86.0,72.0,1017.7,1015.6,19.1,21.2,1.0,0.0
1490,2013-03-29,15.0,28.9,0.0,2.0,35.0,2.0,2.0,22.0,15.0,82.0,42.0,1016.9,1012.0,16.6,27.3,0.0,0.0
1491,2013-03-30,16.2,31.1,0.0,8.0,54.0,2.0,10.0,13.0,15.0,45.0,33.0,1013.2,1009.1,22.9,29.5,0.0,0.0
1492,2013-03-31,14.5,23.2,0.0,9.0,39.0,2.0,2.0,26.0,22.0,64.0,47.0,1017.5,1014.9,16.7,21.6,0.0,0.0
1493,2013-04-01,13.0,28.0,0.0,2.0,39.0,2.0,2.0,31.0,20.0,51.0,22.0,1018.9,1016.0,19.8,27.4,0.0,0.0
1494,2013-04-02,11.6,28.0,0.0,9.0,44.0,0.0,9.0,19.0,13.0,39.0,20.0,1019.9,1015.4,20.6,26.1,0.0,0.0
1495,2013-04-03,10.7,29.3,0.0,2.0,41.0,0.0,0.0,19.0,20.0,33.0,17.0,1018.9,1014.3,21.2,28.8,0.0,0.0
1496,2013-04-04,12.0,29.9,0.0,0.0,41.0,2.0,9.0,20.0,22.0,31.0,15.0,1019.3,1015.0,22.0,29.2,0.0,0.0
1497,2013-04-05,19.0,27.1,0.0,9.0,30.0,14.0,10.0,2.0,13.0,41.0,44.0,1019.9,1017.0,22.0,23.7,0.0,0.0
1498,2013-04-06,17.2,29.9,0.8,2.0,48.0,14.0,9.0,0.0,26.0,62.0,26.0,1018.7,1014.0,20.9,28.6,0.0,0.0
1499,2013-04-07,16.4,32.6,0.0,9.0,43.0,5.0,10.0,7.0,24.0,31.0,16.0,1017.3,1013.4,24.3,31.3,0.0,0.0
1500,2013-04-08,13.5,31.9,0.0,9.0,50.0,2.0,9.0,7.0,22.0,36.0,19.0,1019.4,1015.3,22.8,30.7,0.0,0.0
1501,2013-04-09,13.1,30.9,0.0,2.0,50.0,0.0,9.0,7.0,19.0,34.0,20.0,1019.9,1015.4,22.6,28.7,0.0,0.0
1502,2013-04-10,11.6,30.4,0.0,0.0,56.0,2.0,9.0,11.0,33.0,25.0,14.0,1018.7,1014.1,22.3,29.0,0.0,0.0
1503,2013-04-11,10.7,30.2,0.0,2.0,59.0,2.0,9.0,11.0,31.0,24.0,14.0,1017.6,1013.6,22.6,29.3,0.0,0.0
1504,2013-04-12,11.3,30.3,0.0,2.0,46.0,0.0,2.0,9.0,24.0,30.0,13.0,1018.1,1013.6,21.4,29.1,0.0,0.0
1505,2013-04-13,12.7,30.5,0.0,0.0,33.0,6.0,8.0,2.0,11.0,30.0,17.0,1017.5,1013.2,22.8,29.0,0.0,0.0
1506,2013-04-14,13.5,32.4,0.0,9.0,31.0,6.0,10.0,2.0,20.0,21.0,15.0,1015.5,1010.8,24.8,31.0,0.0,0.0
1507,2013-04-15,14.4,32.4,0.0,12.0,31.0,6.0,10.0,0.0,20.0,27.0,16.0,1013.1,1009.3,25.5,31.4,0.0,0.0
1508,2013-04-16,13.9,30.1,0.0,2.0,31.0,0.0,6.0,11.0,7.0,47.0,29.0,1015.9,1011.7,21.9,28.6,0.0,0.0
1509,2013-04-17,13.2,33.1,0.0,10.0,33.0,1.0,8.0,9.0,9.0,27.0,21.0,1015.3,1010.7,23.6,32.3,0.0,0.0
1510,2013-04-18,12.4,32.8,0.0,8.0,30.0,2.0,2.0,13.0,13.0,26.0,14.0,1016.0,1012.1,22.9,32.4,0.0,0.0
1511,2013-04-19,13.1,32.6,0.0,2.0,37.0,0.0,2.0,7.0,20.0,26.0,16.0,1017.6,1013.8,23.4,31.3,0.0,0.0
1512,2013-04-20,12.5,33.0,0.0,10.0,30.0,1.0,9.0,11.0,13.0,27.0,15.0,1016.2,1011.9,23.1,32.1,0.0,0.0
1513,2013-04-21,20.2,36.9,0.0,14.0,57.0,6.0,13.0,33.0,33.0,19.0,11.0,1011.1,1007.6,26.5,35.5,0.0,0.0
1514,2013-04-22,15.2,31.1,0.0,9.0,33.0,2.0,9.0,19.0,19.0,34.0,20.0,1013.7,1010.8,21.9,30.1,0.0,0.0
1515,2013-04-23,13.1,26.8,0.0,0.0,44.0,0.0,9.0,28.0,11.0,38.0,31.0,1018.1,1015.9,21.4,24.9,0.0,0.0
1516,2013-04-24,10.6,28.4,0.0,9.0,41.0,0.0,9.0,22.0,20.0,29.0,18.0,1021.5,1017.4,21.1,27.1,0.0,0.0
1517,2013-04-25,9.8,27.2,0.0,9.0,43.0,0.0,2.0,22.0,24.0,31.0,18.0,1023.2,1019.5,20.7,26.0,0.0,0.0
1518,2013-04-26,7.6,27.1,0.0,0.0,39.0,2.0,1.0,9.0,22.0,33.0,14.0,1023.6,1019.2,18.1,25.8,0.0,0.0
1519,2013-04-27,6.4,28.5,0.0,0.0,30.0,2.0,2.0,0.0,13.0,22.0,13.0,1020.7,1016.1,18.0,27.1,0.0,0.0
1520,2013-04-28,9.0,31.8,0.0,3.0,26.0,2.0,10.0,0.0,9.0,22.0,18.0,1019.1,1014.6,20.4,31.1,0.0,0.0
1521,2013-04-29,10.0,31.8,0.0,2.0,33.0,2.0,10.0,0.0,11.0,20.0,10.0,1019.7,1016.0,21.5,30.9,0.0,0.0
1522,2013-04-30,8.9,31.3,0.0,9.0,43.0,2.0,2.0,0.0,17.0,18.0,7.0,1020.5,1016.2,20.8,30.4,0.0,0.0
1523,2013-05-01,8.0,31.2,0.0,0.0,35.0,2.0,0.0,0.0,17.0,15.0,4.0,1019.4,1016.2,21.0,30.1,0.0,0.0
1524,2013-05-02,9.6,31.1,0.0,0.0,44.0,2.0,1.0,9.0,24.0,15.0,14.0,1020.3,1016.2,21.2,29.9,0.0,0.0
1525,2013-05-03,10.0,32.0,0.0,4.0,37.0,1.0,2.0,11.0,13.0,28.0,19.0,1021.0,1016.7,21.6,31.0,0.0,0.0
1526,2013-05-04,12.1,31.9,0.0,4.0,37.0,0.0,0.0,15.0,17.0,24.0,14.0,1021.2,1016.8,23.7,31.3,0.0,0.0
1527,2013-05-05,12.7,31.6,0.0,5.0,37.0,1.0,9.0,13.0,9.0,27.0,18.0,1018.6,1014.4,24.8,30.4,0.0,0.0
1528,2013-05-06,14.2,32.2,0.0,10.0,28.0,14.0,9.0,6.0,11.0,28.0,15.0,1017.5,1013.3,23.5,30.3,0.0,0.0
1529,2013-05-07,11.1,31.8,0.0,0.0,35.0,14.0,9.0,0.0,17.0,28.0,12.0,1018.0,1014.4,22.3,30.3,0.0,0.0
1530,2013-05-08,10.9,30.4,0.0,0.0,48.0,4.0,1.0,19.0,22.0,26.0,16.0,1019.7,1015.6,24.5,29.6,0.0,0.0
1531,2013-05-09,12.0,29.9,0.0,5.0,35.0,1.0,1.0,4.0,11.0,40.0,28.0,1019.9,1017.0,21.4,29.1,0.0,0.0
1532,2013-05-10,14.6,30.3,0.0,0.0,33.0,1.0,5.0,0.0,13.0,48.0,30.0,1020.3,1015.6,20.1,29.0,0.0,0.0
1533,2013-05-11,18.2,30.8,0.0,11.0,61.0,4.0,4.0,13.0,9.0,37.0,28.0,1018.1,1013.9,23.7,29.8,0.0,1.0
1534,2013-05-12,14.0,16.5,11.0,10.0,44.0,2.0,1.0,9.0,9.0,94.0,95.0,1021.4,1019.9,14.5,15.9,1.0,1.0
1535,2013-05-13,12.8,16.7,11.6,10.0,39.0,8.0,9.0,17.0,17.0,83.0,69.0,1023.3,1020.5,14.0,15.4,1.0,0.0
1536,2013-05-14,8.2,15.9,0.0,2.0,57.0,2.0,9.0,19.0,17.0,58.0,52.0,1021.0,1017.3,12.7,14.4,0.0,0.0
1537,2013-05-15,10.7,14.3,0.0,2.0,19.0,3.0,9.0,2.0,0.0,67.0,74.0,1018.7,1015.5,12.7,12.5,0.0,1.0
1538,2013-05-16,6.7,18.4,5.6,9.0,33.0,12.0,2.0,7.0,15.0,100.0,42.0,1019.0,1016.4,9.4,17.8,1.0,0.0
1539,2013-05-17,6.9,18.5,0.0,1.0,31.0,2.0,0.0,2.0,15.0,83.0,43.0,1019.4,1017.3,11.3,17.6,0.0,0.0
1540,2013-05-18,7.6,22.0,0.0,0.0,35.0,2.0,0.0,0.0,19.0,75.0,37.0,1020.8,1017.0,14.2,21.3,0.0,0.0
1541,2013-05-19,7.9,25.1,0.0,1.0,30.0,0.0,5.0,4.0,15.0,61.0,29.0,1020.3,1015.1,14.8,23.9,0.0,0.0
1542,2013-05-20,14.5,28.3,0.0,8.0,31.0,0.0,3.0,0.0,17.0,48.0,35.0,1016.7,1012.8,19.0,26.8,0.0,0.0
1543,2013-05-21,17.3,26.0,0.0,6.0,59.0,6.0,14.0,33.0,22.0,48.0,93.0,1011.6,1008.1,21.3,20.1,0.0,1.0
1544,2013-05-22,12.0,20.5,15.2,12.0,35.0,15.0,11.0,17.0,20.0,72.0,50.0,1015.7,1014.4,15.0,20.4,1.0,0.0
1545,2013-05-23,11.3,17.3,0.0,9.0,39.0,10.0,8.0,26.0,26.0,74.0,45.0,1022.9,1019.9,13.0,16.7,0.0,0.0
1546,2013-05-24,8.2,17.7,0.0,2.0,43.0,9.0,2.0,26.0,22.0,63.0,43.0,1026.0,1022.5,11.7,17.0,0.0,0.0
1547,2013-05-25,4.5,19.1,0.0,2.0,41.0,10.0,2.0,7.0,28.0,76.0,26.0,1026.5,1022.6,10.7,18.6,0.0,0.0
1548,2013-05-26,3.0,19.0,0.0,2.0,39.0,2.0,0.0,9.0,15.0,63.0,25.0,1025.6,1020.8,10.1,18.3,0.0,0.0
1549,2013-05-27,2.6,21.6,0.0,0.0,43.0,4.0,1.0,9.0,15.0,68.0,28.0,1023.2,1018.5,10.2,20.6,0.0,0.0
1550,2013-05-28,4.8,24.4,0.0,1.0,26.0,4.0,2.0,0.0,9.0,63.0,26.0,1021.4,1017.1,11.7,23.9,0.0,0.0
1551,2013-05-29,7.4,27.5,0.0,5.0,26.0,4.0,2.0,0.0,7.0,61.0,23.0,1019.9,1015.5,15.9,26.4,0.0,0.0
1552,2013-05-30,9.1,28.4,0.0,5.0,30.0,8.0,14.0,9.0,13.0,40.0,23.0,1018.9,1015.3,21.5,28.0,0.0,0.0
1553,2013-05-31,15.5,29.1,0.0,3.0,31.0,4.0,3.0,9.0,17.0,44.0,26.0,1018.5,1014.4,21.3,28.7,0.0,0.0
1554,2013-06-01,14.3,22.3,0.0,11.0,35.0,11.0,8.0,22.0,20.0,71.0,47.0,1020.0,1018.4,17.2,21.1,0.0,0.0
1555,2013-06-02,10.4,17.2,0.0,10.0,39.0,10.0,9.0,24.0,26.0,73.0,55.0,1024.9,1021.7,13.1,16.5,0.0,0.0
1556,2013-06-03,10.7,17.2,0.0,0.0,39.0,9.0,9.0,15.0,20.0,69.0,36.0,1025.7,1021.9,11.7,16.1,0.0,0.0
1557,2013-06-04,4.3,19.6,0.0,0.0,35.0,2.0,9.0,7.0,13.0,63.0,33.0,1023.0,1018.7,10.6,18.9,0.0,0.0
1558,2013-06-05,10.4,19.7,0.0,2.0,24.0,0.0,5.0,6.0,7.0,47.0,35.0,1019.7,1015.1,13.7,19.6,0.0,0.0
1559,2013-06-06,11.8,20.4,0.2,8.0,26.0,15.0,10.0,11.0,13.0,75.0,35.0,1021.5,1018.6,13.1,19.9,0.0,1.0
1560,2013-06-07,10.9,15.1,2.6,1.0,28.0,0.0,0.0,6.0,15.0,88.0,81.0,1025.6,1023.1,12.6,14.9,1.0,0.0
1561,2013-06-08,10.6,21.5,0.4,1.0,31.0,2.0,2.0,17.0,15.0,82.0,50.0,1026.2,1021.0,14.1,20.9,0.0,0.0
1562,2013-06-09,9.2,26.1,0.0,0.0,30.0,12.0,10.0,7.0,13.0,70.0,41.0,1021.9,1017.3,15.2,23.9,0.0,0.0
1563,2013-06-10,8.3,24.6,0.0,0.0,28.0,12.0,9.0,0.0,13.0,77.0,40.0,1020.1,1016.2,15.0,24.0,0.0,0.0
1564,2013-06-11,8.7,27.0,0.0,11.0,41.0,14.0,12.0,9.0,24.0,65.0,26.0,1017.6,1014.9,17.7,26.1,0.0,0.0
1565,2013-06-12,5.9,19.1,0.0,11.0,31.0,12.0,8.0,17.0,19.0,57.0,34.0,1021.2,1016.7,12.2,18.2,0.0,0.0
1566,2013-06-13,6.8,19.2,0.0,9.0,28.0,10.0,9.0,6.0,9.0,64.0,37.0,1019.2,1015.4,12.4,19.0,0.0,0.0
1567,2013-06-14,3.1,17.5,0.0,2.0,35.0,9.0,9.0,13.0,19.0,66.0,37.0,1021.4,1018.4,9.9,16.4,0.0,0.0
1568,2013-06-15,2.0,18.0,0.0,2.0,35.0,0.0,2.0,6.0,19.0,62.0,33.0,1022.1,1018.3,9.6,17.4,0.0,0.0
1569,2013-06-16,1.1,18.7,0.0,0.0,30.0,0.0,4.0,0.0,6.0,57.0,34.0,1020.6,1016.2,9.8,17.0,0.0,0.0
