,Date,MinTemp,MaxTemp,Rainfall,WindDir9am,WindSpeed9am,Humidity9am,Pressure9am,Pressure3pm,Temp9am,RainToday,RainTomorrow
1539,2013-02-17,16.864917113920516,23.02688792572361,0.4884957952316292,7,7.244302378196025,69.6062388213211,1015.0838341734674,1013.4538042895764,22.922409199354785,0,0
1540,2013-02-18,18.48375174762618,22.57268861893457,-0.7264763779847263,7,5.039913768160359,77.93138674526868,1011.1066028833886,1008.5669837146037,20.304098244888635,0,0
1541,2013-02-19,16.597736203208274,22.119273638954787,-0.8934123038573887,0,18.74510465051948,69.10627788821833,1013.1061529379036,1015.1322303019516,18.905017350059374,0,0
1542,2013-02-20,18.348073544594694,22.871227764784237,-0.9228287573832878,0,17.558980968143207,81.10436266374646,1021.7785843133687,1020.8104744162621,20.091422020599293,0,0
1543,2013-02-21,20.284925083436804,23.9684341821496,-1.2332125588497136,7,7.5645708433432866,83.10900067700487,1022.8011583761736,1020.623407694848,20.673420275939282,0,0
1544,2013-02-22,19.447042040783554,25.221327625685767,-1.601850004604489,7,6.635917284436201,67.23342886314599,1019.8283005434547,1018.710990613578,21.509956322569685,0,0
1545,2013-02-23,15.321112404167065,24.767872869598524,-1.4957664104437605,7,5.635355446608599,77.91189196251351,1018.3040610451269,1016.4130632296803,19.839337715375517,0,1
1546,2013-02-24,17.722368001672773,23.205358661897726,17.360347010116676,7,5.4877328348484085,65.61443408009598,1014.0101091397825,1011.586653544446,19.442974044717705,1,0
1547,2013-02-25,18.029258121782643,24.72513134084961,-0.843043288553226,7,8.238450434997038,61.16473028237886,1010.1673347837469,1007.2864964574336,21.81776673553303,0,0
1548,2013-02-26,19.18471183196084,24.288733819167728,-1.892896478881808,7,13.135544888517025,81.5434038260079,1009.054697594731,1009.5779831338142,21.46683258637216,0,0
1549,2013-02-27,20.74600680111399,23.134952424499588,-2.1000205812965613,7,6.805833956172522,90.73863721128963,1011.9789717916193,1010.0737044071852,19.989013746418227,0,1
1550,2013-02-28,19.19683029310736,23.342543943561967,5.181817140805702,0,19.591212757054524,73.83862891696167,1016.8667067113304,1016.8822879363736,21.533626534533006,1,0
1551,2013-03-01,18.3,25.2,0.0,4,13.0,62.0,1013.7,1010.2,22.5,0,0
1552,2013-03-02,18.7,23.0,0.0,2,19.0,81.0,1010.4,1008.3,20.5,0,1
1553,2013-03-03,19.0,24.0,1.2,9,4.0,95.0,1007.6,1004.4,20.1,1,0
1554,2013-03-04,17.4,27.6,1.0,15,2.0,76.0,1002.8,1003.0,22.3,0,0
1555,2013-03-05,14.3,24.4,0.0,15,4.0,75.0,1010.2,1009.5,20.3,0,0
1556,2013-03-06,19.4,21.7,0.0,8,17.0,73.0,1018.8,1018.8,20.4,0,0
1557,2013-03-07,18.2,22.0,0.2,9,11.0,61.0,1021.7,1019.7,19.7,0,0
1558,2013-03-08,17.5,22.1,0.0,9,11.0,57.0,1021.0,1018.6,19.8,0,0
1559,2013-03-09,16.0,22.4,0.0,9,13.0,74.0,1020.7,1017.1,20.6,0,0
1560,2013-03-10,18.3,22.2,0.0,1,6.0,79.0,1012.0,1010.2,20.7,0,1
1561,2013-03-11,18.8,19.8,29.4,15,19.0,83.0,1008.9,1011.6,19.2,1,1
1562,2013-03-12,14.9,19.2,2.0,12,15.0,47.0,1021.7,1022.5,16.8,1,0
1563,2013-03-13,14.3,22.0,0.0,12,6.0,71.0,1025.4,1021.9,17.5,0,0
1564,2013-03-14,12.5,21.0,0.0,5,6.0,70.0,1020.3,1016.3,18.0,0,1
1565,2013-03-15,16.0,20.2,5.6,0,9.0,85.0,1016.7,1017.2,18.5,1,1
1566,2013-03-16,16.8,20.8,8.6,0,26.0,91.0,1024.9,1022.8,17.5,1,1
1567,2013-03-17,17.4,22.9,6.4,0,13.0,89.0,1020.5,1017.5,20.4,1,1
1568,2013-03-18,19.3,24.5,1.2,1,15.0,84.0,1015.9,1013.3,22.0,1,0
1569,2013-03-19,19.2,24.3,0.0,1,0.0,84.0,1013.6,1011.6,21.0,0,1
1570,2013-03-20,16.4,20.6,1.6,12,43.0,77.0,1016.8,1019.5,19.9,1,0
1571,2013-03-21,13.0,18.2,0.4,6,4.0,64.0,1021.3,1018.0,14.8,0,0
1572,2013-03-22,14.2,20.8,0.0,7,4.0,81.0,1018.9,1017.1,16.8,0,0
1573,2013-03-23,15.3,22.1,0.0,7,9.0,66.0,1018.2,1017.0,19.0,0,0
1574,2013-03-24,16.8,23.2,0.0,7,9.0,71.0,1018.2,1014.0,19.9,0,0
1575,2013-03-25,16.7,23.2,0.0,7,0.0,81.0,1007.0,1002.7,20.6,0,1
1576,2013-03-26,13.5,17.3,21.2,8,30.0,81.0,1008.7,1011.1,14.8,1,1
1577,2013-03-27,11.9,18.4,3.6,12,26.0,55.0,1021.2,1022.7,17.1,1,1
1578,2013-03-28,13.2,19.3,3.6,13,2.0,85.0,1029.2,1027.0,16.4,1,1
1579,2013-03-29,13.6,20.2,3.6,13,4.0,84.0,1025.7,1022.5,16.2,1,1
1580,2013-03-30,14.0,20.9,3.6,7,6.0,83.0,1023.7,1021.6,16.0,1,0
1581,2013-03-31,11.9,22.7,0.0,3,2.0,74.0,1023.2,1020.5,18.0,0,0
1582,2013-04-01,13.4,22.6,0.0,3,4.0,75.0,1022.4,1020.6,19.0,0,0
1583,2013-04-02,16.0,24.3,0.0,1,6.0,67.0,1021.7,1019.1,20.0,0,0
1584,2013-04-03,15.7,25.4,0.0,4,4.0,76.0,1019.6,1016.3,20.0,0,0
1585,2013-04-04,18.3,34.4,0.0,3,6.0,51.0,1016.2,1011.8,24.5,0,0
1586,2013-04-05,17.4,25.4,0.0,14,7.0,71.0,1015.1,1014.7,21.3,0,0
1587,2013-04-06,18.2,21.5,0.0,10,19.0,63.0,1023.4,1022.2,19.5,0,0
1588,2013-04-07,16.7,22.2,0.0,2,24.0,67.0,1023.6,1020.2,19.0,0,0
1589,2013-04-08,18.2,23.5,0.0,0,7.0,82.0,1018.7,1014.2,21.5,0,0
1590,2013-04-09,19.6,21.7,0.2,10,13.0,88.0,1019.0,1017.8,20.1,0,1
1591,2013-04-10,18.2,21.6,3.4,0,24.0,85.0,1019.4,1018.0,18.9,1,0
1592,2013-04-11,18.7,23.0,0.0,9,11.0,88.0,1015.9,1014.0,20.5,0,1
1593,2013-04-12,17.2,20.2,3.6,9,0.0,92.0,1017.4,1016.1,18.6,1,1
1594,2013-04-13,17.0,20.2,2.4,2,9.0,81.0,1018.1,1016.4,17.9,1,0
1595,2013-04-14,15.2,21.5,0.0,3,2.0,88.0,1018.0,1016.5,18.0,0,0
1596,2013-04-15,15.0,23.1,0.0,5,4.0,73.0,1017.5,1014.6,19.5,0,0
1597,2013-04-16,18.6,21.2,1.0,1,17.0,85.0,1015.3,1014.6,19.4,0,0
1598,2013-04-17,17.9,20.2,0.0,0,20.0,74.0,1017.3,1014.1,18.7,0,0
1599,2013-04-18,15.6,22.3,0.0,6,4.0,92.0,1013.7,1011.6,18.0,0,0
1600,2013-04-19,16.0,23.6,0.2,7,9.0,84.0,1013.7,1012.0,20.1,0,1
1601,2013-04-20,15.0,18.2,2.0,15,20.0,63.0,1017.5,1016.2,16.5,1,1
1602,2013-04-21,12.4,20.9,1.2,7,9.0,72.0,1013.4,1010.8,15.9,1,1
1603,2013-04-22,14.0,19.3,17.4,7,2.0,88.0,1016.2,1016.4,16.0,1,0
1604,2013-04-23,13.4,21.6,0.8,7,4.0,81.0,1021.2,1020.7,17.0,0,0
1605,2013-04-24,12.8,24.0,0.4,7,0.0,93.0,1022.4,1018.7,14.9,0,0
1606,2013-04-25,12.8,23.4,0.0,3,7.0,83.0,1018.6,1014.8,18.0,0,0
1607,2013-04-26,14.7,22.1,0.0,6,2.0,89.0,1014.8,1012.7,19.0,0,1
1608,2013-04-27,15.4,18.6,4.4,11,15.0,93.0,1016.8,1017.8,15.6,1,1
1609,2013-04-28,12.7,16.6,8.0,10,11.0,94.0,1021.9,1021.4,13.2,1,1
1610,2013-04-29,11.9,19.4,17.8,10,0.0,85.0,1023.7,1021.5,14.4,1,0
1611,2013-04-30,12.3,20.7,0.0,7,2.0,94.0,1020.5,1017.0,14.5,0,0
1612,2013-05-01,14.4,19.6,0.0,7,0.0,93.0,1011.4,1009.1,16.6,0,1
1613,2013-05-02,16.4,22.5,7.2,3,20.0,68.0,1003.6,1004.0,19.5,1,1
1614,2013-05-03,14.4,19.4,15.8,11,17.0,86.0,1018.9,1020.9,17.4,1,1
1615,2013-05-04,15.0,19.5,2.0,0,11.0,61.0,1024.9,1022.7,17.7,1,0
1616,2013-05-05,11.0,19.5,0.0,7,4.0,92.0,1021.6,1018.2,13.8,0,0
1617,2013-05-06,13.6,21.6,0.0,13,4.0,91.0,1014.2,1011.4,16.2,0,0
1618,2013-05-07,13.0,21.8,0.0,3,2.0,94.0,1006.8,1000.8,15.1,0,0
1619,2013-05-08,15.2,23.3,0.4,6,20.0,72.0,993.9,989.6,21.0,0,1
1620,2013-05-09,12.8,20.3,11.8,6,15.0,82.0,1002.0,1003.2,13.8,1,1
1621,2013-05-10,7.9,17.2,7.6,7,11.0,77.0,1012.1,1010.6,11.7,1,1
1622,2013-05-11,11.3,17.3,10.0,15,35.0,59.0,1022.3,1023.4,15.6,1,1
1623,2013-05-12,13.4,17.8,2.2,0,4.0,85.0,1031.3,1030.8,15.5,1,1
1624,2013-05-13,12.8,18.5,1.8,13,7.0,91.0,1031.6,1028.1,14.3,1,1
1625,2013-05-14,12.2,17.2,1.8,9,11.0,94.0,1025.0,1021.4,14.2,1,0
1626,2013-05-15,9.2,19.0,0.0,9,0.0,92.0,1019.5,1016.4,11.4,0,0
1627,2013-05-16,10.4,21.2,0.0,4,4.0,76.0,1014.9,1011.1,13.5,0,1
1628,2013-05-17,11.8,19.2,2.2,6,17.0,81.0,1010.9,1012.2,14.7,1,1
1629,2013-05-18,12.0,18.1,6.7,7,6.0,93.0,1017.3,1014.9,13.3,1,0
1630,2013-05-19,7.7,20.0,0.2,7,0.0,93.0,1014.0,1010.0,10.0,0,0
1631,2013-05-20,9.0,19.9,0.0,5,6.0,73.0,1010.8,1010.9,14.0,0,1
1632,2013-05-21,14.0,18.8,2.2,9,15.0,66.0,1020.4,1020.7,17.0,1,0
1633,2013-05-22,12.6,21.5,0.4,6,4.0,88.0,1024.9,1022.9,14.0,0,0
1634,2013-05-23,11.9,21.5,0.0,3,15.0,81.0,1027.0,1025.1,15.0,0,0
1635,2013-05-24,9.8,19.8,0.0,3,7.0,77.0,1028.4,1024.4,12.8,0,0
1636,2013-05-25,9.2,19.6,0.0,3,11.0,74.0,1024.4,1019.4,12.0,0,0
1637,2013-05-26,10.4,21.2,0.0,3,7.0,71.0,1017.8,1013.8,13.4,0,0
1638,2013-05-27,11.3,23.1,0.0,6,2.0,88.0,1013.6,1009.8,14.0,0,1
1639,2013-05-28,12.7,17.1,4.0,12,9.0,66.0,1015.4,1016.3,15.8,1,0
1640,2013-05-29,6.7,19.1,0.0,6,4.0,83.0,1015.3,1010.7,11.3,0,1
1641,2013-05-30,11.2,13.6,12.0,8,17.0,64.0,1013.2,1015.2,13.3,1,1
1642,2013-05-31,9.8,14.4,9.2,8,28.0,64.0,1027.2,1029.0,13.0,1,0
1643,2013-06-01,12.5,15.6,0.0,8,11.0,84.0,1035.3,1033.5,13.3,0,0
1644,2013-06-02,12.8,16.4,0.0,0,13.0,69.0,1035.7,1032.8,15.2,0,0
1645,2013-06-03,10.8,18.9,0.0,5,6.0,85.0,1029.2,1025.5,13.1,0,0
1646,2013-06-04,7.9,19.6,0.0,6,9.0,74.0,1019.4,1015.1,12.2,0,1
1647,2013-06-05,11.9,18.0,3.6,7,13.0,74.0,1015.2,1013.1,13.5,1,1
1648,2013-06-06,13.3,17.0,1.8,15,9.0,92.0,1021.0,1021.4,14.4,1,1
1649,2013-06-07,10.4,20.6,1.6,6,9.0,89.0,1024.2,1020.3,13.1,1,0
1650,2013-06-08,13.0,20.4,0.0,7,13.0,75.0,1017.0,1013.6,15.4,0,1
1651,2013-06-09,13.8,18.4,3.4,7,0.0,91.0,1016.6,1012.8,15.0,1,1
1652,2013-06-10,12.2,15.7,12.2,8,15.0,65.0,1022.9,1023.7,14.4,1,0
1653,2013-06-11,6.3,17.0,0.0,6,6.0,83.0,1028.9,1025.8,9.5,0,0
1654,2013-06-12,6.9,16.3,0.0,3,6.0,72.0,1025.1,1020.8,9.4,0,0
1655,2013-06-13,5.8,17.4,0.0,3,9.0,81.0,1021.4,1018.3,7.3,0,0
1656,2013-06-14,7.6,18.1,0.0,5,7.0,63.0,1019.8,1017.5,12.0,0,0
1657,2013-06-15,6.4,16.6,0.0,3,6.0,75.0,1022.0,1020.1,9.6,0,0
1658,2013-06-16,5.2,17.8,0.0,3,0.0,84.0,1021.2,1017.3,7.6,0,1
1659,2013-06-17,7.4,16.0,2.8,6,7.0,72.0,1017.4,1013.9,12.5,1,1
1660,2013-06-18,11.3,15.9,10.6,7,6.0,92.0,1016.4,1015.1,12.8,1,1
1661,2013-06-19,11.3,16.0,6.4,11,6.0,74.0,1021.0,1021.6,15.1,1,1
1662,2013-06-20,11.8,16.0,8.2,11,4.0,68.0,1026.9,1025.9,13.8,1,0
1663,2013-06-21,6.9,16.8,0.0,5,6.0,75.0,1026.1,1022.6,10.0,0,0
1664,2013-06-22,7.6,20.1,0.0,5,9.0,72.0,1018.5,1015.8,10.0,0,0
1665,2013-06-23,9.8,20.1,0.0,3,9.0,42.0,1012.3,1007.4,15.2,0,1
1666,2013-06-24,11.0,20.4,4.2,3,13.0,84.0,1009.8,1006.3,13.6,1,1
1667,2013-06-25,11.8,18.0,2.0,6,6.0,77.0,1010.4,1011.1,13.0,1,1
1668,2013-06-26,8.4,16.1,6.8,3,4.0,91.0,1019.8,1018.5,10.5,1,0
1669,2013-06-27,9.4,19.0,0.0,6,20.0,78.0,1019.8,1018.8,12.9,0,0
1670,2013-06-28,10.8,20.1,0.2,3,13.0,77.0,1024.7,1023.9,14.9,0,0
1671,2013-06-29,11.7,21.1,0.0,7,11.0,87.0,1030.7,1029.1,14.3,0,0
1672,2013-06-30,12.6,20.7,0.0,7,6.0,84.0,1031.3,1027.9,14.0,0,0
1673,2013-07-01,9.2,20.2,0.0,7,11.0,66.0,1024.9,1020.2,13.6,0,0
1674,2013-07-02,10.2,21.0,0.0,3,6.0,78.0,1018.6,1014.2,13.1,0,1
1675,2013-07-03,10.4,14.9,5.8,7,35.0,78.0,1018.2,1016.7,12.3,1,1
1676,2013-07-04,10.6,15.1,7.8,12,33.0,61.0,1022.3,1023.2,12.2,1,1
1677,2013-07-05,7.4,13.6,2.2,6,7.0,89.0,1025.4,1023.3,9.3,1,1
1678,2013-07-06,8.8,13.8,4.0,12,6.0,76.0,1027.4,1027.0,10.3,1,0
1679,2013-07-07,7.2,14.8,0.2,6,15.0,55.0,1031.4,1029.3,10.7,0,0
1680,2013-07-08,6.4,16.7,0.0,3,7.0,61.0,1029.4,1024.4,10.0,0,0
1681,2013-07-09,9.1,15.0,0.0,3,13.0,38.0,1014.8,1011.7,14.0,0,1
1682,2013-07-10,8.7,17.3,6.2,3,6.0,90.0,1017.4,1014.8,10.0,1,0
1683,2013-07-11,8.8,17.8,0.0,13,4.0,91.0,1015.5,1014.7,10.0,0,0
1684,2013-07-12,9.8,16.4,0.6,10,20.0,77.0,1017.4,1015.0,15.6,0,1
1685,2013-07-13,8.1,19.0,3.4,14,6.0,96.0,1016.2,1014.0,10.5,1,0
1686,2013-07-14,9.8,21.2,0.0,3,11.0,83.0,1016.1,1013.4,13.9,0,0
1687,2013-07-15,13.8,19.5,0.0,3,9.0,74.0,1012.4,1009.1,16.8,0,0
1688,2013-07-16,10.3,17.2,0.2,5,9.0,80.0,1008.4,1000.7,12.2,0,1
1689,2013-07-17,9.0,12.1,19.0,12,31.0,72.0,1015.7,1017.8,11.0,1,1
1690,2013-07-18,9.6,14.0,1.4,11,15.0,60.0,1024.2,1023.7,11.8,1,0
1691,2013-07-19,10.7,14.0,0.8,10,22.0,74.0,1032.7,1033.4,12.3,0,1
1692,2013-07-20,10.9,14.9,5.2,3,2.0,92.0,1036.5,1033.2,11.8,1,1
1693,2013-07-21,10.5,15.0,3.4,3,4.0,72.0,1029.9,1026.2,11.5,1,0
1694,2013-07-22,5.2,17.2,0.0,6,7.0,70.0,1024.6,1020.4,9.3,0,0
1695,2013-07-23,9.2,20.8,0.0,5,9.0,45.0,1017.2,1012.3,14.0,0,1
1696,2013-07-24,11.2,18.1,7.2,6,11.0,72.0,1017.2,1017.3,12.5,1,0
1697,2013-07-25,8.7,17.9,0.2,3,13.0,82.0,1019.6,1014.8,11.8,0,1
1698,2013-07-26,11.2,16.2,2.6,7,9.0,81.0,1000.3,1000.2,11.8,1,1
1699,2013-07-27,8.3,15.6,3.4,7,11.0,81.0,1003.6,1006.5,10.2,1,1
1700,2013-07-28,10.4,18.5,1.8,7,7.0,85.0,1018.0,1016.8,12.5,1,1
1701,2013-07-29,11.0,17.5,19.4,3,4.0,88.0,1024.0,1021.3,13.0,1,0
1702,2013-07-30,10.8,19.8,0.4,3,17.0,79.0,1019.0,1014.9,14.2,0,0
1703,2013-07-31,13.5,17.8,0.0,7,11.0,76.0,1014.8,1014.3,15.8,0,1
1704,2013-08-01,12.8,16.9,10.6,13,7.0,89.0,1018.9,1020.5,15.0,1,0
1705,2013-08-02,10.6,18.3,0.2,7,11.0,72.0,1025.3,1023.1,14.0,0,0
1706,2013-08-03,13.9,19.5,0.6,6,7.0,88.0,1025.0,1022.2,15.1,0,0
1707,2013-08-04,10.3,21.4,0.0,7,6.0,75.0,1014.5,1009.9,15.4,0,1
1708,2013-08-05,14.0,17.0,14.0,15,9.0,99.0,1011.0,1009.4,14.0,1,1
1709,2013-08-06,12.6,18.0,6.6,7,7.0,89.0,1014.1,1012.8,14.0,1,1
1710,2013-08-07,14.1,20.8,6.4,3,11.0,95.0,1009.6,1005.1,16.9,1,1
1711,2013-08-08,12.3,17.0,15.0,6,6.0,96.0,1008.0,1006.7,13.0,1,1
1712,2013-08-09,11.3,17.5,3.2,6,13.0,91.0,1015.6,1015.1,12.6,1,0
1713,2013-08-10,11.4,20.1,0.2,7,13.0,74.0,1013.5,1010.1,14.5,0,1
1714,2013-08-11,9.8,15.5,19.8,7,7.0,93.0,1015.8,1015.0,10.1,1,1
1715,2013-08-12,10.2,17.6,5.4,6,11.0,88.0,1014.3,1011.5,12.9,1,1
1716,2013-08-13,12.2,15.0,13.6,14,11.0,93.0,1011.1,1014.2,12.7,1,1
1717,2013-08-14,7.3,17.6,1.8,6,11.0,71.0,1017.9,1013.6,11.8,1,0
1718,2013-08-15,11.7,16.1,0.0,7,19.0,70.0,1004.1,1004.9,14.8,0,1
1719,2013-08-16,5.7,14.5,36.0,7,15.0,92.0,1012.6,1010.3,8.4,1,1
1720,2013-08-17,8.2,15.6,35.6,6,11.0,87.0,1014.2,1015.3,12.4,1,1
1721,2013-08-18,11.7,15.1,1.8,6,0.0,82.0,1023.2,1023.6,12.4,1,0
1722,2013-08-19,6.0,19.0,0.0,6,4.0,88.0,1026.1,1022.8,8.9,0,1
1723,2013-08-20,8.8,16.5,1.4,7,6.0,92.0,1025.8,1023.5,11.1,1,1
1724,2013-08-21,10.7,16.2,2.4,13,6.0,79.0,1027.3,1026.5,14.0,1,0
1725,2013-08-22,12.3,17.0,1.0,7,9.0,87.0,1028.8,1027.0,14.0,0,0
1726,2013-08-23,12.3,19.8,0.4,6,6.0,80.0,1026.9,1022.5,14.0,0,0
1727,2013-08-24,7.9,20.8,0.0,15,6.0,81.0,1017.8,1015.3,12.5,0,1
1728,2013-08-25,12.6,17.0,1.6,0,24.0,90.0,1015.5,1011.2,15.0,1,1
1729,2013-08-26,12.8,16.0,2.8,11,4.0,91.0,1010.2,1011.8,13.6,1,1
1730,2013-08-27,11.9,15.0,10.8,4,4.0,79.0,1016.9,1013.0,13.8,1,1
1731,2013-08-28,7.6,16.0,5.6,7,6.0,82.0,1009.1,1008.3,11.6,1,1
1732,2013-08-29,9.0,19.5,5.4,7,9.0,79.0,1009.7,1005.2,13.1,1,1
1733,2013-08-30,12.7,20.6,1.4,7,17.0,65.0,1001.3,997.5,15.8,1,0
1734,2013-08-31,13.5,22.6,0.2,7,15.0,68.0,997.7,996.2,16.4,0,0
1735,2013-09-01,12.7,23.1,0.0,7,11.0,71.0,1013.2,1012.8,16.2,0,0
1736,2013-09-02,14.4,23.0,0.0,7,9.0,74.0,1019.2,1015.8,18.0,0,0
1737,2013-09-03,13.6,22.3,0.0,6,15.0,68.0,1009.1,1005.1,18.2,0,1
1738,2013-09-04,8.3,17.3,5.4,7,11.0,64.0,1019.9,1019.9,12.2,1,0
1739,2013-09-05,10.4,18.7,0.2,7,11.0,74.0,1025.3,1024.1,14.2,0,0
1740,2013-09-06,9.0,17.7,0.0,12,7.0,83.0,1026.2,1023.2,13.9,0,0
1741,2013-09-07,12.8,17.3,0.0,0,19.0,69.0,1019.0,1013.5,16.7,0,1
1742,2013-09-08,11.7,16.7,20.4,12,11.0,77.0,1017.7,1018.3,15.0,1,0
1743,2013-09-09,7.9,20.4,0.0,3,4.0,79.0,1019.8,1015.4,14.0,0,0
1744,2013-09-10,11.4,21.2,0.8,6,9.0,65.0,1007.0,1004.1,17.2,0,1
1745,2013-09-11,11.6,19.4,1.4,7,19.0,65.0,997.5,996.9,16.0,1,1
1746,2013-09-12,11.2,17.1,17.8,13,22.0,75.0,1009.4,1012.1,15.3,1,0
1747,2013-09-13,11.2,21.0,1.0,6,6.0,75.0,1014.0,1009.3,15.5,0,1
1748,2013-09-14,11.8,17.4,1.2,6,6.0,83.0,1004.1,1002.8,14.4,1,1
1749,2013-09-15,11.3,14.5,31.4,10,24.0,83.0,1014.5,1015.7,13.0,1,0
1750,2013-09-16,7.4,19.1,0.4,3,19.0,70.0,1009.2,1003.1,13.9,0,1
1751,2013-09-17,7.0,15.5,21.6,12,41.0,65.0,1012.8,1013.6,11.5,1,0
1752,2013-09-18,11.4,18.1,0.0,7,19.0,63.0,1005.0,1002.9,15.2,0,1
1753,2013-09-19,9.9,20.0,5.6,7,15.0,80.0,1008.9,1008.3,16.9,1,0
1754,2013-09-20,12.6,18.0,0.2,7,9.0,74.0,1005.5,1008.1,16.5,0,1
1755,2013-09-21,7.7,21.1,7.4,3,11.0,68.0,1011.9,1006.1,14.9,1,1
1756,2013-09-22,11.8,16.0,6.2,7,13.0,85.0,994.6,998.0,12.2,1,1
1757,2013-09-23,11.3,19.2,11.2,7,15.0,71.0,994.5,993.9,14.1,1,1
1758,2013-09-24,12.8,17.1,2.0,13,15.0,51.0,999.3,1004.0,15.2,1,1
1759,2013-09-25,8.4,17.8,10.2,15,30.0,67.0,1015.2,1015.6,12.9,1,0
1760,2013-09-26,10.2,18.2,0.0,7,19.0,59.0,1007.8,1011.9,17.4,0,1
1761,2013-09-27,8.7,18.9,7.2,7,15.0,69.0,1017.8,1016.6,14.2,1,0
1762,2013-09-28,13.1,22.2,0.0,6,13.0,59.0,1011.8,1006.3,17.0,0,1
1763,2013-09-29,11.3,14.5,3.6,7,6.0,89.0,1008.2,1005.9,12.7,1,1
1764,2013-09-30,7.5,14.1,19.4,12,41.0,50.0,1013.5,1016.2,11.8,1,0
1765,2013-10-01,9.6,19.2,0.6,7,11.0,69.0,1018.0,1017.1,14.0,0,0
1766,2013-10-02,11.0,18.2,0.0,15,4.0,74.0,1025.6,1023.3,15.3,0,0
1767,2013-10-03,9.8,20.2,0.0,15,0.0,69.0,1017.4,1013.3,17.2,0,0
1768,2013-10-04,12.8,18.4,0.0,14,9.0,76.0,1013.4,1013.5,17.9,0,0
1769,2013-10-05,10.4,19.2,1.0,6,6.0,73.0,1011.9,1010.6,17.0,0,1
1770,2013-10-06,8.3,22.9,4.2,3,9.0,66.0,1010.3,1008.6,17.0,1,0
1771,2013-10-07,11.5,25.1,0.6,6,13.0,66.0,1010.7,1008.0,19.0,0,0
1772,2013-10-08,13.8,19.4,0.0,15,6.0,84.0,1007.4,1006.4,16.0,0,1
1773,2013-10-09,12.2,16.5,1.4,13,9.0,91.0,1012.9,1015.2,13.5,1,0
1774,2013-10-10,9.6,19.5,1.0,7,11.0,57.0,1021.4,1018.5,16.3,0,0
1775,2013-10-11,12.6,18.5,0.0,14,19.0,60.0,1011.4,1012.3,17.7,0,1
1776,2013-10-12,8.7,15.1,5.8,12,41.0,60.0,1019.3,1021.6,13.1,1,0
1777,2013-10-13,7.4,16.7,0.0,15,7.0,67.0,1029.1,1025.4,13.4,0,0
1778,2013-10-14,7.6,23.2,0.0,11,6.0,73.0,1024.2,1019.3,13.5,0,0
1779,2013-10-15,12.7,23.9,0.0,7,19.0,69.0,1015.5,1010.1,17.6,0,1
1780,2013-10-16,13.9,15.8,6.8,15,46.0,82.0,1016.7,1019.2,14.2,1,0
1781,2013-10-17,7.9,21.5,0.0,7,13.0,64.0,1017.9,1013.9,15.2,0,0
1782,2013-10-18,14.0,20.8,0.0,7,11.0,73.0,1012.6,1009.2,17.5,0,1
1783,2013-10-19,11.5,14.0,8.8,8,11.0,94.0,1010.6,1011.8,12.4,1,1
1784,2013-10-20,11.0,14.8,20.8,11,33.0,73.0,1019.3,1021.0,13.5,1,0
1785,2013-10-21,11.8,14.3,0.6,8,15.0,65.0,1025.7,1024.9,13.0,0,0
1786,2013-10-22,10.0,17.2,0.0,12,2.0,58.0,1027.2,1025.7,13.8,0,0
1787,2013-10-23,10.5,17.8,0.0,0,19.0,65.0,1028.7,1027.0,14.1,0,0
1788,2013-10-24,13.8,19.4,0.0,1,26.0,61.0,1023.5,1019.8,17.0,0,0
1789,2013-10-25,15.7,20.0,0.0,0,30.0,73.0,1017.3,1015.5,17.8,0,0
1790,2013-10-26,14.6,17.6,0.6,2,20.0,85.0,1022.0,1023.1,16.5,0,1
1791,2013-10-27,13.8,18.1,2.2,10,6.0,93.0,1024.9,1023.4,15.0,1,0
1792,2013-10-28,13.6,18.3,0.2,0,17.0,72.0,1026.8,1023.9,16.4,0,0
1793,2013-10-29,12.5,20.8,0.0,0,17.0,74.0,1024.2,1021.7,17.9,0,0
1794,2013-10-30,14.0,21.8,0.0,1,13.0,68.0,1018.4,1012.5,20.4,0,0
1795,2013-10-31,16.1,20.5,0.0,15,28.0,74.0,1015.7,1015.7,18.9,0,1
1796,2013-11-01,14.2,17.0,8.4,8,11.0,94.0,1021.2,1020.7,15.0,1,0
1797,2013-11-02,14.7,18.4,0.0,0,19.0,56.0,1027.4,1026.6,16.9,0,0
1798,2013-11-03,15.0,20.4,0.0,0,33.0,60.0,1025.6,1021.1,18.0,0,0
1799,2013-11-04,16.0,25.8,0.4,7,7.0,83.0,1014.3,1011.3,19.4,0,0
1800,2013-11-05,16.1,18.0,0.8,12,13.0,77.0,1016.9,1016.6,16.5,0,1
1801,2013-11-06,14.1,16.4,11.0,9,17.0,88.0,1019.0,1019.6,15.0,1,1
1802,2013-11-07,13.5,17.4,1.8,2,19.0,57.0,1024.5,1023.5,16.0,1,0
1803,2013-11-08,11.6,18.9,0.0,1,13.0,58.0,1024.1,1021.8,16.5,0,0
1804,2013-11-09,10.7,20.3,0.0,4,11.0,58.0,1023.5,1021.6,18.5,0,0
1805,2013-11-10,15.0,22.2,0.0,1,15.0,54.0,1020.6,1016.3,19.7,0,0
1806,2013-11-11,16.0,23.5,0.0,9,17.0,61.0,1014.2,1013.9,21.0,0,0
1807,2013-11-12,17.0,19.8,0.0,12,22.0,76.0,1015.4,1014.6,19.1,0,0
1808,2013-11-13,17.0,20.6,0.0,12,11.0,83.0,1016.1,1015.4,18.8,0,0
