,Date,MinTemp,MaxTemp,Rainfall,WindGustDir,WindGustSpeed,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Temp9am,Temp3pm,RainToday,RainTomorrow
1549,2013-02-28,11.86684765104054,23.398528762737442,-1.4891780991988135,3,26.63473342553204,3,0.12733473636943948,5.7240488966798315,67.94343967843399,41.087328466356794,1031.433690348836,1024.5482031478602,15.015737153472605,24.976871145380127,0,1
1550,2013-03-01,12.2,18.9,9.2,10,54.0,10,20.0,22.0,69.0,48.0,1017.4,1017.5,13.8,18.0,1,0
1551,2013-03-02,11.7,17.1,0.0,8,50.0,2,22.0,22.0,61.0,60.0,1022.9,1022.2,13.0,16.7,0,0
1552,2013-03-03,13.0,22.9,0.0,1,39.0,2,13.0,17.0,75.0,50.0,1023.6,1021.1,15.3,21.8,0,0
1553,2013-03-04,9.7,24.1,0.0,4,31.0,0,11.0,19.0,63.0,47.0,1022.9,1020.0,17.8,23.2,0,0
1554,2013-03-05,12.1,26.3,0.0,4,26.0,0,9.0,11.0,59.0,45.0,1022.3,1018.6,18.4,25.4,0,0
1555,2013-03-06,11.5,27.5,0.0,7,33.0,6,4.0,11.0,70.0,43.0,1020.6,1016.9,17.3,26.0,0,0
1556,2013-03-07,10.3,30.1,0.0,1,28.0,5,4.0,11.0,83.0,40.0,1019.4,1016.0,16.0,28.7,0,0
1557,2013-03-08,10.6,27.4,0.0,5,33.0,0,4.0,11.0,74.0,40.0,1022.6,1018.9,16.6,26.6,0,0
1558,2013-03-09,11.5,27.6,0.0,5,22.0,3,0.0,9.0,89.0,53.0,1021.0,1017.3,15.3,25.3,0,0
1559,2013-03-10,13.2,31.0,0.0,12,30.0,10,0.0,19.0,82.0,36.0,1019.4,1015.8,17.0,30.4,0,0
1560,2013-03-11,14.0,27.5,1.0,4,24.0,1,4.0,9.0,72.0,41.0,1020.9,1018.3,19.0,26.6,0,0
1561,2013-03-12,16.7,28.6,0.0,6,26.0,7,7.0,9.0,72.0,43.0,1020.7,1016.0,19.2,27.6,0,0
1562,2013-03-13,11.5,28.2,0.0,7,31.0,14,4.0,19.0,77.0,41.0,1013.5,1009.6,17.1,27.4,0,0
1563,2013-03-14,16.5,27.5,0.0,5,44.0,1,7.0,19.0,79.0,55.0,1012.1,1009.8,19.2,25.0,0,0
1564,2013-03-15,17.6,26.9,0.2,0,30.0,6,7.0,13.0,78.0,51.0,1016.3,1014.0,18.2,24.5,0,0
1565,2013-03-16,16.1,27.5,0.0,13,43.0,14,9.0,20.0,79.0,31.0,1013.2,1008.6,17.7,26.0,0,0
1566,2013-03-17,10.8,18.3,0.0,10,48.0,8,26.0,20.0,50.0,42.0,1014.7,1016.5,12.4,17.3,0,0
1567,2013-03-18,5.5,20.8,0.0,8,35.0,11,11.0,11.0,55.0,29.0,1021.0,1018.8,10.7,19.6,0,0
1568,2013-03-19,4.2,22.0,0.0,1,26.0,3,4.0,11.0,75.0,34.0,1024.4,1021.3,10.0,21.5,0,0
1569,2013-03-20,7.1,24.4,0.0,7,26.0,3,0.0,11.0,74.0,36.0,1024.9,1020.1,12.8,23.0,0,0
1570,2013-03-21,10.5,24.2,0.8,6,44.0,6,0.0,22.0,86.0,46.0,1017.7,1011.9,14.9,22.7,0,1
1571,2013-03-22,14.9,24.0,10.0,14,48.0,7,20.0,22.0,73.0,59.0,1011.3,1011.7,19.8,22.6,1,0
1572,2013-03-23,10.0,23.7,0.0,7,37.0,13,11.0,17.0,59.0,35.0,1016.3,1014.4,16.3,23.2,0,0
1573,2013-03-24,5.4,25.7,0.0,14,39.0,7,4.0,19.0,85.0,33.0,1016.0,1012.3,11.0,24.4,0,0
1574,2013-03-25,5.8,26.0,0.0,4,30.0,3,0.0,11.0,75.0,38.0,1019.4,1017.4,11.6,24.5,0,0
1575,2013-03-26,11.6,27.6,0.0,3,30.0,6,0.0,13.0,93.0,39.0,1019.0,1015.6,14.8,25.1,0,0
1576,2013-03-27,8.6,29.8,0.0,6,35.0,6,0.0,17.0,85.0,40.0,1019.1,1014.6,12.6,28.9,0,0
1577,2013-03-28,12.6,25.0,0.0,6,46.0,7,13.0,19.0,65.0,71.0,1015.2,1012.4,22.0,21.6,0,0
1578,2013-03-29,4.9,21.1,1.0,1,35.0,0,19.0,11.0,59.0,26.0,1018.9,1015.7,11.1,19.1,0,0
1579,2013-03-30,3.1,23.3,0.0,3,35.0,3,0.0,20.0,82.0,43.0,1016.1,1010.9,8.4,21.8,0,0
1580,2013-03-31,8.4,22.6,0.0,11,26.0,12,7.0,11.0,72.0,38.0,1012.1,1010.9,13.4,21.1,0,0
1581,2013-04-01,7.4,22.2,0.0,6,35.0,14,2.0,17.0,82.0,38.0,1018.9,1015.1,12.2,21.3,0,0
1582,2013-04-02,3.2,23.8,0.0,14,24.0,14,0.0,11.0,87.0,37.0,1016.8,1013.9,8.2,23.1,0,0
1583,2013-04-03,8.2,18.5,0.2,10,35.0,2,9.0,9.0,70.0,48.0,1021.6,1021.9,12.4,17.3,0,0
1584,2013-04-04,4.3,18.3,0.0,1,22.0,0,4.0,11.0,76.0,59.0,1029.5,1028.0,10.5,16.9,0,0
1585,2013-04-05,10.4,22.5,0.0,4,28.0,7,6.0,7.0,78.0,44.0,1031.2,1027.8,14.2,21.3,0,0
1586,2013-04-06,6.3,22.5,0.0,0,28.0,4,0.0,13.0,85.0,38.0,1028.7,1023.9,11.7,21.5,0,1
1587,2013-04-07,6.2,23.5,6.6,13,17.0,15,0.0,7.0,85.0,33.0,1024.8,1020.7,12.6,23.0,1,0
1588,2013-04-08,5.5,23.7,0.6,9,31.0,11,4.0,11.0,85.0,35.0,1026.2,1023.2,12.0,22.8,0,0
1589,2013-04-09,5.3,24.0,0.0,1,22.0,8,2.0,9.0,81.0,31.0,1027.9,1022.7,12.8,23.1,0,0
1590,2013-04-10,6.2,24.5,0.0,15,20.0,13,0.0,9.0,81.0,37.0,1025.0,1020.4,12.6,24.0,0,0
1591,2013-04-11,5.5,25.8,0.0,4,48.0,4,4.0,7.0,71.0,34.0,1024.2,1021.3,13.4,25.2,0,0
1592,2013-04-12,10.4,24.6,0.0,13,46.0,15,6.0,9.0,70.0,38.0,1026.8,1021.9,17.0,24.2,0,0
1593,2013-04-13,5.5,24.9,0.0,7,31.0,14,2.0,17.0,69.0,35.0,1021.2,1015.6,14.8,23.5,0,0
1594,2013-04-14,6.7,27.6,0.0,13,31.0,14,4.0,20.0,66.0,27.0,1015.7,1010.9,15.5,25.9,0,0
1595,2013-04-15,9.5,23.6,0.0,13,30.0,13,0.0,17.0,68.0,40.0,1010.9,1008.4,14.9,22.6,0,1
1596,2013-04-16,11.5,19.9,1.8,1,24.0,1,11.0,13.0,70.0,52.0,1016.0,1013.7,13.4,17.9,1,0
1597,2013-04-17,4.8,20.4,0.0,1,22.0,7,6.0,7.0,79.0,39.0,1017.9,1013.4,11.6,19.7,0,0
1598,2013-04-18,9.3,21.7,0.0,8,37.0,7,13.0,11.0,64.0,42.0,1015.6,1012.3,15.0,19.6,0,0
1599,2013-04-19,7.1,14.8,0.0,11,50.0,10,28.0,26.0,52.0,49.0,1016.9,1017.2,10.3,12.4,0,0
1600,2013-04-20,8.4,16.6,0.4,10,54.0,10,28.0,20.0,62.0,54.0,1017.8,1016.6,11.9,14.7,0,0
1601,2013-04-21,0.5,18.0,0.0,7,30.0,5,0.0,17.0,70.0,40.0,1016.3,1010.7,8.6,17.7,0,1
1602,2013-04-22,7.8,16.9,3.4,14,33.0,13,11.0,20.0,95.0,52.0,1010.0,1007.9,10.0,15.2,1,0
1603,2013-04-23,3.7,19.0,0.0,14,33.0,14,6.0,19.0,72.0,40.0,1013.0,1012.1,11.7,18.0,0,0
1604,2013-04-24,-0.9,18.5,0.0,7,35.0,7,4.0,19.0,75.0,39.0,1019.2,1015.7,7.8,17.4,0,0
1605,2013-04-25,0.2,19.8,0.0,14,33.0,13,2.0,17.0,70.0,36.0,1022.8,1018.8,8.7,19.7,0,0
1606,2013-04-26,2.6,24.2,0.0,14,30.0,13,2.0,20.0,64.0,34.0,1022.7,1019.1,13.1,22.7,0,0
1607,2013-04-27,1.2,23.5,0.0,7,33.0,6,2.0,15.0,75.0,28.0,1022.6,1016.8,9.1,23.2,0,0
1608,2013-04-28,9.1,24.6,0.0,14,39.0,7,6.0,19.0,45.0,25.0,1018.8,1016.5,17.3,23.9,0,0
1609,2013-04-29,2.9,23.2,0.0,13,28.0,14,2.0,17.0,56.0,46.0,1023.2,1021.9,13.1,20.8,0,1
1610,2013-04-30,12.1,21.4,2.2,7,26.0,7,6.0,7.0,91.0,58.0,1025.6,1021.3,14.0,19.9,1,0
1611,2013-05-01,5.2,21.5,0.0,15,43.0,13,4.0,19.0,82.0,37.0,1020.6,1017.0,11.9,18.9,0,0
1612,2013-05-02,2.9,16.0,0.0,8,46.0,10,28.0,15.0,58.0,40.0,1026.9,1025.8,9.3,15.3,0,0
1613,2013-05-03,-1.9,21.1,0.0,14,30.0,7,0.0,15.0,74.0,25.0,1027.2,1020.4,6.4,20.4,0,0
1614,2013-05-04,6.3,23.1,0.0,14,41.0,11,19.0,20.0,42.0,37.0,1018.6,1018.3,18.0,18.9,0,0
1615,2013-05-05,-0.8,15.8,0.0,14,48.0,10,19.0,7.0,57.0,32.0,1026.6,1022.5,7.7,15.0,0,0
1616,2013-05-06,-1.1,17.1,0.0,1,28.0,5,11.0,11.0,61.0,37.0,1028.1,1024.6,8.4,16.6,0,0
1617,2013-05-07,5.5,17.5,0.0,10,22.0,12,4.0,6.0,73.0,46.0,1030.3,1027.1,10.3,17.3,0,0
1618,2013-05-08,7.3,20.2,0.0,7,20.0,6,6.0,7.0,73.0,46.0,1031.9,1028.1,11.5,18.1,0,0
1619,2013-05-09,1.1,22.0,0.0,14,19.0,3,0.0,9.0,78.0,37.0,1032.4,1028.7,8.8,21.8,0,0
1620,2013-05-10,1.6,23.3,0.0,4,20.0,12,6.0,7.0,74.0,31.0,1033.2,1029.0,9.6,23.1,0,0
1621,2013-05-11,1.6,22.3,0.0,4,26.0,5,2.0,9.0,74.0,32.0,1032.1,1027.1,9.7,21.9,0,0
1622,2013-05-12,6.4,20.7,0.0,14,30.0,6,0.0,15.0,79.0,41.0,1027.5,1022.6,12.6,19.5,0,0
1623,2013-05-13,7.7,12.7,0.2,3,33.0,3,2.0,17.0,87.0,92.0,1018.9,1014.0,11.0,12.5,0,1
1624,2013-05-14,-0.2,13.5,6.4,14,37.0,14,6.0,26.0,95.0,48.0,1014.8,1012.5,5.3,11.6,1,0
1625,2013-05-15,1.9,12.1,1.0,7,31.0,14,4.0,11.0,99.0,66.0,1012.2,1009.8,7.1,10.8,0,0
1626,2013-05-16,7.1,13.4,0.4,14,54.0,13,20.0,24.0,60.0,53.0,1009.1,1008.2,10.3,12.3,0,0
1627,2013-05-17,7.1,13.8,0.0,13,35.0,13,19.0,20.0,58.0,52.0,1012.7,1012.0,10.7,12.7,0,0
1628,2013-05-18,-3.2,15.4,0.0,7,31.0,7,0.0,20.0,93.0,43.0,1015.9,1012.0,3.8,14.2,0,0
1629,2013-05-19,-4.0,15.4,0.0,12,35.0,13,0.0,22.0,76.0,38.0,1018.1,1015.1,3.3,13.9,0,0
1630,2013-05-20,-2.6,16.0,0.0,14,31.0,14,0.0,17.0,87.0,49.0,1019.3,1015.4,3.6,14.2,0,1
1631,2013-05-21,3.6,17.5,1.6,14,28.0,15,9.0,15.0,76.0,25.0,1016.0,1013.7,10.5,16.6,1,0
1632,2013-05-22,-2.5,10.8,0.0,8,24.0,11,0.0,9.0,89.0,57.0,1015.8,1011.8,3.0,10.7,0,1
1633,2013-05-23,3.0,13.3,2.4,10,43.0,10,19.0,17.0,81.0,57.0,1017.0,1017.6,9.3,12.5,1,0
1634,2013-05-24,6.5,16.0,0.0,10,30.0,8,13.0,13.0,64.0,48.0,1023.0,1021.3,9.3,15.8,0,0
1635,2013-05-25,-1.8,15.1,0.0,3,17.0,3,4.0,9.0,100.0,49.0,1025.8,1023.5,1.2,14.6,0,0
1636,2013-05-26,-3.6,9.7,0.2,7,17.0,7,0.0,7.0,99.0,74.0,1028.2,1024.7,1.1,8.6,0,0
1637,2013-05-27,-2.0,16.3,0.0,2,46.0,9,11.0,13.0,69.0,43.0,1031.1,1029.0,9.7,15.8,0,0
1638,2013-05-28,2.5,17.4,0.0,7,20.0,6,0.0,9.0,92.0,53.0,1033.1,1029.1,9.3,16.1,0,0
1639,2013-05-29,0.5,17.9,0.0,7,31.0,7,0.0,15.0,100.0,52.0,1031.6,1027.8,5.5,17.0,0,0
1640,2013-05-30,4.6,16.0,0.0,7,19.0,6,0.0,9.0,99.0,68.0,1030.0,1026.5,7.0,15.6,0,0
1641,2013-05-31,5.1,16.9,0.4,14,24.0,14,0.0,6.0,100.0,67.0,1028.3,1024.3,10.7,16.1,0,1
1642,2013-06-01,8.0,13.2,1.4,6,35.0,3,7.0,13.0,90.0,100.0,1019.4,1013.4,11.5,13.1,1,1
1643,2013-06-02,8.9,13.3,23.8,10,50.0,8,17.0,28.0,84.0,50.0,1011.9,1014.2,8.9,12.5,1,0
1644,2013-06-03,-2.7,12.7,0.0,7,19.0,7,0.0,9.0,78.0,51.0,1023.5,1020.7,4.0,12.4,0,0
1645,2013-06-04,-0.7,16.4,0.0,5,19.0,5,0.0,9.0,87.0,48.0,1028.2,1024.9,6.1,16.0,0,0
1646,2013-06-05,-0.3,14.5,0.0,3,28.0,3,7.0,13.0,99.0,57.0,1027.2,1022.7,3.4,14.2,0,0
1647,2013-06-06,2.3,14.1,0.0,3,24.0,6,0.0,11.0,100.0,66.0,1024.4,1020.7,5.1,13.8,0,0
1648,2013-06-07,5.1,15.0,0.0,7,46.0,6,17.0,17.0,71.0,64.0,1019.9,1020.0,11.7,13.7,0,0
1649,2013-06-08,-2.5,13.6,0.0,6,20.0,6,4.0,13.0,98.0,53.0,1032.5,1029.2,2.8,13.0,0,0
1650,2013-06-09,-2.1,13.8,0.0,7,19.0,6,4.0,9.0,99.0,59.0,1029.5,1024.9,2.0,13.4,0,0
1651,2013-06-10,-2.0,14.6,0.2,5,24.0,3,0.0,15.0,99.0,66.0,1022.2,1019.3,1.7,13.7,0,0
1652,2013-06-11,1.7,13.4,0.0,6,17.0,13,0.0,2.0,99.0,70.0,1022.8,1019.1,3.6,12.7,0,0
1653,2013-06-12,0.2,9.2,0.0,15,15.0,13,0.0,2.0,100.0,100.0,1015.3,1011.0,4.8,8.7,0,1
1654,2013-06-13,4.8,13.6,19.2,7,28.0,7,6.0,15.0,100.0,63.0,1007.4,1004.9,8.8,12.9,1,0
1655,2013-06-14,7.0,15.0,0.2,8,37.0,8,11.0,19.0,76.0,50.0,1006.1,1005.8,9.4,13.7,0,0
1656,2013-06-15,6.6,13.6,0.0,11,41.0,8,17.0,19.0,56.0,50.0,1013.6,1014.7,9.1,12.1,0,0
1657,2013-06-16,-1.6,14.0,0.0,8,24.0,13,2.0,11.0,85.0,48.0,1016.8,1013.9,5.2,13.8,0,0
1658,2013-06-17,-0.3,13.8,0.0,12,22.0,6,2.0,9.0,87.0,48.0,1012.7,1010.7,5.2,13.3,0,0
1659,2013-06-18,-0.6,12.6,0.0,10,33.0,8,2.0,13.0,99.0,61.0,1016.3,1014.6,2.5,11.7,0,0
1660,2013-06-19,2.4,11.6,0.0,8,44.0,9,19.0,17.0,63.0,50.0,1024.7,1023.6,7.8,11.4,0,0
1661,2013-06-20,-1.0,11.3,0.0,11,28.0,10,13.0,9.0,74.0,48.0,1026.2,1022.3,6.2,10.5,0,0
1662,2013-06-21,-3.9,12.6,0.0,14,15.0,9,0.0,4.0,93.0,40.0,1023.3,1020.1,-0.1,11.9,0,0
1663,2013-06-22,-5.5,11.6,0.0,8,33.0,10,0.0,11.0,90.0,56.0,1027.1,1025.4,1.5,10.9,0,0
1664,2013-06-23,-0.9,9.6,0.2,8,41.0,8,19.0,19.0,68.0,65.0,1031.5,1028.9,6.2,9.1,0,1
1665,2013-06-24,5.6,9.3,1.8,8,43.0,8,20.0,17.0,88.0,93.0,1025.9,1022.3,6.6,6.4,1,1
1666,2013-06-25,5.7,13.3,30.6,8,54.0,8,26.0,22.0,70.0,62.0,1021.5,1020.9,9.0,11.9,1,0
1667,2013-06-26,8.0,15.4,0.0,8,43.0,9,19.0,13.0,68.0,57.0,1024.9,1022.8,9.6,14.2,0,0
1668,2013-06-27,1.4,14.6,0.0,12,15.0,4,2.0,7.0,94.0,64.0,1025.6,1022.2,6.8,13.5,0,0
1669,2013-06-28,4.0,16.1,0.0,12,17.0,2,6.0,6.0,93.0,59.0,1025.8,1023.8,8.5,14.1,0,1
1670,2013-06-29,7.7,13.5,2.2,1,19.0,4,0.0,11.0,100.0,71.0,1026.9,1024.4,8.6,12.1,1,0
1671,2013-06-30,1.3,15.4,0.2,14,15.0,15,7.0,7.0,92.0,46.0,1028.3,1025.2,6.9,15.0,0,0
1672,2013-07-01,0.6,9.5,0.0,7,20.0,14,2.0,9.0,100.0,77.0,1026.8,1024.2,2.7,8.8,0,0
1673,2013-07-02,-0.8,7.1,0.0,3,15.0,6,6.0,9.0,100.0,84.0,1026.6,1023.9,0.9,6.1,0,0
1674,2013-07-03,0.0,8.8,0.2,7,20.0,14,6.0,9.0,99.0,72.0,1026.3,1022.4,0.0,8.2,0,0
1675,2013-07-04,-2.0,13.0,0.0,14,50.0,14,15.0,19.0,85.0,56.0,1017.9,1013.5,6.8,11.0,0,0
1676,2013-07-05,4.0,10.3,0.6,14,56.0,13,20.0,28.0,51.0,46.0,1010.3,1012.2,8.8,8.6,0,0
1677,2013-07-06,4.9,11.6,0.0,14,48.0,7,17.0,15.0,49.0,47.0,1018.9,1019.3,8.9,10.6,0,0
1678,2013-07-07,-0.2,13.5,0.0,14,30.0,14,6.0,20.0,91.0,53.0,1027.5,1027.0,5.5,11.1,0,0
1679,2013-07-08,-1.5,13.4,0.0,15,20.0,13,6.0,7.0,98.0,51.0,1032.9,1031.3,4.1,11.6,0,0
1680,2013-07-09,-4.3,12.8,0.0,11,28.0,14,13.0,4.0,75.0,40.0,1037.3,1033.7,4.8,12.0,0,0
1681,2013-07-10,1.8,12.6,0.0,13,13.0,6,0.0,6.0,80.0,54.0,1035.1,1032.4,4.3,12.1,0,0
1682,2013-07-11,-0.4,14.5,0.0,14,15.0,6,0.0,7.0,100.0,45.0,1036.9,1032.7,0.5,13.9,0,0
1683,2013-07-12,-2.1,14.4,0.2,3,17.0,7,4.0,9.0,92.0,61.0,1032.9,1028.8,3.6,14.3,0,0
1684,2013-07-13,2.3,14.1,0.0,1,11.0,7,4.0,0.0,84.0,65.0,1030.6,1027.8,6.7,13.4,0,0
1685,2013-07-14,1.8,10.3,0.0,13,15.0,7,6.0,0.0,98.0,90.0,1029.0,1025.9,7.0,9.8,0,1
1686,2013-07-15,6.8,11.8,5.2,3,22.0,3,9.0,9.0,99.0,95.0,1025.3,1023.2,10.3,11.3,1,1
1687,2013-07-16,10.2,13.9,4.6,6,15.0,14,0.0,6.0,100.0,95.0,1025.9,1024.0,10.8,12.5,1,1
1688,2013-07-17,9.8,15.4,3.4,3,24.0,3,11.0,9.0,100.0,89.0,1024.6,1021.8,11.7,13.5,1,0
1689,2013-07-18,4.6,16.5,1.0,3,31.0,6,0.0,17.0,100.0,73.0,1024.0,1019.5,7.8,16.4,0,1
1690,2013-07-19,7.8,15.4,6.6,6,43.0,6,17.0,11.0,91.5,69.0,1013.5,1009.7,8.25,14.7,1,1
1691,2013-07-20,6.1,10.7,17.0,14,69.0,7,13.0,22.0,83.0,61.0,1008.5,1005.4,8.7,8.7,1,1
1692,2013-07-21,2.0,8.2,5.8,14,39.0,14,11.0,19.0,70.0,56.0,1015.3,1014.5,4.2,7.5,1,0
1693,2013-07-22,0.8,9.8,0.0,7,52.0,7,15.0,22.0,62.0,57.0,1018.1,1017.5,6.2,8.2,0,0
1694,2013-07-23,-0.9,13.3,0.0,9,30.0,8,0.0,15.0,92.0,47.0,1021.4,1020.5,3.8,11.9,0,0
1695,2013-07-24,-0.8,14.0,0.0,8,20.0,14,13.0,9.0,64.0,43.0,1030.0,1027.9,7.0,13.8,0,0
1696,2013-07-25,-5.2,11.8,0.0,3,20.0,3,2.0,13.0,86.0,57.0,1031.4,1027.4,0.0,11.3,0,0
1697,2013-07-26,-2.1,13.0,0.0,3,20.0,6,2.0,11.0,100.0,54.0,1027.7,1025.5,1.7,12.7,0,0
1698,2013-07-27,-4.1,14.7,0.0,6,20.0,3,2.0,11.0,90.0,26.0,1031.8,1028.3,1.4,14.1,0,0
1699,2013-07-28,-1.9,13.8,0.0,3,26.0,6,0.0,11.0,83.0,55.0,1030.8,1026.0,2.5,12.8,0,0
1700,2013-07-29,2.5,14.8,0.0,3,28.0,3,6.0,11.0,76.0,73.0,1024.9,1021.9,9.8,13.0,0,1
1701,2013-07-30,7.6,15.7,3.6,7,17.0,3,6.0,7.0,100.0,49.0,1021.5,1020.1,9.3,14.6,1,0
1702,2013-07-31,3.5,14.9,0.0,7,20.0,3,2.0,13.0,79.0,50.0,1026.1,1023.4,7.4,14.5,0,0
1703,2013-08-01,-0.5,14.7,0.0,3,20.0,3,0.0,9.0,100.0,54.0,1024.9,1020.3,3.8,14.5,0,0
1704,2013-08-02,-1.4,13.9,0.0,14,44.0,14,2.0,19.0,96.0,52.0,1017.4,1012.8,3.3,12.1,0,0
1705,2013-08-03,3.3,12.5,0.2,14,41.0,14,15.0,20.0,57.0,45.0,1016.1,1013.2,7.6,11.4,0,0
1706,2013-08-04,6.7,12.3,0.0,13,48.0,13,20.0,28.0,62.0,43.0,1013.4,1013.4,9.0,11.2,0,0
1707,2013-08-05,5.7,11.0,0.0,14,31.0,7,15.0,19.0,72.0,76.0,1017.8,1015.1,8.0,9.6,0,0
1708,2013-08-06,6.3,10.5,0.8,7,43.0,6,15.0,13.0,83.0,79.0,1010.8,1010.4,8.7,8.5,0,1
1709,2013-08-07,-0.2,11.2,2.4,6,28.0,6,9.0,17.0,80.5,64.0,1013.8,1010.3,7.35,9.4,1,1
1710,2013-08-08,3.9,11.5,1.6,10,43.0,10,15.0,15.0,78.0,53.0,1011.7,1013.8,6.0,10.9,1,0
1711,2013-08-09,-2.5,10.1,0.0,1,30.0,6,6.0,11.0,73.5,72.0,1019.1,1015.3,7.65,8.0,0,0
1712,2013-08-10,2.8,19.1,0.0,15,37.0,13,11.0,19.0,69.0,24.0,1016.6,1014.6,9.3,18.6,0,0
1713,2013-08-11,-3.9,15.6,0.0,14,37.0,7,2.0,20.0,90.0,38.0,1019.2,1014.5,2.2,14.5,0,1
1714,2013-08-12,1.0,13.5,3.0,14,57.0,14,7.0,22.0,100.0,68.0,1006.2,1002.9,7.9,11.9,1,1
1715,2013-08-13,5.2,13.4,2.0,13,50.0,14,15.0,20.0,53.0,40.0,1014.4,1013.6,9.3,12.4,1,0
1716,2013-08-14,7.3,16.0,0.0,14,50.0,14,28.0,26.0,47.0,39.0,1011.6,1008.4,12.4,15.5,0,1
1717,2013-08-15,2.6,14.3,1.8,13,50.0,3,9.0,17.0,53.0,52.0,1020.2,1019.5,8.0,13.2,1,0
1718,2013-08-16,-1.1,14.6,0.0,6,31.0,3,7.0,17.0,98.0,35.0,1023.5,1016.2,2.9,14.3,0,1
1719,2013-08-17,2.9,15.1,4.4,14,54.0,13,7.0,19.0,90.0,39.0,1010.1,1009.6,8.6,13.5,1,0
1720,2013-08-18,6.0,15.4,0.0,14,61.0,14,17.0,28.0,59.0,43.0,1015.5,1010.4,9.8,14.2,0,0
1721,2013-08-19,6.6,11.0,0.0,14,57.0,12,19.0,24.0,58.0,63.0,1010.6,1009.4,9.0,7.2,0,0
1722,2013-08-20,0.8,10.1,0.0,15,41.0,15,17.0,20.0,47.0,42.0,1014.5,1013.2,6.4,7.8,0,0
1723,2013-08-21,1.5,11.7,0.0,13,37.0,14,7.0,22.0,65.0,50.0,1016.3,1013.2,6.7,11.1,0,0
1724,2013-08-22,3.7,12.1,0.0,14,39.0,14,17.0,20.0,71.0,51.0,1012.5,1009.6,7.4,10.8,0,0
1725,2013-08-23,5.7,11.4,1.0,14,46.0,7,26.0,17.0,66.0,71.0,1009.1,1009.9,10.2,10.8,0,0
1726,2013-08-24,2.1,16.8,0.0,3,31.0,6,4.0,19.0,67.0,63.0,1021.4,1021.7,10.8,15.0,0,0
1727,2013-08-25,3.5,17.7,0.0,6,31.0,3,6.0,19.0,77.0,47.0,1025.0,1021.8,9.1,16.2,0,0
1728,2013-08-26,-1.0,15.9,0.0,14,20.0,3,6.0,11.0,83.0,55.0,1026.4,1022.0,4.9,14.5,0,0
1729,2013-08-27,2.4,18.1,0.0,7,26.0,6,2.0,15.0,68.0,43.0,1023.5,1019.2,9.3,17.3,0,0
1730,2013-08-28,0.3,20.2,0.0,8,35.0,14,2.0,9.0,74.0,42.0,1023.6,1020.7,8.6,18.8,0,1
1731,2013-08-29,4.5,17.1,6.8,0,15.0,12,6.0,7.0,93.0,57.0,1023.9,1018.3,9.3,16.1,1,1
1732,2013-08-30,5.6,18.5,6.2,14,48.0,13,20.0,22.0,57.0,43.0,1014.6,1014.3,15.2,17.7,1,0
1733,2013-08-31,1.9,19.3,0.0,13,28.0,6,4.0,13.0,82.0,40.0,1024.0,1021.6,7.5,18.1,0,0
1734,2013-09-01,0.2,20.9,0.0,13,20.0,6,6.0,11.0,68.0,37.0,1029.3,1025.6,9.6,20.4,0,0
1735,2013-09-02,1.2,25.4,0.0,5,24.0,0,2.0,6.0,77.0,31.0,1032.2,1029.0,9.5,24.6,0,0
1736,2013-09-03,2.5,23.5,0.0,6,19.0,3,0.0,7.0,72.0,32.0,1034.4,1030.7,11.5,23.4,0,0
1737,2013-09-04,3.3,21.7,0.0,3,31.0,7,2.0,17.0,81.0,47.0,1033.0,1027.8,12.1,21.1,0,0
1738,2013-09-05,6.7,22.0,0.0,7,28.0,6,7.0,11.0,79.0,47.0,1029.2,1026.0,13.1,20.1,0,0
1739,2013-09-06,6.9,22.4,0.0,6,33.0,3,0.0,20.0,79.0,43.0,1027.8,1023.5,13.2,21.7,0,0
1740,2013-09-07,6.0,24.2,0.0,13,44.0,13,11.0,22.0,59.0,37.0,1023.2,1020.8,17.0,22.5,0,0
1741,2013-09-08,5.7,19.8,0.0,5,28.0,3,4.0,15.0,73.0,37.0,1026.2,1021.8,12.0,19.4,0,0
1742,2013-09-09,3.9,22.1,0.0,6,39.0,3,0.0,20.0,81.0,32.0,1021.2,1013.4,10.7,21.1,0,0
1743,2013-09-10,10.7,19.7,0.0,13,56.0,13,20.0,26.0,45.0,40.0,1006.6,1004.6,17.1,17.9,0,0
1744,2013-09-11,8.5,16.7,0.0,15,39.0,13,19.0,24.0,46.0,39.0,1010.3,1010.3,11.3,14.4,0,0
1745,2013-09-12,3.5,17.9,0.0,10,50.0,13,7.0,26.0,57.0,36.0,1014.0,1011.7,12.2,15.2,0,0
1746,2013-09-13,0.8,13.6,0.0,1,31.0,1,9.0,17.0,58.0,47.0,1021.1,1016.3,7.9,12.3,0,1
1747,2013-09-14,6.8,18.6,12.6,0,35.0,8,7.0,4.0,81.0,73.0,1014.2,1011.2,11.1,14.6,1,1
1748,2013-09-15,6.7,18.2,1.8,0,28.0,0,0.0,11.0,82.0,43.0,1019.2,1015.0,11.0,17.8,1,0
1749,2013-09-16,9.2,13.3,0.0,1,28.0,0,15.0,11.0,73.0,95.0,1014.4,1009.0,12.6,11.4,0,1
1750,2013-09-17,10.6,14.1,76.2,13,28.0,7,13.0,9.0,91.0,87.0,997.3,996.6,11.2,11.5,1,1
