,Unnamed: 0,Date,Location,MinTemp,MaxTemp,Rainfall,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Temp9am,Temp3pm,RainToday,RainTomorrow,Day,Month,Year
1306,103859,2012-08-29,Nuriootpa,8.2,15.2,0.0,W,63.0,W,WSW,26.0,35.0,87.0,68.0,1011.3,1010.0,10.3,13.6,No,No,29,8,2012
1307,103860,2012-08-30,Nuriootpa,6.5,12.3,0.4,W,50.0,SW,SW,22.0,30.0,72.0,58.0,1020.5,1022.4,9.2,10.7,No,No,30,8,2012
1308,103861,2012-08-31,Nuriootpa,1.2,13.2,0.0,WSW,33.0,WSW,WSW,19.0,19.0,79.0,63.0,1027.7,1026.5,9.0,11.6,No,No,31,8,2012
1309,103862,2012-09-01,Nuriootpa,1.7,17.5,0.2,NE,28.0,NE,N,15.0,9.0,91.0,48.0,1027.9,1023.2,7.8,17.3,No,No,1,9,2012
1310,103863,2012-09-02,Nuriootpa,3.2,20.4,0.0,WNW,46.0,NW,W,22.0,17.0,33.0,28.0,1022.2,1020.7,16.0,20.2,No,No,2,9,2012
1311,103864,2012-09-03,Nuriootpa,3.6,21.8,0.0,W,41.0,NNE,W,11.0,20.0,42.0,30.0,1021.4,1019.1,16.0,20.1,No,No,3,9,2012
1312,103865,2012-09-04,Nuriootpa,5.9,25.2,0.0,N,50.0,N,NNW,9.0,24.0,28.0,15.0,1015.9,1009.8,18.6,24.7,No,No,4,9,2012
1313,103866,2012-09-05,Nuriootpa,10.3,17.5,0.8,W,78.0,,W,,46.0,73.0,38.0,1002.7,1001.7,10.9,15.9,No,Yes,5,9,2012
1314,103867,2012-09-06,Nuriootpa,8.9,17.2,9.2,W,69.0,WNW,WNW,31.0,30.0,81.0,50.0,1008.0,1005.0,11.6,15.5,Yes,Yes,6,9,2012
1315,103868,2012-09-07,Nuriootpa,5.4,13.4,15.6,WSW,80.0,WSW,WSW,28.0,33.0,82.0,51.0,1016.2,1019.6,9.4,12.5,Yes,Yes,7,9,2012
1316,103869,2012-09-08,Nuriootpa,7.9,12.6,1.6,SW,48.0,WSW,WSW,28.0,30.0,89.0,64.0,1026.0,1025.8,10.2,12.0,Yes,No,8,9,2012
1317,103870,2012-09-09,Nuriootpa,8.0,17.5,0.0,SSE,20.0,SE,NE,6.0,13.0,69.0,47.0,1029.6,1025.2,11.5,16.5,No,No,9,9,2012
1318,103871,2012-09-10,Nuriootpa,3.1,19.4,0.0,W,31.0,,W,0.0,19.0,63.0,39.0,1024.4,1021.2,13.2,19.0,No,No,10,9,2012
1319,103872,2012-09-11,Nuriootpa,3.7,22.4,0.0,NNW,30.0,NE,NNW,7.0,15.0,71.0,24.0,1024.0,1019.4,13.8,21.9,No,No,11,9,2012
1320,103873,2012-09-12,Nuriootpa,4.9,21.0,0.0,W,54.0,NNW,SW,7.0,31.0,26.0,76.0,1016.3,1014.9,19.8,14.6,No,Yes,12,9,2012
1321,103874,2012-09-13,Nuriootpa,5.8,13.4,1.4,SW,46.0,SW,SW,26.0,28.0,65.0,48.0,1022.6,1022.2,10.0,13.0,Yes,No,13,9,2012
1322,103875,2012-09-14,Nuriootpa,8.5,12.4,0.4,WSW,33.0,WSW,SW,19.0,19.0,74.0,76.0,1025.4,1024.2,10.9,11.5,No,No,14,9,2012
1323,103876,2012-09-15,Nuriootpa,8.0,17.9,0.0,SW,30.0,NE,WNW,17.0,11.0,78.0,57.0,1026.4,1022.7,11.4,17.0,No,No,15,9,2012
1324,103877,2012-09-16,Nuriootpa,6.4,15.5,0.0,SW,33.0,SW,WSW,17.0,20.0,75.0,64.0,1023.5,1021.3,12.2,14.5,No,No,16,9,2012
1325,103878,2012-09-17,Nuriootpa,5.0,14.2,0.0,SSW,28.0,SE,SW,7.0,13.0,75.0,51.0,1021.2,1017.2,10.2,13.5,No,No,17,9,2012
1326,103879,2012-09-18,Nuriootpa,0.5,17.4,0.0,ESE,41.0,NNE,NE,4.0,9.0,73.0,43.0,1018.1,1015.5,10.6,16.3,No,No,18,9,2012
1327,103880,2012-09-19,Nuriootpa,7.2,20.9,0.2,ENE,43.0,ENE,NE,15.0,22.0,80.0,36.0,1016.3,1009.5,10.2,19.6,No,No,19,9,2012
1328,103881,2012-09-20,Nuriootpa,6.7,21.2,0.2,W,69.0,WNW,WSW,26.0,41.0,48.0,64.0,1008.8,1010.4,18.1,17.7,No,No,20,9,2012
1329,103882,2012-09-21,Nuriootpa,10.5,20.2,0.0,WSW,30.0,SW,S,15.0,11.0,77.0,48.0,1020.4,1018.8,12.9,19.4,No,No,21,9,2012
1330,103883,2012-09-22,Nuriootpa,9.3,25.0,0.0,SW,50.0,NNE,NW,24.0,19.0,40.0,24.0,1015.9,1010.6,17.2,22.5,No,No,22,9,2012
1331,103884,2012-09-23,Nuriootpa,8.0,15.7,0.2,WSW,59.0,WSW,SW,31.0,31.0,63.0,56.0,1014.7,1014.8,11.9,13.2,No,No,23,9,2012
1332,103885,2012-09-24,Nuriootpa,2.5,14.4,0.4,E,31.0,SSW,W,15.0,9.0,59.0,47.0,1022.2,1020.2,9.7,13.9,No,No,24,9,2012
1333,103886,2012-09-25,Nuriootpa,5.1,20.7,0.0,NE,37.0,NE,NW,22.0,19.0,48.0,26.0,1020.8,1015.3,11.7,20.2,No,No,25,9,2012
1334,103887,2012-09-26,Nuriootpa,6.8,25.7,0.0,NW,46.0,NE,WNW,20.0,26.0,26.0,15.0,1011.7,1007.8,17.2,25.4,No,No,26,9,2012
1335,103888,2012-09-27,Nuriootpa,5.2,27.8,0.0,W,39.0,N,WNW,6.0,24.0,49.0,18.0,1008.4,1003.0,17.9,27.5,No,No,27,9,2012
1336,103889,2012-09-28,Nuriootpa,12.0,17.6,0.4,W,81.0,W,WSW,37.0,39.0,76.0,70.0,1003.5,1004.9,13.2,11.1,No,Yes,28,9,2012
1337,103890,2012-09-29,Nuriootpa,4.8,13.2,7.4,WSW,50.0,SW,WSW,22.0,24.0,51.0,42.0,1017.5,1018.9,9.0,11.8,Yes,No,29,9,2012
1338,103891,2012-09-30,Nuriootpa,4.5,13.5,0.4,WSW,30.0,SW,SW,15.0,17.0,73.0,66.0,1027.0,1026.8,10.0,12.7,No,No,30,9,2012
1339,103892,2012-10-01,Nuriootpa,1.5,18.2,0.0,NE,43.0,ESE,SSE,11.0,13.0,67.0,43.0,1033.7,1030.8,12.2,17.7,No,No,1,10,2012
1340,103893,2012-10-02,Nuriootpa,5.9,22.6,0.0,SE,28.0,NNE,SW,17.0,13.0,66.0,29.0,1033.5,1028.4,13.9,22.3,No,No,2,10,2012
1341,103894,2012-10-03,Nuriootpa,6.3,27.0,0.0,WNW,43.0,NNW,WNW,20.0,20.0,23.0,12.0,1025.4,1019.7,21.1,26.3,No,No,3,10,2012
1342,103895,2012-10-04,Nuriootpa,8.6,30.0,0.0,WNW,61.0,WNW,SW,30.0,30.0,13.0,8.0,1016.7,1013.7,24.3,28.6,No,No,4,10,2012
1343,103896,2012-10-05,Nuriootpa,10.7,20.1,0.0,ESE,44.0,E,SW,9.0,9.0,64.0,52.0,1020.3,1017.8,15.1,18.3,No,No,5,10,2012
1344,103897,2012-10-06,Nuriootpa,10.5,17.7,0.4,SW,46.0,SW,SSE,19.0,24.0,66.0,51.0,1017.4,1018.3,14.6,16.1,No,No,6,10,2012
1345,103898,2012-10-07,Nuriootpa,1.2,18.4,0.0,SE,46.0,ENE,E,13.0,9.0,73.0,32.0,1023.4,1019.8,10.3,17.8,No,No,7,10,2012
1346,103899,2012-10-08,Nuriootpa,7.5,22.8,0.0,SE,50.0,NNE,WSW,15.0,9.0,50.0,24.0,1017.0,1013.0,13.4,21.9,No,No,8,10,2012
1347,103900,2012-10-09,Nuriootpa,7.9,20.9,0.0,SE,43.0,SE,S,13.0,9.0,55.0,32.0,1016.6,1014.3,12.4,19.3,No,No,9,10,2012
1348,103901,2012-10-10,Nuriootpa,6.7,15.5,0.0,SW,67.0,WSW,SW,9.0,28.0,65.0,93.0,1016.2,1014.9,10.2,5.8,No,Yes,10,10,2012
1349,103902,2012-10-11,Nuriootpa,3.2,12.5,12.0,SSW,56.0,SSE,S,17.0,28.0,79.0,44.0,1016.9,1018.8,6.4,11.2,Yes,No,11,10,2012
1350,103903,2012-10-12,Nuriootpa,6.2,15.5,0.4,SW,39.0,SSW,SW,15.0,22.0,79.0,50.0,1026.8,1025.6,9.4,14.3,No,No,12,10,2012
1351,103904,2012-10-13,Nuriootpa,1.3,21.7,0.0,ESE,19.0,E,WNW,7.0,6.0,80.0,33.0,1026.9,1023.6,9.7,20.0,No,No,13,10,2012
1352,103905,2012-10-14,Nuriootpa,8.0,27.7,0.0,NW,46.0,N,NW,11.0,24.0,43.0,12.0,1023.5,1019.6,16.9,26.7,No,No,14,10,2012
1353,103906,2012-10-15,Nuriootpa,14.8,28.7,0.0,W,57.0,W,W,22.0,30.0,32.0,9.0,1019.0,1016.9,18.7,28.2,No,No,15,10,2012
1354,103907,2012-10-16,Nuriootpa,11.8,20.2,0.2,SW,56.0,W,SW,17.0,35.0,69.0,50.0,1016.6,1015.7,14.8,19.1,No,Yes,16,10,2012
1355,103908,2012-10-17,Nuriootpa,2.6,21.0,2.2,ESE,37.0,ESE,ESE,15.0,13.0,68.0,31.0,1023.3,1020.2,11.5,19.5,Yes,No,17,10,2012
1356,103909,2012-10-18,Nuriootpa,9.6,25.4,0.0,ESE,33.0,NE,NNE,11.0,13.0,37.0,19.0,1018.3,1014.6,17.7,24.8,No,No,18,10,2012
1357,103910,2012-10-19,Nuriootpa,7.7,24.5,0.0,SW,39.0,SW,SW,13.0,26.0,68.0,28.0,1014.0,1014.0,16.5,22.7,No,No,19,10,2012
1358,103911,2012-10-20,Nuriootpa,4.7,25.0,0.0,WSW,28.0,NE,WSW,11.0,13.0,72.0,21.0,1017.3,1016.0,14.6,23.6,No,No,20,10,2012
1359,103912,2012-10-21,Nuriootpa,8.5,21.5,0.2,SE,31.0,SE,SE,13.0,20.0,61.0,34.0,1022.3,1019.8,13.0,20.8,No,No,21,10,2012
1360,103913,2012-10-22,Nuriootpa,6.2,23.0,0.0,NE,39.0,ENE,ENE,20.0,20.0,59.0,17.0,1023.6,1020.1,11.7,21.9,No,No,22,10,2012
1361,103914,2012-10-23,Nuriootpa,11.4,29.0,0.0,NNE,54.0,NNE,NNE,30.0,24.0,14.0,14.0,1019.5,1014.9,19.0,27.4,No,No,23,10,2012
1362,103915,2012-10-24,Nuriootpa,18.1,30.2,0.0,W,59.0,N,NNW,9.0,15.0,37.0,9.0,1015.4,1010.6,19.5,28.9,No,No,24,10,2012
1363,103916,2012-10-25,Nuriootpa,10.8,17.5,0.8,WSW,65.0,SW,WSW,20.0,31.0,81.0,59.0,1017.9,1018.8,12.2,17.5,No,No,25,10,2012
1364,103917,2012-10-26,Nuriootpa,7.6,17.9,0.0,WSW,43.0,WSW,SW,17.0,28.0,66.0,43.0,1020.0,1019.3,11.0,16.8,No,No,26,10,2012
1365,103918,2012-10-27,Nuriootpa,0.9,20.3,0.0,ESE,37.0,SSE,SSE,11.0,9.0,56.0,33.0,1024.5,1023.0,11.8,19.5,No,No,27,10,2012
1366,103919,2012-10-28,Nuriootpa,6.9,25.1,0.0,SE,31.0,ENE,W,13.0,9.0,57.0,24.0,1024.9,1021.0,13.0,23.2,No,No,28,10,2012
1367,103920,2012-10-29,Nuriootpa,7.5,29.3,0.0,W,31.0,NNE,WNW,9.0,15.0,35.0,9.0,1019.6,1015.3,20.1,28.2,No,No,29,10,2012
1368,103921,2012-10-30,Nuriootpa,12.4,33.3,0.0,WNW,37.0,NNW,NNE,13.0,20.0,13.0,4.0,1013.9,1011.4,25.6,32.3,No,No,30,10,2012
1369,103922,2012-10-31,Nuriootpa,12.4,26.1,0.0,W,35.0,SW,NNE,7.0,9.0,14.0,23.0,1013.8,1012.3,23.0,23.2,No,No,31,10,2012
1370,103923,2012-11-01,Nuriootpa,10.4,18.5,0.2,SW,43.0,SW,SSE,24.0,19.0,60.0,42.0,1017.7,1019.2,13.6,17.0,No,No,1,11,2012
1371,103924,2012-11-02,Nuriootpa,1.9,21.6,0.0,SE,37.0,ESE,NE,22.0,9.0,61.0,24.0,1021.6,1018.7,12.1,20.8,No,No,2,11,2012
1372,103925,2012-11-03,Nuriootpa,11.9,28.2,0.0,E,30.0,NNE,NE,15.0,9.0,38.0,20.0,1016.2,1012.5,16.7,26.1,No,No,3,11,2012
1373,103926,2012-11-04,Nuriootpa,16.3,36.5,0.0,NNE,59.0,NNW,W,19.0,17.0,13.0,7.0,1011.4,1007.8,28.2,35.8,No,No,4,11,2012
1374,103927,2012-11-05,Nuriootpa,23.8,28.0,0.0,NW,72.0,NW,N,24.0,28.0,55.0,38.0,1007.5,1005.8,23.8,26.8,No,Yes,5,11,2012
1375,103928,2012-11-06,Nuriootpa,13.2,22.4,4.0,SW,39.0,WSW,SSW,19.0,17.0,78.0,39.0,1011.7,1011.0,15.5,21.9,Yes,No,6,11,2012
1376,103929,2012-11-07,Nuriootpa,8.0,22.4,0.2,WSW,44.0,NNE,SW,6.0,26.0,53.0,34.0,1012.1,1010.5,16.2,21.1,No,No,7,11,2012
1377,103930,2012-11-08,Nuriootpa,8.7,19.3,0.0,SSW,50.0,SW,WSW,15.0,24.0,74.0,35.0,1016.3,1015.7,13.1,18.6,No,No,8,11,2012
1378,103931,2012-11-09,Nuriootpa,3.2,20.8,0.0,WSW,37.0,SW,W,20.0,17.0,52.0,33.0,1024.7,1022.4,12.7,19.9,No,No,9,11,2012
1379,103932,2012-11-10,Nuriootpa,7.3,24.3,0.0,ENE,37.0,ENE,N,22.0,13.0,52.0,11.0,1026.4,1022.4,12.2,23.3,No,No,10,11,2012
1380,103933,2012-11-11,Nuriootpa,10.8,31.8,0.0,NNE,50.0,N,NNE,24.0,28.0,10.0,4.0,1020.8,1015.3,22.1,30.1,No,No,11,11,2012
1381,103934,2012-11-12,Nuriootpa,14.9,23.5,0.0,W,56.0,SW,WSW,19.0,20.0,67.0,30.0,1020.6,1020.4,16.4,23.1,No,No,12,11,2012
1382,103935,2012-11-13,Nuriootpa,7.7,23.5,0.0,ESE,46.0,ENE,SE,22.0,9.0,45.0,16.0,1024.5,1020.8,12.3,20.9,No,No,13,11,2012
1383,103936,2012-11-14,Nuriootpa,10.9,27.7,0.0,SE,37.0,NE,SW,17.0,15.0,35.0,11.0,1019.2,1015.1,17.0,27.3,No,No,14,11,2012
1384,103937,2012-11-15,Nuriootpa,11.7,24.1,0.0,SE,48.0,SSE,WNW,13.0,11.0,31.0,24.0,1016.2,1014.0,15.7,23.1,No,No,15,11,2012
1385,103938,2012-11-16,Nuriootpa,10.3,21.8,0.2,ESE,52.0,ESE,SE,24.0,24.0,58.0,22.0,1017.1,1015.9,12.4,21.0,No,No,16,11,2012
1386,103939,2012-11-17,Nuriootpa,8.7,23.7,0.0,ESE,50.0,E,SW,17.0,17.0,52.0,14.0,1018.9,1015.0,14.2,23.4,No,No,17,11,2012
1387,103940,2012-11-18,Nuriootpa,1.4,23.1,0.0,SE,41.0,SSE,SSW,7.0,11.0,62.0,25.0,1018.5,1016.4,14.3,22.2,No,No,18,11,2012
1388,103941,2012-11-19,Nuriootpa,9.4,27.9,0.0,ESE,35.0,ENE,NE,17.0,15.0,42.0,13.0,1018.7,1016.2,16.3,26.2,No,No,19,11,2012
1389,103942,2012-11-20,Nuriootpa,16.2,36.4,0.0,N,46.0,NNE,NW,26.0,15.0,8.0,,1014.8,,25.7,,No,No,20,11,2012
1390,103943,2012-11-21,Nuriootpa,12.1,22.9,0.0,,,SW,WSW,26.0,22.0,61.0,32.0,1017.9,1017.6,16.7,21.9,No,No,21,11,2012
1391,103944,2012-11-22,Nuriootpa,5.8,26.4,0.0,ESE,33.0,E,ESE,19.0,13.0,51.0,17.0,1020.9,1017.8,14.3,24.8,No,No,22,11,2012
1392,103945,2012-11-23,Nuriootpa,13.2,33.5,0.0,NE,33.0,NE,N,19.0,9.0,42.0,10.0,1017.2,1013.1,19.4,30.9,No,No,23,11,2012
1393,103946,2012-11-24,Nuriootpa,15.8,32.9,0.0,WSW,46.0,W,SW,19.0,24.0,21.0,25.0,1013.3,1012.4,28.6,31.8,No,No,24,11,2012
1394,103947,2012-11-25,Nuriootpa,11.3,30.7,0.0,ESE,43.0,ESE,ESE,11.0,19.0,34.0,24.0,1016.2,1014.2,21.9,30.1,No,No,25,11,2012
1395,103948,2012-11-26,Nuriootpa,16.7,31.8,0.4,ESE,46.0,ENE,ENE,15.0,20.0,41.0,30.0,1013.1,1010.2,23.8,28.9,No,No,26,11,2012
1396,103949,2012-11-27,Nuriootpa,17.4,31.4,0.2,SE,50.0,SE,SE,24.0,19.0,63.0,28.0,1012.1,1010.9,20.4,31.1,No,No,27,11,2012
1397,103950,2012-11-28,Nuriootpa,17.8,34.3,0.0,SE,54.0,ENE,WSW,11.0,11.0,47.0,22.0,1011.7,1009.3,24.8,34.0,No,No,28,11,2012
1398,103951,2012-11-29,Nuriootpa,17.1,39.8,0.0,WSW,50.0,NNE,WSW,17.0,26.0,19.0,17.0,1006.4,1006.1,34.2,35.4,No,No,29,11,2012
1399,103952,2012-11-30,Nuriootpa,18.5,34.6,0.4,WNW,43.0,ENE,W,11.0,28.0,78.0,41.0,1010.8,1008.0,19.3,31.9,No,No,30,11,2012
1400,103953,2013-01-01,Nuriootpa,7.9,33.0,0.0,SSW,41.0,NE,WSW,2.0,24.0,20.0,12.0,1016.1,1014.6,24.0,32.0,No,No,1,1,2013
1401,103954,2013-01-02,Nuriootpa,12.9,32.9,0.0,E,31.0,NE,E,20.0,7.0,66.0,21.0,1017.4,1015.2,17.3,31.0,No,No,2,1,2013
1402,103955,2013-01-03,Nuriootpa,16.4,38.4,0.0,NNE,41.0,NE,NNW,20.0,13.0,15.0,3.0,1014.8,1010.2,27.1,36.8,No,No,3,1,2013
1403,103956,2013-01-04,Nuriootpa,18.1,43.4,0.0,NW,39.0,NNW,W,19.0,13.0,6.0,2.0,1006.1,1003.9,35.5,42.4,No,No,4,1,2013
1404,103957,2013-01-05,Nuriootpa,17.9,32.2,0.0,SSE,41.0,SE,SE,22.0,13.0,39.0,22.0,1013.6,1014.5,22.3,31.1,No,No,5,1,2013
1405,103958,2013-01-06,Nuriootpa,15.2,34.2,0.0,SE,52.0,ESE,ESE,17.0,28.0,43.0,9.0,1020.7,1018.0,19.8,32.2,No,No,6,1,2013
1406,103959,2013-01-07,Nuriootpa,19.9,41.2,0.0,SW,46.0,ENE,SSE,15.0,6.0,24.0,13.0,1016.1,1011.3,27.2,39.8,No,No,7,1,2013
1407,103960,2013-01-08,Nuriootpa,14.8,31.2,0.0,SW,57.0,SW,WSW,17.0,33.0,60.0,10.0,1009.1,1006.3,22.6,29.9,No,No,8,1,2013
1408,103961,2013-01-09,Nuriootpa,11.9,24.8,0.0,SE,41.0,SSE,WSW,17.0,15.0,46.0,25.0,1010.2,1008.1,16.4,23.3,No,No,9,1,2013
1409,103962,2013-01-10,Nuriootpa,10.7,34.6,0.0,WSW,48.0,NE,NW,19.0,20.0,45.0,8.0,1009.2,1004.2,16.5,32.2,No,No,10,1,2013
1410,103963,2013-01-11,Nuriootpa,15.4,36.9,0.0,WSW,61.0,W,WSW,24.0,30.0,7.0,19.0,1003.8,1005.3,31.7,33.0,No,No,11,1,2013
1411,103964,2013-01-12,Nuriootpa,15.6,26.5,0.0,ESE,35.0,S,SE,13.0,13.0,68.0,33.0,1014.5,1013.3,18.0,25.5,No,No,12,1,2013
1412,103965,2013-01-13,Nuriootpa,15.1,19.0,0.0,SE,33.0,SE,SE,15.0,11.0,56.0,82.0,1015.2,1017.5,15.8,15.2,No,Yes,13,1,2013
1413,103966,2013-01-14,Nuriootpa,10.5,23.1,5.2,E,33.0,E,ESE,17.0,19.0,63.0,39.0,1020.2,1018.4,13.2,19.4,Yes,No,14,1,2013
1414,103967,2013-01-15,Nuriootpa,12.1,32.7,0.0,NNE,33.0,NE,WNW,17.0,11.0,35.0,8.0,1015.7,1013.3,20.3,30.7,No,No,15,1,2013
1415,103968,2013-01-16,Nuriootpa,16.6,36.6,0.0,SE,37.0,E,ESE,19.0,7.0,28.0,10.0,1014.2,1011.0,24.4,35.0,No,No,16,1,2013
1416,103969,2013-01-17,Nuriootpa,17.4,41.8,0.0,W,54.0,N,WNW,9.0,30.0,12.0,7.0,1006.6,1003.0,31.7,40.9,No,No,17,1,2013
1417,103970,2013-01-18,Nuriootpa,19.4,26.9,0.0,SW,57.0,SW,SW,31.0,22.0,69.0,31.0,1007.2,1008.6,20.8,25.8,No,No,18,1,2013
1418,103971,2013-01-19,Nuriootpa,13.7,25.3,0.0,ESE,35.0,ESE,SE,20.0,15.0,60.0,25.0,1017.2,1014.8,15.9,23.5,No,No,19,1,2013
1419,103972,2013-01-20,Nuriootpa,12.7,30.3,0.0,SE,50.0,E,SSE,19.0,11.0,48.0,19.0,1015.7,1012.5,18.2,28.1,No,No,20,1,2013
1420,103973,2013-01-21,Nuriootpa,12.8,33.0,0.0,WSW,39.0,ENE,SSW,13.0,17.0,53.0,16.0,1012.3,1009.0,19.7,32.3,No,No,21,1,2013
1421,103974,2013-01-22,Nuriootpa,11.6,29.5,0.0,SE,39.0,ESE,SW,13.0,19.0,60.0,31.0,1014.3,1012.9,18.0,28.0,No,No,22,1,2013
1422,103975,2013-01-23,Nuriootpa,13.6,29.1,0.0,E,35.0,E,E,20.0,7.0,49.0,21.0,1017.5,1014.2,18.1,27.2,No,No,23,1,2013
1423,103976,2013-01-24,Nuriootpa,12.2,37.1,0.0,NE,35.0,NE,NNE,15.0,13.0,29.0,9.0,1011.9,1006.9,24.5,35.4,No,No,24,1,2013
1424,103977,2013-01-25,Nuriootpa,16.9,23.5,0.0,SW,57.0,S,SE,26.0,30.0,61.0,27.0,1013.2,1014.6,17.3,22.5,No,No,25,1,2013
1425,103978,2013-01-26,Nuriootpa,11.1,24.7,0.0,SW,54.0,ESE,WSW,19.0,15.0,55.0,30.0,1017.3,1014.9,15.8,23.4,No,No,26,1,2013
1426,103979,2013-01-27,Nuriootpa,7.7,24.7,0.0,SW,39.0,SE,W,7.0,20.0,68.0,34.0,1015.7,1012.8,16.1,24.1,No,No,27,1,2013
1427,103980,2013-01-28,Nuriootpa,9.7,23.6,0.0,S,44.0,WSW,S,17.0,28.0,63.0,60.0,1013.1,1012.6,17.5,19.7,No,No,28,1,2013
1428,103981,2013-01-29,Nuriootpa,5.9,21.9,0.0,WSW,39.0,SSW,SSW,9.0,15.0,52.0,33.0,1017.3,1016.1,14.3,20.2,No,No,29,1,2013
1429,103982,2013-01-30,Nuriootpa,6.9,25.7,0.0,SSW,41.0,NE,WSW,6.0,20.0,59.0,30.0,1017.2,1014.3,15.4,24.3,No,No,30,1,2013
1430,103983,2013-01-31,Nuriootpa,11.1,19.9,0.0,WSW,46.0,W,SSW,20.0,17.0,71.0,69.0,1012.7,1013.3,18.4,17.4,No,No,31,1,2013
1431,103984,2013-03-01,Nuriootpa,9.9,25.5,0.0,SE,48.0,SE,ESE,20.0,20.0,62.0,31.0,1021.2,1018.4,13.0,23.6,No,No,1,3,2013
1432,103985,2013-03-02,Nuriootpa,12.9,27.3,0.0,ENE,41.0,ENE,ESE,19.0,20.0,57.0,24.0,1020.2,1017.5,15.9,26.4,No,No,2,3,2013
1433,103986,2013-03-03,Nuriootpa,15.9,28.9,0.0,NE,46.0,NE,NE,24.0,19.0,48.0,31.0,1017.2,1014.5,19.2,27.4,No,No,3,3,2013
1434,103987,2013-03-04,Nuriootpa,19.2,32.5,0.0,NE,41.0,NE,E,20.0,20.0,50.0,27.0,1015.4,1012.8,23.4,31.8,No,No,4,3,2013
1435,103988,2013-03-05,Nuriootpa,18.1,33.0,0.0,NNE,31.0,NE,NNE,11.0,13.0,45.0,29.0,1014.8,1012.4,26.1,31.5,No,No,5,3,2013
1436,103989,2013-03-06,Nuriootpa,19.7,31.6,0.0,NNE,33.0,N,NE,13.0,17.0,58.0,38.0,1015.0,1012.8,25.1,30.1,No,No,6,3,2013
1437,103990,2013-03-07,Nuriootpa,23.5,33.3,0.0,NNE,31.0,E,NE,7.0,13.0,50.0,32.0,1015.3,1013.4,27.0,32.3,No,No,7,3,2013
1438,103991,2013-03-08,Nuriootpa,24.1,35.2,0.0,NNW,37.0,NE,NNE,13.0,19.0,38.0,22.0,1015.3,1013.2,28.5,33.8,No,No,8,3,2013
1439,103992,2013-03-09,Nuriootpa,19.3,33.9,0.0,WSW,48.0,,WNW,0.0,9.0,45.0,25.0,1014.5,1013.0,25.0,32.2,No,Yes,9,3,2013
1440,103993,2013-03-10,Nuriootpa,16.6,34.1,2.6,SW,35.0,NE,SW,6.0,17.0,64.0,31.0,1015.7,1014.2,23.5,32.9,Yes,No,10,3,2013
1441,103994,2013-03-11,Nuriootpa,21.8,37.4,0.0,WNW,33.0,NE,WNW,13.0,15.0,42.0,19.0,1015.2,1012.8,27.4,34.8,No,No,11,3,2013
1442,103995,2013-03-12,Nuriootpa,23.3,37.1,0.0,NNW,41.0,NNW,NE,15.0,13.0,28.0,15.0,1013.1,1008.9,29.0,36.3,No,No,12,3,2013
1443,103996,2013-03-13,Nuriootpa,16.2,23.4,0.0,SW,56.0,SW,WSW,20.0,28.0,62.0,32.0,1014.1,1013.8,17.9,22.4,No,No,13,3,2013
1444,103997,2013-03-14,Nuriootpa,12.9,25.0,0.0,SSW,33.0,S,SW,15.0,15.0,54.0,29.0,1018.1,1016.2,16.3,24.2,No,No,14,3,2013
1445,103998,2013-03-15,Nuriootpa,12.2,26.2,0.0,SW,31.0,ENE,W,11.0,13.0,69.0,31.0,1019.8,1017.0,16.3,25.0,No,No,15,3,2013
1446,103999,2013-03-16,Nuriootpa,10.3,23.9,0.0,SSE,50.0,,S,0.0,20.0,76.0,54.0,1019.9,1019.4,15.0,21.3,No,No,16,3,2013
1447,104000,2013-03-17,Nuriootpa,8.4,20.2,0.8,SE,50.0,ESE,SE,20.0,28.0,60.0,22.0,1027.2,1024.4,12.1,19.2,No,No,17,3,2013
1448,104001,2013-03-18,Nuriootpa,9.0,21.9,0.0,SE,39.0,E,ENE,17.0,19.0,55.0,26.0,1025.0,1021.6,12.6,20.1,No,No,18,3,2013
1449,104002,2013-03-19,Nuriootpa,11.9,25.5,0.0,NE,31.0,ENE,NNE,17.0,15.0,51.0,19.0,1022.0,1019.4,16.0,24.4,No,No,19,3,2013
1450,104003,2013-03-20,Nuriootpa,9.4,31.1,0.0,N,33.0,NE,N,9.0,13.0,24.0,7.0,1017.2,1011.5,21.0,29.9,No,No,20,3,2013
1451,104004,2013-03-21,Nuriootpa,15.1,21.2,0.4,W,70.0,WSW,WSW,31.0,44.0,89.0,45.0,1007.3,1008.0,15.3,19.9,No,No,21,3,2013
1452,104005,2013-03-22,Nuriootpa,12.8,19.4,0.0,W,37.0,NNW,W,7.0,19.0,61.0,60.0,1015.7,1014.8,13.4,16.5,No,Yes,22,3,2013
1453,104006,2013-03-23,Nuriootpa,12.9,24.4,2.5,W,35.0,WNW,W,15.0,20.0,79.0,35.0,1018.4,1015.9,16.0,23.4,Yes,No,23,3,2013
1454,104007,2013-03-24,Nuriootpa,9.5,24.5,0.0,SW,56.0,W,WSW,26.0,24.0,80.0,41.0,1016.6,1016.5,16.6,24.0,No,No,24,3,2013
1455,104008,2013-03-25,Nuriootpa,9.9,24.3,0.0,WSW,28.0,,WNW,0.0,17.0,91.0,43.0,1019.9,1017.3,14.2,22.3,No,No,25,3,2013
