,Date,Location,MinTemp,MaxTemp,Rainfall,WindGustDir,WindGustSpeed,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Temp9am,Temp3pm,RainToday,RainTomorrow
1478,2013-03-18,Tuggeranong,5.5,20.8,0.0,S,35.0,SSW,11.0,11.0,55.0,29.0,1021.0,1018.8,10.7,19.6,No,No
1479,2013-03-19,Tuggeranong,4.2,22.0,0.0,ENE,26.0,N,4.0,11.0,75.0,34.0,1024.4,1021.3,10.0,21.5,No,No
1480,2013-03-20,Tuggeranong,7.1,24.4,0.0,NW,26.0,N,0.0,11.0,74.0,36.0,1024.9,1020.1,12.8,23.0,No,No
1481,2013-03-21,Tuggeranong,10.5,24.2,0.8,NNW,44.0,NNW,0.0,22.0,86.0,46.0,1017.7,1011.9,14.9,22.7,No,Yes
1482,2013-03-22,Tuggeranong,14.9,24.0,10.0,WNW,48.0,NW,20.0,22.0,73.0,59.0,1011.3,1011.7,19.8,22.6,Yes,No
1483,2013-03-23,Tuggeranong,10.0,23.7,0.0,NW,37.0,W,11.0,17.0,59.0,35.0,1016.3,1014.4,16.3,23.2,No,No
1484,2013-03-24,Tuggeranong,5.4,25.7,0.0,WNW,39.0,NW,4.0,19.0,85.0,33.0,1016.0,1012.3,11.0,24.4,No,No
1485,2013-03-25,Tuggeranong,5.8,26.0,0.0,NE,30.0,N,0.0,11.0,75.0,38.0,1019.4,1017.4,11.6,24.5,No,No
1486,2013-03-26,Tuggeranong,11.6,27.6,0.0,N,30.0,NNW,0.0,13.0,93.0,39.0,1019.0,1015.6,14.8,25.1,No,No
1487,2013-03-27,Tuggeranong,8.6,29.8,0.0,NNW,35.0,NNW,0.0,17.0,85.0,40.0,1019.1,1014.6,12.6,28.9,No,No
1488,2013-03-28,Tuggeranong,12.6,25.0,0.0,NNW,46.0,NW,13.0,19.0,65.0,71.0,1015.2,1012.4,22.0,21.6,No,No
1489,2013-03-29,Tuggeranong,4.9,21.1,1.0,ENE,35.0,E,19.0,11.0,59.0,26.0,1018.9,1015.7,11.1,19.1,No,No
1490,2013-03-30,Tuggeranong,3.1,23.3,0.0,N,35.0,N,0.0,20.0,82.0,43.0,1016.1,1010.9,8.4,21.8,No,No
1491,2013-03-31,Tuggeranong,8.4,22.6,0.0,SSW,26.0,SW,7.0,11.0,72.0,38.0,1012.1,1010.9,13.4,21.1,No,No
1492,2013-04-01,Tuggeranong,7.4,22.2,0.0,NNW,35.0,WNW,2.0,17.0,82.0,38.0,1018.9,1015.1,12.2,21.3,No,No
1493,2013-04-02,Tuggeranong,3.2,23.8,0.0,WNW,24.0,WNW,0.0,11.0,87.0,37.0,1016.8,1013.9,8.2,23.1,No,No
1494,2013-04-03,Tuggeranong,8.2,18.5,0.2,SSE,35.0,ESE,9.0,9.0,70.0,48.0,1021.6,1021.9,12.4,17.3,No,No
1495,2013-04-04,Tuggeranong,4.3,18.3,0.0,ENE,22.0,E,4.0,11.0,76.0,59.0,1029.5,1028.0,10.5,16.9,No,No
1496,2013-04-05,Tuggeranong,10.4,22.5,0.0,NE,28.0,NW,6.0,7.0,78.0,44.0,1031.2,1027.8,14.2,21.3,No,No
1497,2013-04-06,Tuggeranong,6.3,22.5,0.0,E,28.0,NE,0.0,13.0,85.0,38.0,1028.7,1023.9,11.7,21.5,No,Yes
1498,2013-04-07,Tuggeranong,6.2,23.5,6.6,W,17.0,WSW,0.0,7.0,85.0,33.0,1024.8,1020.7,12.6,23.0,Yes,No
1499,2013-04-08,Tuggeranong,5.5,23.7,0.6,SE,31.0,SSW,4.0,11.0,85.0,35.0,1026.2,1023.2,12.0,22.8,No,No
1500,2013-04-09,Tuggeranong,5.3,24.0,0.0,ENE,22.0,S,2.0,9.0,81.0,31.0,1027.9,1022.7,12.8,23.1,No,No
1501,2013-04-10,Tuggeranong,6.2,24.5,0.0,WSW,20.0,W,0.0,9.0,81.0,37.0,1025.0,1020.4,12.6,24.0,No,No
1502,2013-04-11,Tuggeranong,5.5,25.8,0.0,NE,48.0,NE,4.0,7.0,71.0,34.0,1024.2,1021.3,13.4,25.2,No,No
1503,2013-04-12,Tuggeranong,10.4,24.6,0.0,W,46.0,WSW,6.0,9.0,70.0,38.0,1026.8,1021.9,17.0,24.2,No,No
1504,2013-04-13,Tuggeranong,5.5,24.9,0.0,NW,31.0,WNW,2.0,17.0,69.0,35.0,1021.2,1015.6,14.8,23.5,No,No
1505,2013-04-14,Tuggeranong,6.7,27.6,0.0,W,31.0,WNW,4.0,20.0,66.0,27.0,1015.7,1010.9,15.5,25.9,No,No
1506,2013-04-15,Tuggeranong,9.5,23.6,0.0,W,30.0,W,0.0,17.0,68.0,40.0,1010.9,1008.4,14.9,22.6,No,Yes
1507,2013-04-16,Tuggeranong,11.5,19.9,1.8,ENE,24.0,ENE,11.0,13.0,70.0,52.0,1016.0,1013.7,13.4,17.9,Yes,No
1508,2013-04-17,Tuggeranong,4.8,20.4,0.0,ENE,22.0,NW,6.0,7.0,79.0,39.0,1017.9,1013.4,11.6,19.7,No,No
1509,2013-04-18,Tuggeranong,9.3,21.7,0.0,S,37.0,NW,13.0,11.0,64.0,42.0,1015.6,1012.3,15.0,19.6,No,No
1510,2013-04-19,Tuggeranong,7.1,14.8,0.0,SSW,50.0,SSE,28.0,26.0,52.0,49.0,1016.9,1017.2,10.3,12.4,No,No
1511,2013-04-20,Tuggeranong,8.4,16.6,0.4,SSE,54.0,SSE,28.0,20.0,62.0,54.0,1017.8,1016.6,11.9,14.7,No,No
1512,2013-04-21,Tuggeranong,0.5,18.0,0.0,NW,30.0,NNE,0.0,17.0,70.0,40.0,1016.3,1010.7,8.6,17.7,No,Yes
1513,2013-04-22,Tuggeranong,7.8,16.9,3.4,WNW,33.0,W,11.0,20.0,95.0,52.0,1010.0,1007.9,10.0,15.2,Yes,No
1514,2013-04-23,Tuggeranong,3.7,19.0,0.0,WNW,33.0,WNW,6.0,19.0,72.0,40.0,1013.0,1012.1,11.7,18.0,No,No
1515,2013-04-24,Tuggeranong,-0.9,18.5,0.0,NW,35.0,NW,4.0,19.0,75.0,39.0,1019.2,1015.7,7.8,17.4,No,No
1516,2013-04-25,Tuggeranong,0.2,19.8,0.0,WNW,33.0,W,2.0,17.0,70.0,36.0,1022.8,1018.8,8.7,19.7,No,No
1517,2013-04-26,Tuggeranong,2.6,24.2,0.0,WNW,30.0,W,2.0,20.0,64.0,34.0,1022.7,1019.1,13.1,22.7,No,No
1518,2013-04-27,Tuggeranong,1.2,23.5,0.0,NW,33.0,NNW,2.0,15.0,75.0,28.0,1022.6,1016.8,9.1,23.2,No,No
1519,2013-04-28,Tuggeranong,9.1,24.6,0.0,WNW,39.0,NW,6.0,19.0,45.0,25.0,1018.8,1016.5,17.3,23.9,No,No
1520,2013-04-29,Tuggeranong,2.9,23.2,0.0,W,28.0,WNW,2.0,17.0,56.0,46.0,1023.2,1021.9,13.1,20.8,No,Yes
1521,2013-04-30,Tuggeranong,12.1,21.4,2.2,NW,26.0,NW,6.0,7.0,91.0,58.0,1025.6,1021.3,14.0,19.9,Yes,No
1522,2013-05-01,Tuggeranong,5.2,21.5,0.0,WSW,43.0,W,4.0,19.0,82.0,37.0,1020.6,1017.0,11.9,18.9,No,No
1523,2013-05-02,Tuggeranong,2.9,16.0,0.0,S,46.0,SSE,28.0,15.0,58.0,40.0,1026.9,1025.8,9.3,15.3,No,No
1524,2013-05-03,Tuggeranong,-1.9,21.1,0.0,WNW,30.0,NW,0.0,15.0,74.0,25.0,1027.2,1020.4,6.4,20.4,No,No
1525,2013-05-04,Tuggeranong,6.3,23.1,0.0,WNW,41.0,SSW,19.0,20.0,42.0,37.0,1018.6,1018.3,18.0,18.9,No,No
1526,2013-05-05,Tuggeranong,-0.8,15.8,0.0,WNW,48.0,SSE,19.0,7.0,57.0,32.0,1026.6,1022.5,7.7,15.0,No,No
1527,2013-05-06,Tuggeranong,-1.1,17.1,0.0,ENE,28.0,NNE,11.0,11.0,61.0,37.0,1028.1,1024.6,8.4,16.6,No,No
1528,2013-05-07,Tuggeranong,5.5,17.5,0.0,SSE,22.0,SW,4.0,6.0,73.0,46.0,1030.3,1027.1,10.3,17.3,No,No
1529,2013-05-08,Tuggeranong,7.3,20.2,0.0,NW,20.0,NNW,6.0,7.0,73.0,46.0,1031.9,1028.1,11.5,18.1,No,No
1530,2013-05-09,Tuggeranong,1.1,22.0,0.0,WNW,19.0,N,0.0,9.0,78.0,37.0,1032.4,1028.7,8.8,21.8,No,No
1531,2013-05-10,Tuggeranong,1.6,23.3,0.0,NE,20.0,SW,6.0,7.0,74.0,31.0,1033.2,1029.0,9.6,23.1,No,No
1532,2013-05-11,Tuggeranong,1.6,22.3,0.0,NE,26.0,NNE,2.0,9.0,74.0,32.0,1032.1,1027.1,9.7,21.9,No,No
1533,2013-05-12,Tuggeranong,6.4,20.7,0.0,WNW,30.0,NNW,0.0,15.0,79.0,41.0,1027.5,1022.6,12.6,19.5,No,No
1534,2013-05-13,Tuggeranong,7.7,12.7,0.2,N,33.0,N,2.0,17.0,87.0,92.0,1018.9,1014.0,11.0,12.5,No,Yes
1535,2013-05-14,Tuggeranong,-0.2,13.5,6.4,WNW,37.0,WNW,6.0,26.0,95.0,48.0,1014.8,1012.5,5.3,11.6,Yes,No
1536,2013-05-15,Tuggeranong,1.9,12.1,1.0,NW,31.0,WNW,4.0,11.0,99.0,66.0,1012.2,1009.8,7.1,10.8,No,No
1537,2013-05-16,Tuggeranong,7.1,13.4,0.4,WNW,54.0,W,20.0,24.0,60.0,53.0,1009.1,1008.2,10.3,12.3,No,No
1538,2013-05-17,Tuggeranong,7.1,13.8,0.0,W,35.0,W,19.0,20.0,58.0,52.0,1012.7,1012.0,10.7,12.7,No,No
1539,2013-05-18,Tuggeranong,-3.2,15.4,0.0,NW,31.0,NW,0.0,20.0,93.0,43.0,1015.9,1012.0,3.8,14.2,No,No
1540,2013-05-19,Tuggeranong,-4.0,15.4,0.0,SW,35.0,W,0.0,22.0,76.0,38.0,1018.1,1015.1,3.3,13.9,No,No
1541,2013-05-20,Tuggeranong,-2.6,16.0,0.0,WNW,31.0,WNW,0.0,17.0,87.0,49.0,1019.3,1015.4,3.6,14.2,No,Yes
1542,2013-05-21,Tuggeranong,3.6,17.5,1.6,WNW,28.0,WSW,9.0,15.0,76.0,25.0,1016.0,1013.7,10.5,16.6,Yes,No
1543,2013-05-22,Tuggeranong,-2.5,10.8,0.0,S,24.0,SSW,0.0,9.0,89.0,57.0,1015.8,1011.8,3.0,10.7,No,Yes
1544,2013-05-23,Tuggeranong,3.0,13.3,2.4,SSE,43.0,SSE,19.0,17.0,81.0,57.0,1017.0,1017.6,9.3,12.5,Yes,No
1545,2013-05-24,Tuggeranong,6.5,16.0,0.0,SSE,30.0,S,13.0,13.0,64.0,48.0,1023.0,1021.3,9.3,15.8,No,No
1546,2013-05-25,Tuggeranong,-1.8,15.1,0.0,N,17.0,N,4.0,9.0,100.0,49.0,1025.8,1023.5,1.2,14.6,No,No
1547,2013-05-26,Tuggeranong,-3.6,9.7,0.2,NW,17.0,NW,0.0,7.0,99.0,74.0,1028.2,1024.7,1.1,8.6,No,No
1548,2013-05-27,Tuggeranong,-2.0,16.3,0.0,ESE,46.0,SE,11.0,13.0,69.0,43.0,1031.1,1029.0,9.7,15.8,No,No
1549,2013-05-28,Tuggeranong,2.5,17.4,0.0,NW,20.0,NNW,0.0,9.0,92.0,53.0,1033.1,1029.1,9.3,16.1,No,No
1550,2013-05-29,Tuggeranong,0.5,17.9,0.0,NW,31.0,NW,0.0,15.0,100.0,52.0,1031.6,1027.8,5.5,17.0,No,No
1551,2013-05-30,Tuggeranong,4.6,16.0,0.0,NW,19.0,NNW,0.0,9.0,99.0,68.0,1030.0,1026.5,7.0,15.6,No,No
1552,2013-05-31,Tuggeranong,5.1,16.9,0.4,WNW,24.0,WNW,0.0,6.0,100.0,67.0,1028.3,1024.3,10.7,16.1,No,Yes
1553,2013-06-01,Tuggeranong,8.0,13.2,1.4,NNW,35.0,N,7.0,13.0,90.0,100.0,1019.4,1013.4,11.5,13.1,Yes,Yes
1554,2013-06-02,Tuggeranong,8.9,13.3,23.8,SSE,50.0,S,17.0,28.0,84.0,50.0,1011.9,1014.2,8.9,12.5,Yes,No
1555,2013-06-03,Tuggeranong,-2.7,12.7,0.0,NW,19.0,NW,0.0,9.0,78.0,51.0,1023.5,1020.7,4.0,12.4,No,No
1556,2013-06-04,Tuggeranong,-0.7,16.4,0.0,NNE,19.0,NNE,0.0,9.0,87.0,48.0,1028.2,1024.9,6.1,16.0,No,No
1557,2013-06-05,Tuggeranong,-0.3,14.5,0.0,N,28.0,N,7.0,13.0,99.0,57.0,1027.2,1022.7,3.4,14.2,No,No
1558,2013-06-06,Tuggeranong,2.3,14.1,0.0,N,24.0,NNW,0.0,11.0,100.0,66.0,1024.4,1020.7,5.1,13.8,No,No
1559,2013-06-07,Tuggeranong,5.1,15.0,0.0,NW,46.0,NNW,17.0,17.0,71.0,64.0,1019.9,1020.0,11.7,13.7,No,No
1560,2013-06-08,Tuggeranong,-2.5,13.6,0.0,NNW,20.0,NNW,4.0,13.0,98.0,53.0,1032.5,1029.2,2.8,13.0,No,No
1561,2013-06-09,Tuggeranong,-2.1,13.8,0.0,NW,19.0,NNW,4.0,9.0,99.0,59.0,1029.5,1024.9,2.0,13.4,No,No
1562,2013-06-10,Tuggeranong,-2.0,14.6,0.2,NNE,24.0,N,0.0,15.0,99.0,66.0,1022.2,1019.3,1.7,13.7,No,No
1563,2013-06-11,Tuggeranong,1.7,13.4,0.0,NNW,17.0,W,0.0,2.0,99.0,70.0,1022.8,1019.1,3.6,12.7,No,No
1564,2013-06-12,Tuggeranong,0.2,9.2,0.0,WSW,15.0,W,0.0,2.0,100.0,100.0,1015.3,1011.0,4.8,8.7,No,Yes
1565,2013-06-13,Tuggeranong,4.8,13.6,19.2,NW,28.0,NW,6.0,15.0,100.0,63.0,1007.4,1004.9,8.8,12.9,Yes,No
1566,2013-06-14,Tuggeranong,7.0,15.0,0.2,S,37.0,S,11.0,19.0,76.0,50.0,1006.1,1005.8,9.4,13.7,No,No
1567,2013-06-15,Tuggeranong,6.6,13.6,0.0,SSW,41.0,S,17.0,19.0,56.0,50.0,1013.6,1014.7,9.1,12.1,No,No
1568,2013-06-16,Tuggeranong,-1.6,14.0,0.0,S,24.0,W,2.0,11.0,85.0,48.0,1016.8,1013.9,5.2,13.8,No,No
1569,2013-06-17,Tuggeranong,-0.3,13.8,0.0,SW,22.0,NNW,2.0,9.0,87.0,48.0,1012.7,1010.7,5.2,13.3,No,No
1570,2013-06-18,Tuggeranong,-0.6,12.6,0.0,SSE,33.0,S,2.0,13.0,99.0,61.0,1016.3,1014.6,2.5,11.7,No,No
1571,2013-06-19,Tuggeranong,2.4,11.6,0.0,S,44.0,SE,19.0,17.0,63.0,50.0,1024.7,1023.6,7.8,11.4,No,No
1572,2013-06-20,Tuggeranong,-1.0,11.3,0.0,SSW,28.0,SSE,13.0,9.0,74.0,48.0,1026.2,1022.3,6.2,10.5,No,No
1573,2013-06-21,Tuggeranong,-3.9,12.6,0.0,WNW,15.0,SE,0.0,4.0,93.0,40.0,1023.3,1020.1,-0.1,11.9,No,No
1574,2013-06-22,Tuggeranong,-5.5,11.6,0.0,S,33.0,SSE,0.0,11.0,90.0,56.0,1027.1,1025.4,1.5,10.9,No,No
1575,2013-06-23,Tuggeranong,-0.9,9.6,0.2,S,41.0,S,19.0,19.0,68.0,65.0,1031.5,1028.9,6.2,9.1,No,Yes
1576,2013-06-24,Tuggeranong,5.6,9.3,1.8,S,43.0,S,20.0,17.0,88.0,93.0,1025.9,1022.3,6.6,6.4,Yes,Yes
1577,2013-06-25,Tuggeranong,5.7,13.3,30.6,S,54.0,S,26.0,22.0,70.0,62.0,1021.5,1020.9,9.0,11.9,Yes,No
1578,2013-06-26,Tuggeranong,8.0,15.4,0.0,S,43.0,SE,19.0,13.0,68.0,57.0,1024.9,1022.8,9.6,14.2,No,No
1579,2013-06-27,Tuggeranong,1.4,14.6,0.0,SW,15.0,NE,2.0,7.0,94.0,64.0,1025.6,1022.2,6.8,13.5,No,No
1580,2013-06-28,Tuggeranong,4.0,16.1,0.0,SW,17.0,ESE,6.0,6.0,93.0,59.0,1025.8,1023.8,8.5,14.1,No,Yes
1581,2013-06-29,Tuggeranong,7.7,13.5,2.2,ENE,19.0,NE,0.0,11.0,100.0,71.0,1026.9,1024.4,8.6,12.1,Yes,No
1582,2013-06-30,Tuggeranong,1.3,15.4,0.2,WNW,15.0,WSW,7.0,7.0,92.0,46.0,1028.3,1025.2,6.9,15.0,No,No
1583,2013-07-01,Tuggeranong,0.6,9.5,0.0,NW,20.0,WNW,2.0,9.0,100.0,77.0,1026.8,1024.2,2.7,8.8,No,No
1584,2013-07-02,Tuggeranong,-0.8,7.1,0.0,N,15.0,NNW,6.0,9.0,100.0,84.0,1026.6,1023.9,0.9,6.1,No,No
1585,2013-07-03,Tuggeranong,0.0,8.8,0.2,NW,20.0,WNW,6.0,9.0,99.0,72.0,1026.3,1022.4,0.0,8.2,No,No
1586,2013-07-04,Tuggeranong,-2.0,13.0,0.0,WNW,50.0,WNW,15.0,19.0,85.0,56.0,1017.9,1013.5,6.8,11.0,No,No
1587,2013-07-05,Tuggeranong,4.0,10.3,0.6,WNW,56.0,W,20.0,28.0,51.0,46.0,1010.3,1012.2,8.8,8.6,No,No
1588,2013-07-06,Tuggeranong,4.9,11.6,0.0,WNW,48.0,NW,17.0,15.0,49.0,47.0,1018.9,1019.3,8.9,10.6,No,No
1589,2013-07-07,Tuggeranong,-0.2,13.5,0.0,WNW,30.0,WNW,6.0,20.0,91.0,53.0,1027.5,1027.0,5.5,11.1,No,No
1590,2013-07-08,Tuggeranong,-1.5,13.4,0.0,WSW,20.0,W,6.0,7.0,98.0,51.0,1032.9,1031.3,4.1,11.6,No,No
1591,2013-07-09,Tuggeranong,-4.3,12.8,0.0,SSW,28.0,WNW,13.0,4.0,75.0,40.0,1037.3,1033.7,4.8,12.0,No,No
1592,2013-07-10,Tuggeranong,1.8,12.6,0.0,W,13.0,NNW,0.0,6.0,80.0,54.0,1035.1,1032.4,4.3,12.1,No,No
1593,2013-07-11,Tuggeranong,-0.4,14.5,0.0,WNW,15.0,NNW,0.0,7.0,100.0,45.0,1036.9,1032.7,0.5,13.9,No,No
1594,2013-07-12,Tuggeranong,-2.1,14.4,0.2,N,17.0,NW,4.0,9.0,92.0,61.0,1032.9,1028.8,3.6,14.3,No,No
1595,2013-07-13,Tuggeranong,2.3,14.1,0.0,ENE,11.0,NW,4.0,0.0,84.0,65.0,1030.6,1027.8,6.7,13.4,No,No
1596,2013-07-14,Tuggeranong,1.8,10.3,0.0,W,15.0,NW,6.0,0.0,98.0,90.0,1029.0,1025.9,7.0,9.8,No,Yes
1597,2013-07-15,Tuggeranong,6.8,11.8,5.2,N,22.0,N,9.0,9.0,99.0,95.0,1025.3,1023.2,10.3,11.3,Yes,Yes
1598,2013-07-16,Tuggeranong,10.2,13.9,4.6,NNW,15.0,WNW,0.0,6.0,100.0,95.0,1025.9,1024.0,10.8,12.5,Yes,Yes
1599,2013-07-17,Tuggeranong,9.8,15.4,3.4,N,24.0,N,11.0,9.0,100.0,89.0,1024.6,1021.8,11.7,13.5,Yes,No
1600,2013-07-18,Tuggeranong,4.6,16.5,1.0,N,31.0,NNW,0.0,17.0,100.0,73.0,1024.0,1019.5,7.8,16.4,No,Yes
1601,2013-07-19,Tuggeranong,7.8,15.4,6.6,NNW,43.0,NNW,17.0,11.0,91.5,69.0,1013.5,1009.7,8.25,14.7,Yes,Yes
1602,2013-07-20,Tuggeranong,6.1,10.7,17.0,WNW,69.0,NW,13.0,22.0,83.0,61.0,1008.5,1005.4,8.7,8.7,Yes,Yes
1603,2013-07-21,Tuggeranong,2.0,8.2,5.8,WNW,39.0,WNW,11.0,19.0,70.0,56.0,1015.3,1014.5,4.2,7.5,Yes,No
1604,2013-07-22,Tuggeranong,0.8,9.8,0.0,NW,52.0,NW,15.0,22.0,62.0,57.0,1018.1,1017.5,6.2,8.2,No,No
1605,2013-07-23,Tuggeranong,-0.9,13.3,0.0,SE,30.0,S,0.0,15.0,92.0,47.0,1021.4,1020.5,3.8,11.9,No,No
1606,2013-07-24,Tuggeranong,-0.8,14.0,0.0,S,20.0,WNW,13.0,9.0,64.0,43.0,1030.0,1027.9,7.0,13.8,No,No
1607,2013-07-25,Tuggeranong,-5.2,11.8,0.0,N,20.0,N,2.0,13.0,86.0,57.0,1031.4,1027.4,0.0,11.3,No,No
1608,2013-07-26,Tuggeranong,-2.1,13.0,0.0,N,20.0,NNW,2.0,11.0,100.0,54.0,1027.7,1025.5,1.7,12.7,No,No
1609,2013-07-27,Tuggeranong,-4.1,14.7,0.0,NNW,20.0,N,2.0,11.0,90.0,26.0,1031.8,1028.3,1.4,14.1,No,No
1610,2013-07-28,Tuggeranong,-1.9,13.8,0.0,N,26.0,NNW,0.0,11.0,83.0,55.0,1030.8,1026.0,2.5,12.8,No,No
1611,2013-07-29,Tuggeranong,2.5,14.8,0.0,N,28.0,N,6.0,11.0,76.0,73.0,1024.9,1021.9,9.8,13.0,No,Yes
1612,2013-07-30,Tuggeranong,7.6,15.7,3.6,NW,17.0,N,6.0,7.0,100.0,49.0,1021.5,1020.1,9.3,14.6,Yes,No
1613,2013-07-31,Tuggeranong,3.5,14.9,0.0,NW,20.0,N,2.0,13.0,79.0,50.0,1026.1,1023.4,7.4,14.5,No,No
1614,2013-08-01,Tuggeranong,-0.5,14.7,0.0,N,20.0,N,0.0,9.0,100.0,54.0,1024.9,1020.3,3.8,14.5,No,No
1615,2013-08-02,Tuggeranong,-1.4,13.9,0.0,WNW,44.0,WNW,2.0,19.0,96.0,52.0,1017.4,1012.8,3.3,12.1,No,No
1616,2013-08-03,Tuggeranong,3.3,12.5,0.2,WNW,41.0,WNW,15.0,20.0,57.0,45.0,1016.1,1013.2,7.6,11.4,No,No
1617,2013-08-04,Tuggeranong,6.7,12.3,0.0,W,48.0,W,20.0,28.0,62.0,43.0,1013.4,1013.4,9.0,11.2,No,No
1618,2013-08-05,Tuggeranong,5.7,11.0,0.0,WNW,31.0,NW,15.0,19.0,72.0,76.0,1017.8,1015.1,8.0,9.6,No,No
1619,2013-08-06,Tuggeranong,6.3,10.5,0.8,NW,43.0,NNW,15.0,13.0,83.0,79.0,1010.8,1010.4,8.7,8.5,No,Yes
1620,2013-08-07,Tuggeranong,-0.2,11.2,2.4,NNW,28.0,NNW,9.0,17.0,80.5,64.0,1013.8,1010.3,7.35,9.4,Yes,Yes
1621,2013-08-08,Tuggeranong,3.9,11.5,1.6,SSE,43.0,SSE,15.0,15.0,78.0,53.0,1011.7,1013.8,6.0,10.9,Yes,No
1622,2013-08-09,Tuggeranong,-2.5,10.1,0.0,ENE,30.0,NNW,6.0,11.0,73.5,72.0,1019.1,1015.3,7.65,8.0,No,No
1623,2013-08-10,Tuggeranong,2.8,19.1,0.0,WSW,37.0,W,11.0,19.0,69.0,24.0,1016.6,1014.6,9.3,18.6,No,No
1624,2013-08-11,Tuggeranong,-3.9,15.6,0.0,WNW,37.0,NW,2.0,20.0,90.0,38.0,1019.2,1014.5,2.2,14.5,No,Yes
1625,2013-08-12,Tuggeranong,1.0,13.5,3.0,WNW,57.0,WNW,7.0,22.0,100.0,68.0,1006.2,1002.9,7.9,11.9,Yes,Yes
1626,2013-08-13,Tuggeranong,5.2,13.4,2.0,W,50.0,WNW,15.0,20.0,53.0,40.0,1014.4,1013.6,9.3,12.4,Yes,No
1627,2013-08-14,Tuggeranong,7.3,16.0,0.0,WNW,50.0,WNW,28.0,26.0,47.0,39.0,1011.6,1008.4,12.4,15.5,No,Yes
1628,2013-08-15,Tuggeranong,2.6,14.3,1.8,W,50.0,N,9.0,17.0,53.0,52.0,1020.2,1019.5,8.0,13.2,Yes,No
1629,2013-08-16,Tuggeranong,-1.1,14.6,0.0,NNW,31.0,N,7.0,17.0,98.0,35.0,1023.5,1016.2,2.9,14.3,No,Yes
1630,2013-08-17,Tuggeranong,2.9,15.1,4.4,WNW,54.0,W,7.0,19.0,90.0,39.0,1010.1,1009.6,8.6,13.5,Yes,No
1631,2013-08-18,Tuggeranong,6.0,15.4,0.0,WNW,61.0,WNW,17.0,28.0,59.0,43.0,1015.5,1010.4,9.8,14.2,No,No
1632,2013-08-19,Tuggeranong,6.6,11.0,0.0,WNW,57.0,SW,19.0,24.0,58.0,63.0,1010.6,1009.4,9.0,7.2,No,No
1633,2013-08-20,Tuggeranong,0.8,10.1,0.0,WSW,41.0,WSW,17.0,20.0,47.0,42.0,1014.5,1013.2,6.4,7.8,No,No
1634,2013-08-21,Tuggeranong,1.5,11.7,0.0,W,37.0,WNW,7.0,22.0,65.0,50.0,1016.3,1013.2,6.7,11.1,No,No
1635,2013-08-22,Tuggeranong,3.7,12.1,0.0,WNW,39.0,WNW,17.0,20.0,71.0,51.0,1012.5,1009.6,7.4,10.8,No,No
1636,2013-08-23,Tuggeranong,5.7,11.4,1.0,WNW,46.0,NW,26.0,17.0,66.0,71.0,1009.1,1009.9,10.2,10.8,No,No
1637,2013-08-24,Tuggeranong,2.1,16.8,0.0,N,31.0,NNW,4.0,19.0,67.0,63.0,1021.4,1021.7,10.8,15.0,No,No
1638,2013-08-25,Tuggeranong,3.5,17.7,0.0,NNW,31.0,N,6.0,19.0,77.0,47.0,1025.0,1021.8,9.1,16.2,No,No
1639,2013-08-26,Tuggeranong,-1.0,15.9,0.0,WNW,20.0,N,6.0,11.0,83.0,55.0,1026.4,1022.0,4.9,14.5,No,No
1640,2013-08-27,Tuggeranong,2.4,18.1,0.0,NW,26.0,NNW,2.0,15.0,68.0,43.0,1023.5,1019.2,9.3,17.3,No,No
1641,2013-08-28,Tuggeranong,0.3,20.2,0.0,S,35.0,WNW,2.0,9.0,74.0,42.0,1023.6,1020.7,8.6,18.8,No,Yes
1642,2013-08-29,Tuggeranong,4.5,17.1,6.8,E,15.0,SW,6.0,7.0,93.0,57.0,1023.9,1018.3,9.3,16.1,Yes,Yes
1643,2013-08-30,Tuggeranong,5.6,18.5,6.2,WNW,48.0,W,20.0,22.0,57.0,43.0,1014.6,1014.3,15.2,17.7,Yes,No
1644,2013-08-31,Tuggeranong,1.9,19.3,0.0,W,28.0,NNW,4.0,13.0,82.0,40.0,1024.0,1021.6,7.5,18.1,No,No
1645,2013-09-01,Tuggeranong,0.2,20.9,0.0,W,20.0,NNW,6.0,11.0,68.0,37.0,1029.3,1025.6,9.6,20.4,No,No
1646,2013-09-02,Tuggeranong,1.2,25.4,0.0,NNE,24.0,E,2.0,6.0,77.0,31.0,1032.2,1029.0,9.5,24.6,No,No
1647,2013-09-03,Tuggeranong,2.5,23.5,0.0,NNW,19.0,N,0.0,7.0,72.0,32.0,1034.4,1030.7,11.5,23.4,No,No
1648,2013-09-04,Tuggeranong,3.3,21.7,0.0,N,31.0,NW,2.0,17.0,81.0,47.0,1033.0,1027.8,12.1,21.1,No,No
1649,2013-09-05,Tuggeranong,6.7,22.0,0.0,NW,28.0,NNW,7.0,11.0,79.0,47.0,1029.2,1026.0,13.1,20.1,No,No
1650,2013-09-06,Tuggeranong,6.9,22.4,0.0,NNW,33.0,N,0.0,20.0,79.0,43.0,1027.8,1023.5,13.2,21.7,No,No
1651,2013-09-07,Tuggeranong,6.0,24.2,0.0,W,44.0,W,11.0,22.0,59.0,37.0,1023.2,1020.8,17.0,22.5,No,No
1652,2013-09-08,Tuggeranong,5.7,19.8,0.0,NNE,28.0,N,4.0,15.0,73.0,37.0,1026.2,1021.8,12.0,19.4,No,No
