,Date,Location,MinTemp,MaxTemp,Rainfall,WindGustDir,WindGustSpeed,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Temp9am,Temp3pm,RainToday,RainTomorrow
1561,2013-07-09,Richmond,3.8,15.7,0.0,ESE,31.0,SE,0.0,17.0,97.0,62.0,1035.5,1033.7,8.4,13.5,No,No
1562,2013-07-10,Richmond,6.9,14.2,0.0,NE,15.0,NE,0.0,7.0,99.0,74.0,1034.3,1031.7,9.4,13.7,No,No
1563,2013-07-11,Richmond,2.4,16.9,0.0,ENE,17.0,E,0.0,9.0,100.0,63.0,1036.0,1032.2,5.2,16.3,No,No
1564,2013-07-12,Richmond,3.5,16.9,0.2,ESE,13.0,E,0.0,0.0,100.0,66.0,1031.7,1027.5,5.5,16.2,No,No
1565,2013-07-13,Richmond,4.3,16.9,0.2,E,15.0,ENE,0.0,7.0,100.0,70.0,1029.6,1027.3,7.6,16.4,No,No
1566,2013-07-14,Richmond,5.8,19.1,0.0,ENE,22.0,ENE,0.0,17.0,98.0,55.0,1028.9,1025.1,11.4,18.5,No,No
1567,2013-07-15,Richmond,10.9,19.2,0.4,NNE,17.0,N,4.0,6.0,100.0,73.0,1024.7,1021.8,12.7,18.3,No,No
1568,2013-07-16,Richmond,11.1,23.0,0.0,SSE,17.0,S,0.0,7.0,100.0,71.0,1025.0,1022.1,13.0,19.5,No,No
1569,2013-07-17,Richmond,8.5,24.1,0.2,N,24.0,N,0.0,13.0,100.0,52.0,1024.2,1020.2,13.3,21.9,No,No
1570,2013-07-18,Richmond,7.3,22.7,0.0,N,24.0,NNW,0.0,15.0,100.0,52.0,1023.0,1019.1,12.0,22.6,No,No
1571,2013-07-19,Richmond,11.2,18.5,0.0,NNE,43.0,NNE,17.0,13.0,74.0,76.0,1015.3,1011.7,17.2,17.5,No,No
1572,2013-07-20,Richmond,7.3,20.7,0.0,WNW,57.0,WNW,15.0,35.0,77.0,29.0,1009.2,1005.7,15.3,19.0,No,No
1573,2013-07-21,Richmond,1.6,16.5,0.2,WNW,52.0,W,6.0,31.0,55.0,29.0,1016.7,1014.3,10.6,16.0,No,No
1574,2013-07-22,Richmond,0.9,17.3,0.0,W,56.0,W,0.0,31.0,87.0,28.0,1019.7,1017.0,8.0,16.6,No,No
1575,2013-07-23,Richmond,3.0,17.6,0.0,S,35.0,SSW,0.0,19.0,73.0,38.0,1020.5,1018.9,8.5,16.0,No,No
1576,2013-07-24,Richmond,4.1,17.6,0.0,SW,43.0,S,26.0,15.0,47.0,42.0,1027.2,1026.6,14.3,15.9,No,No
1577,2013-07-25,Richmond,-0.5,18.9,0.0,NE,24.0,NE,0.0,13.0,92.0,39.0,1030.6,1026.5,6.1,18.2,No,No
1578,2013-07-26,Richmond,-0.6,18.9,0.0,SE,20.0,ESE,0.0,9.0,99.0,38.0,1026.4,1023.5,5.7,18.7,No,No
1579,2013-07-27,Richmond,-0.2,18.8,0.0,NE,22.0,NE,0.0,15.0,87.0,45.0,1031.6,1027.9,7.2,18.1,No,No
1580,2013-07-28,Richmond,1.5,19.3,0.0,NE,20.0,ENE,0.0,4.0,100.0,61.0,1030.3,1025.5,5.4,18.5,No,No
1581,2013-07-29,Richmond,3.6,23.2,0.0,NNE,31.0,ENE,9.0,20.0,75.0,42.0,1025.7,1020.3,13.4,22.0,No,No
1582,2013-07-30,Richmond,4.0,20.4,0.0,WNW,22.0,NE,0.0,4.0,99.0,55.0,1020.1,1017.9,10.4,18.8,No,No
1583,2013-07-31,Richmond,10.4,16.8,0.0,SSE,24.0,SSE,13.0,11.0,75.0,68.0,1024.4,1022.7,14.1,15.3,No,No
1584,2013-08-01,Richmond,2.7,18.6,0.0,NNE,19.0,NNE,0.0,2.0,99.0,40.0,1024.0,1020.0,9.2,18.2,No,No
1585,2013-08-02,Richmond,3.4,20.8,0.0,WSW,31.0,W,0.0,19.0,99.0,33.0,1018.5,1012.7,8.1,20.4,No,No
1586,2013-08-03,Richmond,4.1,19.4,0.0,WNW,37.0,WNW,7.0,24.0,55.0,30.0,1016.2,1012.3,13.9,18.5,No,No
1587,2013-08-04,Richmond,8.0,19.8,0.0,W,43.0,W,17.0,24.0,53.0,30.0,1013.8,1012.9,14.7,18.5,No,No
1588,2013-08-05,Richmond,6.3,20.4,0.0,W,39.0,W,15.0,22.0,49.0,30.0,1017.8,1014.1,14.0,19.8,No,No
1589,2013-08-06,Richmond,6.1,24.0,0.0,WNW,57.0,WSW,20.0,22.0,43.0,28.0,1012.6,1008.5,17.2,22.8,No,No
1590,2013-08-07,Richmond,8.6,18.6,0.0,SSE,28.0,E,6.0,6.0,67.0,38.0,1014.1,1009.0,12.0,17.5,No,Yes
1591,2013-08-08,Richmond,7.7,15.8,7.2,SSW,48.0,SSW,13.0,30.0,64.0,55.0,1009.2,1010.8,11.0,14.2,Yes,No
1592,2013-08-09,Richmond,2.3,19.7,0.0,WNW,24.0,N,0.0,9.0,80.0,36.0,1019.3,1013.9,9.5,18.9,No,No
1593,2013-08-10,Richmond,3.4,23.9,0.0,NNW,31.0,ENE,0.0,2.0,59.0,32.0,1016.5,1013.2,13.1,23.3,No,No
1594,2013-08-11,Richmond,-0.2,22.9,0.0,W,43.0,ENE,0.0,0.0,81.0,33.0,1018.6,1013.2,9.3,22.5,No,No
1595,2013-08-12,Richmond,5.9,26.7,0.0,WNW,80.0,WNW,11.0,35.0,74.0,48.0,1006.2,1005.6,14.8,17.9,No,No
1596,2013-08-13,Richmond,5.9,21.8,0.0,WNW,39.0,NW,9.0,24.0,35.0,29.0,1013.8,1012.6,14.9,20.6,No,No
1597,2013-08-14,Richmond,5.3,23.7,0.0,WNW,39.0,WNW,19.0,26.0,54.0,22.0,1013.9,1008.2,12.5,23.1,No,No
1598,2013-08-15,Richmond,6.0,19.3,0.0,WSW,56.0,WSW,26.0,2.0,33.0,25.0,1019.3,1019.6,14.1,18.8,No,No
1599,2013-08-16,Richmond,-0.4,21.2,0.0,N,39.0,NNE,0.0,22.0,76.0,25.0,1024.0,1016.1,8.1,20.5,No,No
1600,2013-08-17,Richmond,6.1,24.6,0.0,WNW,57.0,WNW,13.0,31.0,46.0,31.0,1010.2,1007.1,16.6,23.5,No,No
1601,2013-08-18,Richmond,6.5,23.3,0.0,NNW,39.0,NW,17.0,24.0,42.0,24.0,1017.5,1011.9,15.9,22.6,No,No
1602,2013-08-19,Richmond,8.9,20.9,0.0,WSW,63.0,W,11.0,31.0,34.0,25.0,1009.7,1007.7,18.0,19.2,No,No
1603,2013-08-20,Richmond,1.3,16.5,0.2,WSW,48.0,WSW,7.0,30.0,41.0,27.0,1014.2,1013.3,11.2,14.7,No,No
1604,2013-08-21,Richmond,-0.8,17.9,0.0,WSW,31.0,SSW,0.0,13.0,59.0,31.0,1016.9,1013.7,10.4,16.9,No,No
1605,2013-08-22,Richmond,0.4,18.3,0.0,WNW,46.0,W,11.0,24.0,60.0,34.0,1014.0,1010.5,11.2,17.1,No,No
1606,2013-08-23,Richmond,8.8,19.0,0.0,WNW,57.0,WNW,22.0,30.0,44.0,42.0,1010.9,1009.6,16.4,17.3,No,No
1607,2013-08-24,Richmond,3.9,23.0,0.0,W,24.0,SSE,0.0,11.0,58.0,33.0,1020.5,1019.5,15.9,22.0,No,No
1608,2013-08-25,Richmond,3.1,25.0,0.0,E,20.0,SW,0.0,2.0,97.0,28.0,1024.5,1019.8,11.0,24.4,No,No
1609,2013-08-26,Richmond,2.3,20.3,0.0,NE,17.0,ENE,0.0,4.0,84.5,35.0,1025.5,1020.3,12.4,19.4,No,No
1610,2013-08-27,Richmond,6.2,22.2,0.0,SE,24.0,E,0.0,4.0,72.0,35.0,1022.2,1018.0,13.8,22.1,No,No
1611,2013-08-28,Richmond,5.45,24.1,0.0,SE,35.0,SE,0.0,15.0,77.5,30.0,1021.7,1019.2,13.0,23.6,No,No
1612,2013-08-29,Richmond,4.7,23.7,0.0,NE,26.0,NE,0.0,19.0,83.0,38.0,1024.8,1018.3,12.2,23.1,No,No
1613,2013-08-30,Richmond,9.4,29.3,0.0,N,39.0,W,17.0,26.0,53.0,20.0,1014.7,1011.1,20.6,28.1,No,No
1614,2013-08-31,Richmond,7.8,24.4,0.0,ESE,31.0,SSE,2.0,7.0,66.0,27.0,1022.1,1019.6,15.8,23.7,No,No
1615,2013-09-01,Richmond,4.0,24.2,0.0,ENE,28.0,ENE,0.0,9.0,79.0,37.0,1029.1,1025.9,12.6,23.8,No,No
1616,2013-09-02,Richmond,4.5,25.0,0.0,ESE,17.0,E,0.0,4.0,76.0,31.0,1031.6,1028.7,13.8,23.9,No,No
1617,2013-09-03,Richmond,5.5,24.6,0.0,ENE,22.0,NNE,0.0,4.0,79.0,42.0,1034.7,1030.8,13.9,24.4,No,No
1618,2013-09-04,Richmond,6.6,25.3,0.0,ENE,28.0,NE,0.0,19.0,99.0,31.0,1034.2,1027.8,11.5,24.5,No,No
1619,2013-09-05,Richmond,4.7,28.0,0.0,ENE,22.0,S,0.0,7.0,75.0,31.0,1027.7,1023.3,15.1,27.4,No,No
1620,2013-09-06,Richmond,9.2,28.7,0.0,ENE,28.0,NE,0.0,17.0,73.0,33.0,1027.1,1021.8,18.0,28.2,No,No
1621,2013-09-07,Richmond,11.7,31.9,0.0,W,44.0,WNW,0.0,26.0,100.0,17.0,1022.8,1018.0,15.6,31.0,No,No
1622,2013-09-08,Richmond,15.6,22.6,0.0,E,24.0,ESE,9.0,20.0,75.0,68.0,1026.6,1022.4,17.3,20.4,No,No
1623,2013-09-09,Richmond,13.7,27.0,0.0,NNE,26.0,NE,13.0,15.0,72.0,46.0,1020.9,1013.5,20.2,25.3,No,No
1624,2013-09-10,Richmond,15.2,32.2,0.0,NW,78.0,WNW,28.0,44.0,22.0,15.0,1006.3,1001.1,26.7,31.0,No,No
1625,2013-09-11,Richmond,6.5,25.4,0.0,W,50.0,WNW,7.0,35.0,47.0,17.0,1013.1,1008.9,15.5,24.3,No,No
1626,2013-09-12,Richmond,4.6,24.6,0.0,SSE,50.0,W,0.0,19.0,52.0,24.0,1015.8,1010.4,15.7,23.9,No,No
1627,2013-09-13,Richmond,7.0,19.4,0.0,ENE,28.0,NE,11.0,19.0,53.0,47.0,1022.6,1017.5,13.8,17.2,No,Yes
1628,2013-09-14,Richmond,11.7,24.2,2.6,SSE,33.0,SSE,0.0,26.0,89.0,50.0,1012.0,1008.8,14.9,22.0,Yes,No
1629,2013-09-15,Richmond,8.2,22.4,0.2,SE,31.0,ESE,6.0,15.0,68.0,54.0,1018.7,1015.7,16.8,20.2,No,No
1630,2013-09-16,Richmond,12.4,19.0,0.0,NE,17.0,ESE,6.0,0.0,84.0,76.0,1015.9,1009.7,15.1,16.7,No,Yes
1631,2013-09-17,Richmond,14.4,23.3,20.0,WNW,48.0,WNW,19.0,30.0,66.0,39.0,1000.8,998.5,19.0,22.7,Yes,Yes
1632,2013-09-18,Richmond,13.0,25.6,1.2,W,59.0,W,26.0,20.0,48.0,26.0,1002.6,1000.5,20.6,24.9,Yes,No
1633,2013-09-19,Richmond,10.8,22.7,0.0,WSW,46.0,W,19.0,31.0,30.0,23.0,1005.8,1004.4,19.1,21.7,No,No
1634,2013-09-20,Richmond,7.2,21.5,0.0,W,67.0,W,20.0,39.0,39.0,33.0,1007.9,1007.7,18.0,18.8,No,No
1635,2013-09-21,Richmond,3.8,22.6,0.0,ESE,30.0,NE,6.0,2.0,51.0,32.0,1015.2,1011.3,16.1,22.6,No,No
1636,2013-09-22,Richmond,5.0,24.5,0.0,E,20.0,NNE,2.0,11.0,69.0,25.0,1015.3,1011.2,14.4,23.7,No,No
1637,2013-09-23,Richmond,7.9,30.6,0.0,WSW,33.0,NW,0.0,7.0,62.0,23.0,1012.2,1006.0,17.0,29.7,No,No
1638,2013-09-24,Richmond,11.9,31.6,0.0,WNW,57.0,WNW,11.0,33.0,66.0,16.0,1004.0,1000.9,17.1,29.9,No,No
1639,2013-09-25,Richmond,10.0,33.0,0.0,W,44.0,W,4.0,20.0,47.0,17.0,1010.0,1005.3,21.5,32.5,No,No
1640,2013-09-26,Richmond,9.0,32.4,0.0,WNW,72.0,W,26.0,26.0,28.0,24.0,1002.8,1007.4,27.1,25.5,No,No
1641,2013-09-27,Richmond,3.7,25.0,0.0,E,35.0,E,0.0,11.0,36.0,13.0,1020.7,1015.4,16.0,24.4,No,No
1642,2013-09-28,Richmond,4.0,29.5,0.0,W,78.0,WSW,0.0,35.0,52.0,12.0,1011.7,1006.6,18.2,27.6,No,No
1643,2013-09-29,Richmond,9.4,30.6,0.0,W,78.0,WSW,17.5,20.5,42.5,14.5,1017.5,1013.5,20.65,29.200000000000003,No,No
1644,2013-09-30,Richmond,11.4,31.7,0.0,W,78.0,N,26.25,6.0,37.75,17.0,1010.6,1010.1,21.875,30.8,No,No
1645,2013-10-01,Richmond,13.4,33.2,0.0,WNW,78.0,WNW,35.0,54.0,33.0,34.0,1003.7,1006.4,23.1,25.5,No,No
1646,2013-10-02,Richmond,4.3,27.5,0.0,NW,50.0,WNW,15.0,30.0,29.0,19.0,1015.8,1007.5,19.0,26.3,No,No
1647,2013-10-03,Richmond,12.8,20.7,0.0,SSE,57.0,S,22.0,26.0,35.0,39.0,1011.4,1014.5,18.3,16.7,No,No
1648,2013-10-04,Richmond,4.1,21.9,0.0,ENE,28.0,ENE,19.0,11.0,36.0,23.0,1022.8,1018.3,16.2,20.8,No,No
1649,2013-10-05,Richmond,3.6,30.4,0.2,W,39.0,WNW,0.0,28.0,59.0,16.0,1016.9,1009.9,15.2,28.3,No,No
1650,2013-10-06,Richmond,6.4,33.7,0.0,WNW,44.0,W,2.0,19.0,49.0,12.0,1010.5,1004.4,17.8,33.3,No,No
1651,2013-10-07,Richmond,13.2,23.8,0.0,SE,41.0,ESE,20.0,28.0,42.0,44.0,1011.5,1009.7,18.6,21.3,No,No
1652,2013-10-08,Richmond,8.5,23.1,0.0,SE,50.0,SE,0.0,22.0,66.0,40.0,1013.7,1014.9,16.2,21.5,No,No
1653,2013-10-09,Richmond,4.9,31.7,0.0,WNW,35.0,ENE,0.0,17.0,67.0,18.0,1019.3,1012.6,15.2,30.2,No,No
1654,2013-10-10,Richmond,12.4,36.6,0.0,WNW,52.0,NNW,17.0,30.0,23.0,9.0,1009.8,1003.5,26.0,36.2,No,No
1655,2013-10-11,Richmond,13.8,26.9,0.0,SE,44.0,ENE,11.0,11.0,69.0,32.0,1012.8,1011.2,19.7,25.8,No,No
1656,2013-10-12,Richmond,7.4,34.0,0.0,NNW,46.0,NNW,0.0,24.0,68.0,9.0,1016.3,1007.4,15.7,33.4,No,No
1657,2013-10-13,Richmond,12.6,35.2,0.0,NW,74.0,WNW,4.0,44.0,53.0,8.0,1002.2,996.9,22.3,34.0,No,No
1658,2013-10-14,Richmond,10.7,22.1,0.0,W,43.0,SSW,30.0,13.0,35.0,28.0,1014.7,1013.6,15.9,20.6,No,No
1659,2013-10-15,Richmond,4.3,26.1,0.0,NW,31.0,ESE,7.0,9.0,43.0,17.0,1022.7,1017.9,15.1,24.0,No,No
1660,2013-10-16,Richmond,5.2,31.6,0.0,NW,50.0,NW,11.0,26.0,33.0,11.0,1019.0,1011.6,19.0,30.3,No,No
1661,2013-10-17,Richmond,13.7,33.7,0.0,WNW,83.0,NW,26.0,33.0,24.0,7.0,1005.5,1003.2,26.5,32.0,No,No
1662,2013-10-18,Richmond,10.6,23.3,0.0,SSW,33.0,ENE,15.0,20.0,25.0,35.0,1026.1,1023.8,17.3,22.0,No,No
1663,2013-10-19,Richmond,5.6,26.8,0.0,NE,35.0,NE,0.0,19.0,69.0,22.0,1028.4,1022.7,14.3,26.0,No,No
1664,2013-10-20,Richmond,8.8,31.2,0.0,ENE,30.0,ENE,2.0,9.0,73.0,23.0,1021.8,1015.2,17.7,30.6,No,No
1665,2013-10-21,Richmond,11.2,36.3,0.0,NE,30.0,NNE,0.0,11.0,70.0,16.0,1016.3,1010.6,19.0,35.5,No,No
1666,2013-10-22,Richmond,18.5,28.2,0.0,SSW,22.0,SSW,15.0,11.0,69.0,59.0,1016.4,1011.9,22.0,24.6,No,Yes
1667,2013-10-23,Richmond,19.5,33.5,3.2,WNW,69.0,WNW,11.0,28.0,43.0,14.0,1004.9,1003.2,27.7,32.6,Yes,No
1668,2013-10-24,Richmond,14.3,24.3,0.2,W,56.0,W,22.0,41.0,34.0,17.0,1012.6,1013.3,19.7,22.8,No,No
1669,2013-10-25,Richmond,3.4,24.3,0.0,ENE,30.0,ESE,0.0,9.0,45.0,15.0,1023.6,1018.2,13.0,23.1,No,No
1670,2013-10-26,Richmond,6.2,26.1,0.0,ESE,35.0,E,6.0,13.0,44.0,18.0,1021.6,1017.8,17.1,24.8,No,No
1671,2013-10-27,Richmond,9.6,26.7,0.0,SE,50.0,SE,2.0,19.0,71.0,18.0,1022.6,1018.7,16.4,25.5,No,No
1672,2013-10-28,Richmond,15.5,27.0,0.0,ESE,30.0,SSW,9.0,7.0,75.0,33.0,1019.6,1013.2,18.5,26.1,No,No
1673,2013-10-29,Richmond,11.1,28.7,0.0,SE,56.0,SE,6.0,37.0,77.0,68.0,1006.9,1008.6,17.5,18.4,No,Yes
1674,2013-10-30,Richmond,11.4,24.0,4.2,ENE,33.0,E,15.0,15.0,51.0,31.0,1020.0,1017.0,17.3,23.0,Yes,No
1675,2013-10-31,Richmond,9.5,27.8,0.0,ESE,50.0,SE,4.0,9.0,63.0,32.0,1021.9,1017.3,18.4,26.3,No,No
1676,2013-11-01,Richmond,15.9,27.9,0.0,ENE,33.0,E,4.0,11.0,73.0,34.0,1023.9,1018.4,18.0,27.0,No,No
1677,2013-11-02,Richmond,11.2,36.4,0.0,WNW,52.0,W,2.0,17.0,75.0,9.0,1018.3,1011.0,18.6,34.5,No,No
1678,2013-11-03,Richmond,12.0,35.4,0.0,W,70.0,WSW,0.0,44.0,35.0,9.0,1010.6,1007.0,25.1,32.9,No,No
1679,2013-11-04,Richmond,11.9,22.3,0.0,ESE,48.0,SE,24.0,30.0,28.0,26.0,1022.8,1022.8,17.1,20.8,No,No
1680,2013-11-05,Richmond,13.4,21.9,0.0,SSW,28.0,E,17.0,9.0,46.0,39.0,1028.4,1026.1,16.5,20.1,No,No
1681,2013-11-06,Richmond,5.3,28.6,0.0,E,39.0,ENE,4.0,15.0,68.0,22.0,1024.6,1017.3,15.8,27.7,No,No
1682,2013-11-07,Richmond,9.7,35.1,0.0,E,39.0,NE,0.0,9.0,68.0,18.0,1017.2,1010.8,18.0,34.2,No,No
1683,2013-11-08,Richmond,12.7,38.8,0.0,SSW,50.0,N,2.0,17.0,45.0,13.0,1011.1,1004.5,23.7,38.3,No,No
1684,2013-11-09,Richmond,21.4,35.9,0.0,W,56.0,WSW,0.0,24.0,36.0,15.0,1006.4,1004.6,27.2,34.8,No,No
1685,2013-11-10,Richmond,15.5,16.9,0.0,SSE,35.0,SSE,13.0,17.0,75.0,91.0,1017.8,1017.5,15.6,15.5,No,Yes
1686,2013-11-11,Richmond,13.2,17.8,39.2,SSW,39.0,S,20.0,22.0,99.0,99.0,1019.1,1016.7,14.0,16.0,Yes,Yes
1687,2013-11-12,Richmond,14.0,24.4,17.2,SSE,30.0,NE,2.0,7.0,91.0,69.0,1013.2,1010.9,17.4,20.5,Yes,Yes
1688,2013-11-13,Richmond,11.3,30.5,9.2,NNW,41.0,NNW,2.0,11.0,87.0,18.0,1014.8,1010.3,17.6,29.3,Yes,No
1689,2013-11-14,Richmond,12.0,30.2,0.2,S,50.0,WSW,4.0,24.0,35.0,18.0,1014.2,1010.0,21.2,29.4,No,No
1690,2013-11-15,Richmond,14.2,27.0,0.0,S,50.0,SE,6.0,28.0,64.0,52.0,1016.1,1013.2,20.4,22.6,No,No
1691,2013-11-16,Richmond,13.85,26.35,0.0,S,40.5,SE,5.0,23.5,79.5,52.5,1014.4000000000001,1011.6,19.549999999999997,23.5,No,No
1692,2013-11-17,Richmond,13.675,26.025,0.0,S,35.75,SE,4.5,21.25,87.25,52.75,1013.5500000000001,1010.8,19.125,23.95,No,No
1693,2013-11-18,Richmond,13.5875,25.862499999999997,0.0,S,33.375,SE,4.25,20.125,91.125,52.875,1013.125,1010.4,18.9125,24.174999999999997,No,No
1694,2013-11-19,Richmond,13.54375,25.7,0.0,S,32.1875,SE,4.125,19.0,93.0625,53.0,1012.9125,1010.0,18.80625,24.4,No,No
1695,2013-11-20,Richmond,13.5,29.9,0.0,ESE,31.0,ESE,4.0,9.0,95.0,38.0,1012.7,1009.5,18.7,28.8,No,No
1696,2013-11-21,Richmond,15.5,29.5,0.0,E,31.0,E,4.0,19.0,79.0,55.0,1013.0,1008.9,21.3,28.1,No,No
1697,2013-11-22,Richmond,18.9,26.2,0.0,ENE,37.0,NE,0.0,22.0,97.0,84.0,1009.9,1005.7,20.1,21.9,No,No
1698,2013-11-23,Richmond,18.0,24.9,0.0,NNE,48.0,SE,4.0,11.0,99.0,74.0,1005.8,1002.6,19.9,24.2,No,No
1699,2013-11-24,Richmond,13.4,26.0,0.0,SE,37.0,ESE,2.0,26.0,85.0,54.0,1006.8,1003.8,19.0,24.3,No,No
1700,2013-11-25,Richmond,14.1,25.2,0.0,S,59.0,S,0.0,33.0,67.0,63.0,1008.3,1009.1,19.6,20.1,No,No
1701,2013-11-26,Richmond,12.6,23.7,0.0,SE,35.0,ESE,20.0,13.0,54.0,40.0,1017.4,1015.9,19.2,22.3,No,No
1702,2013-11-27,Richmond,11.6,28.2,0.0,E,30.0,SE,2.0,6.0,60.0,32.0,1018.2,1013.4,18.3,26.8,No,No
1703,2013-11-28,Richmond,13.0,36.2,0.0,ESE,24.0,E,6.0,15.0,78.0,25.0,1012.1,1003.1,18.5,34.6,No,No
1704,2013-11-29,Richmond,18.2,22.4,0.2,SE,44.0,SSE,0.0,15.0,75.0,88.0,1006.4,1009.0,20.5,16.1,No,Yes
1705,2013-11-30,Richmond,14.7,22.8,2.4,ESE,35.0,ESE,13.0,19.0,58.0,51.0,1019.1,1018.7,17.5,21.2,Yes,No
1706,2013-12-01,Richmond,11.6,24.0,0.2,ESE,33.0,E,4.0,19.0,64.0,57.0,1025.3,1023.6,19.1,22.2,No,No
1707,2013-12-02,Richmond,14.5,27.9,0.0,NE,28.0,E,7.0,9.0,73.0,36.0,1022.6,1018.4,19.2,25.5,No,No
1708,2013-12-03,Richmond,11.5,31.2,0.0,E,30.0,E,0.0,6.0,77.0,23.0,1017.7,1011.9,18.6,30.0,No,No
1709,2013-12-04,Richmond,14.1,35.7,0.0,NNW,44.0,NNW,4.0,22.0,82.0,21.0,1006.3,999.5,20.0,33.4,No,Yes
1710,2013-12-05,Richmond,19.0,26.3,2.4,W,106.0,WNW,31.0,48.0,56.0,31.0,997.0,998.2,22.3,22.2,Yes,No
1711,2013-12-06,Richmond,10.3,24.6,0.0,SW,37.0,ENE,13.0,9.0,38.0,23.0,1012.1,1012.4,17.3,23.3,No,No
1712,2013-12-07,Richmond,9.1,27.3,0.0,E,33.0,ESE,0.0,11.0,52.0,30.0,1020.8,1017.3,17.0,25.7,No,No
1713,2013-12-08,Richmond,11.8,30.7,0.0,ESE,33.0,E,2.0,19.0,65.0,31.0,1019.2,1011.8,20.1,30.1,No,No
1714,2013-12-09,Richmond,16.6,34.5,0.0,W,43.0,E,7.0,17.0,66.0,29.0,1009.2,1002.3,22.1,33.9,No,No
1715,2013-12-10,Richmond,22.1,32.4,0.0,W,54.0,WSW,2.0,33.0,37.0,27.0,1002.8,1002.5,27.9,31.1,No,No
1716,2013-12-11,Richmond,14.9,31.1,0.0,W,50.0,WSW,2.0,30.0,66.0,21.0,1009.7,1004.0,22.0,30.4,No,No
1717,2013-12-12,Richmond,14.8,28.0,0.0,ENE,35.0,E,4.0,11.0,65.0,39.0,1011.8,1008.0,22.2,26.9,No,No
1718,2013-12-13,Richmond,14.9,31.1,0.0,E,37.0,E,0.0,19.0,72.0,30.0,1012.4,1007.9,22.2,29.8,No,No
1719,2013-12-14,Richmond,18.3,26.6,0.0,SE,46.0,SSE,22.0,26.0,69.0,51.0,1015.2,1013.8,22.5,25.0,No,No
1720,2013-12-15,Richmond,17.7,27.3,0.0,ESE,37.0,SE,2.0,7.0,75.0,48.0,1018.6,1015.5,21.6,26.5,No,No
1721,2013-12-16,Richmond,17.2,27.4,0.0,ESE,35.0,E,11.0,22.0,73.0,53.0,1020.3,1017.6,21.4,26.3,No,No
1722,2013-12-17,Richmond,13.9,30.6,0.0,ENE,33.0,E,7.0,17.0,68.0,33.0,1021.7,1017.8,21.9,29.6,No,No
1723,2013-12-18,Richmond,16.4,29.4,0.0,E,31.0,SE,0.0,9.0,73.0,43.0,1024.2,1021.1,21.5,28.9,No,No
1724,2013-12-19,Richmond,13.3,32.3,0.0,E,31.0,ENE,6.0,9.0,69.0,24.0,1022.5,1016.8,20.8,31.0,No,No
1725,2013-12-20,Richmond,16.7,39.8,0.0,SSE,28.0,E,0.0,13.0,71.0,15.0,1016.5,1010.4,24.0,39.1,No,No
1726,2013-12-21,Richmond,22.9,30.9,0.0,ESE,41.0,SE,11.0,24.0,60.0,46.0,1016.3,1014.3,25.0,29.4,No,No
1727,2013-12-22,Richmond,19.7,37.1,0.0,NNE,33.0,N,19.0,20.0,63.0,21.0,1012.0,1007.2,26.4,35.6,No,No
1728,2013-12-23,Richmond,20.6,35.9,0.0,NNW,44.0,NNE,2.0,17.0,54.0,26.0,1006.7,1003.4,27.6,34.8,No,No
1729,2013-12-24,Richmond,16.9,21.4,0.6,SE,30.0,SE,7.0,6.0,74.0,61.0,1018.6,1018.3,17.4,20.7,No,No
1730,2013-12-25,Richmond,15.6,20.4,0.0,E,19.0,SE,0.0,0.0,91.0,97.0,1019.2,1016.1,17.4,19.1,No,Yes
1731,2013-12-26,Richmond,17.2,28.4,24.4,S,41.0,E,7.0,15.0,85.0,43.0,1012.9,1009.1,20.1,27.5,Yes,Yes
1732,2013-12-27,Richmond,14.4,27.8,1.2,ESE,41.0,E,6.0,22.0,86.0,50.0,1012.7,1009.1,18.6,27.0,Yes,No
1733,2013-12-28,Richmond,16.9,30.4,0.2,ESE,31.0,ENE,0.0,15.0,81.0,46.0,1012.2,1006.1,21.6,28.9,No,No
1734,2013-12-29,Richmond,15.6,25.2,0.0,E,46.0,SE,30.0,22.0,51.0,39.0,1009.9,1012.0,22.1,23.7,No,No
1735,2013-12-30,Richmond,16.8,27.9,0.0,ESE,35.0,E,6.0,15.0,56.0,42.0,1015.5,1009.8,20.1,26.6,No,No
1736,2013-12-31,Richmond,13.2,30.7,0.0,ESE,37.0,ENE,2.0,19.0,63.0,30.0,1013.3,1009.2,20.5,30.4,No,No
1737,2014-01-01,Richmond,16.1,31.9,0.0,ESE,41.0,E,13.0,17.0,72.0,31.0,1014.6,1009.2,21.5,31.5,No,No
1738,2014-01-02,Richmond,19.7,35.5,0.2,W,59.0,W,7.0,24.0,53.0,26.0,1003.3,1002.3,27.8,31.4,No,No
1739,2014-01-03,Richmond,17.0,29.7,0.8,ENE,30.0,ENE,4.0,9.0,84.0,45.0,1005.6,998.4,19.5,27.7,No,No
1740,2014-01-04,Richmond,17.1,32.2,0.2,NE,48.0,SSW,13.0,7.0,67.0,24.0,1003.3,1000.1,21.9,28.9,No,No
1741,2014-01-05,Richmond,16.7,31.0,0.0,ESE,41.0,ENE,6.0,24.0,66.0,39.0,1010.3,1003.7,22.8,29.8,No,No
1742,2014-01-06,Richmond,13.4,31.7,0.0,WSW,44.0,W,20.0,24.0,31.0,9.0,1009.0,1006.7,24.4,30.7,No,No
