,Date,Location,MinTemp,MaxTemp,Rainfall,WindDir9am,WindSpeed9am,Humidity9am,Pressure9am,Pressure3pm,Temp9am,RainToday,RainTomorrow
1629,2013-08-15,Albany,11.7,16.1,0.0,NW,19.0,70.0,1004.1,1004.9,14.8,No,Yes
1630,2013-08-16,Albany,5.7,14.5,36.0,NW,15.0,92.0,1012.6,1010.3,8.4,Yes,Yes
1631,2013-08-17,Albany,8.2,15.6,35.6,NNW,11.0,87.0,1014.2,1015.3,12.4,Yes,Yes
1632,2013-08-18,Albany,11.7,15.1,1.8,NNW,0.0,82.0,1023.2,1023.6,12.4,Yes,No
1633,2013-08-19,Albany,6.0,19.0,0.0,NNW,4.0,88.0,1026.1,1022.8,8.9,No,Yes
1634,2013-08-20,Albany,8.8,16.5,1.4,NW,6.0,92.0,1025.8,1023.5,11.1,Yes,Yes
1635,2013-08-21,Albany,10.7,16.2,2.4,W,6.0,79.0,1027.3,1026.5,14.0,Yes,No
1636,2013-08-22,Albany,12.3,17.0,1.0,NW,9.0,87.0,1028.8,1027.0,14.0,No,No
1637,2013-08-23,Albany,12.3,19.8,0.4,NNW,6.0,80.0,1026.9,1022.5,14.0,No,No
1638,2013-08-24,Albany,7.9,20.8,0.0,WSW,6.0,81.0,1017.8,1015.3,12.5,No,Yes
1639,2013-08-25,Albany,12.6,17.0,1.6,E,24.0,90.0,1015.5,1011.2,15.0,Yes,Yes
1640,2013-08-26,Albany,12.8,16.0,2.8,SSW,4.0,91.0,1010.2,1011.8,13.6,Yes,Yes
1641,2013-08-27,Albany,11.9,15.0,10.8,NE,4.0,79.0,1016.9,1013.0,13.8,Yes,Yes
1642,2013-08-28,Albany,7.6,16.0,5.6,NW,6.0,82.0,1009.1,1008.3,11.6,Yes,Yes
1643,2013-08-29,Albany,9.0,19.5,5.4,NW,9.0,79.0,1009.7,1005.2,13.1,Yes,Yes
1644,2013-08-30,Albany,12.7,20.6,1.4,NW,17.0,65.0,1001.3,997.5,15.8,Yes,No
1645,2013-08-31,Albany,13.5,22.6,0.2,NW,15.0,68.0,997.7,996.2,16.4,No,No
1646,2013-09-01,Albany,12.7,23.1,0.0,NW,11.0,71.0,1013.2,1012.8,16.2,No,No
1647,2013-09-02,Albany,14.4,23.0,0.0,NW,9.0,74.0,1019.2,1015.8,18.0,No,No
1648,2013-09-03,Albany,13.6,22.3,0.0,NNW,15.0,68.0,1009.1,1005.1,18.2,No,Yes
1649,2013-09-04,Albany,8.3,17.3,5.4,NW,11.0,64.0,1019.9,1019.9,12.2,Yes,No
1650,2013-09-05,Albany,10.4,18.7,0.2,NW,11.0,74.0,1025.3,1024.1,14.2,No,No
1651,2013-09-06,Albany,9.0,17.7,0.0,SW,7.0,83.0,1026.2,1023.2,13.9,No,No
1652,2013-09-07,Albany,12.8,17.3,0.0,E,19.0,69.0,1019.0,1013.5,16.7,No,Yes
1653,2013-09-08,Albany,11.7,16.7,20.4,SW,11.0,77.0,1017.7,1018.3,15.0,Yes,No
1654,2013-09-09,Albany,7.9,20.4,0.0,N,4.0,79.0,1019.8,1015.4,14.0,No,No
1655,2013-09-10,Albany,11.4,21.2,0.8,NNW,9.0,65.0,1007.0,1004.1,17.2,No,Yes
1656,2013-09-11,Albany,11.6,19.4,1.4,NW,19.0,65.0,997.5,996.9,16.0,Yes,Yes
1657,2013-09-12,Albany,11.2,17.1,17.8,W,22.0,75.0,1009.4,1012.1,15.3,Yes,No
1658,2013-09-13,Albany,11.2,21.0,1.0,NNW,6.0,75.0,1014.0,1009.3,15.5,No,Yes
1659,2013-09-14,Albany,11.8,17.4,1.2,NNW,6.0,83.0,1004.1,1002.8,14.4,Yes,Yes
1660,2013-09-15,Albany,11.3,14.5,31.4,SSE,24.0,83.0,1014.5,1015.7,13.0,Yes,No
1661,2013-09-16,Albany,7.4,19.1,0.4,N,19.0,70.0,1009.2,1003.1,13.9,No,Yes
1662,2013-09-17,Albany,7.0,15.5,21.6,SW,41.0,65.0,1012.8,1013.6,11.5,Yes,No
1663,2013-09-18,Albany,11.4,18.1,0.0,NW,19.0,63.0,1005.0,1002.9,15.2,No,Yes
1664,2013-09-19,Albany,9.9,20.0,5.6,NW,15.0,80.0,1008.9,1008.3,16.9,Yes,No
1665,2013-09-20,Albany,12.6,18.0,0.2,NW,9.0,74.0,1005.5,1008.1,16.5,No,Yes
1666,2013-09-21,Albany,7.7,21.1,7.4,N,11.0,68.0,1011.9,1006.1,14.9,Yes,Yes
1667,2013-09-22,Albany,11.8,16.0,6.2,NW,13.0,85.0,994.6,998.0,12.2,Yes,Yes
1668,2013-09-23,Albany,11.3,19.2,11.2,NW,15.0,71.0,994.5,993.9,14.1,Yes,Yes
1669,2013-09-24,Albany,12.8,17.1,2.0,W,15.0,51.0,999.3,1004.0,15.2,Yes,Yes
1670,2013-09-25,Albany,8.4,17.8,10.2,WSW,30.0,67.0,1015.2,1015.6,12.9,Yes,No
1671,2013-09-26,Albany,10.2,18.2,0.0,NW,19.0,59.0,1007.8,1011.9,17.4,No,Yes
1672,2013-09-27,Albany,8.7,18.9,7.2,NW,15.0,69.0,1017.8,1016.6,14.2,Yes,No
1673,2013-09-28,Albany,13.1,22.2,0.0,NNW,13.0,59.0,1011.8,1006.3,17.0,No,Yes
1674,2013-09-29,Albany,11.3,14.5,3.6,NW,6.0,89.0,1008.2,1005.9,12.7,Yes,Yes
1675,2013-09-30,Albany,7.5,14.1,19.4,SW,41.0,50.0,1013.5,1016.2,11.8,Yes,No
1676,2013-10-01,Albany,9.6,19.2,0.6,NW,11.0,69.0,1018.0,1017.1,14.0,No,No
1677,2013-10-02,Albany,11.0,18.2,0.0,WSW,4.0,74.0,1025.6,1023.3,15.3,No,No
1678,2013-10-03,Albany,9.8,20.2,0.0,WSW,0.0,69.0,1017.4,1013.3,17.2,No,No
1679,2013-10-04,Albany,12.8,18.4,0.0,WNW,9.0,76.0,1013.4,1013.5,17.9,No,No
1680,2013-10-05,Albany,10.4,19.2,1.0,NNW,6.0,73.0,1011.9,1010.6,17.0,No,Yes
1681,2013-10-06,Albany,8.3,22.9,4.2,N,9.0,66.0,1010.3,1008.6,17.0,Yes,No
1682,2013-10-07,Albany,11.5,25.1,0.6,NNW,13.0,66.0,1010.7,1008.0,19.0,No,No
1683,2013-10-08,Albany,13.8,19.4,0.0,WSW,6.0,84.0,1007.4,1006.4,16.0,No,Yes
1684,2013-10-09,Albany,12.2,16.5,1.4,W,9.0,91.0,1012.9,1015.2,13.5,Yes,No
1685,2013-10-10,Albany,9.6,19.5,1.0,NW,11.0,57.0,1021.4,1018.5,16.3,No,No
1686,2013-10-11,Albany,12.6,18.5,0.0,WNW,19.0,60.0,1011.4,1012.3,17.7,No,Yes
1687,2013-10-12,Albany,8.7,15.1,5.8,SW,41.0,60.0,1019.3,1021.6,13.1,Yes,No
1688,2013-10-13,Albany,7.4,16.7,0.0,WSW,7.0,67.0,1029.1,1025.4,13.4,No,No
1689,2013-10-14,Albany,7.6,23.2,0.0,SSW,6.0,73.0,1024.2,1019.3,13.5,No,No
1690,2013-10-15,Albany,12.7,23.9,0.0,NW,19.0,69.0,1015.5,1010.1,17.6,No,Yes
1691,2013-10-16,Albany,13.9,15.8,6.8,WSW,46.0,82.0,1016.7,1019.2,14.2,Yes,No
1692,2013-10-17,Albany,7.9,21.5,0.0,NW,13.0,64.0,1017.9,1013.9,15.2,No,No
1693,2013-10-18,Albany,14.0,20.8,0.0,NW,11.0,73.0,1012.6,1009.2,17.5,No,Yes
1694,2013-10-19,Albany,11.5,14.0,8.8,S,11.0,94.0,1010.6,1011.8,12.4,Yes,Yes
1695,2013-10-20,Albany,11.0,14.8,20.8,SSW,33.0,73.0,1019.3,1021.0,13.5,Yes,No
1696,2013-10-21,Albany,11.8,14.3,0.6,S,15.0,65.0,1025.7,1024.9,13.0,No,No
1697,2013-10-22,Albany,10.0,17.2,0.0,SW,2.0,58.0,1027.2,1025.7,13.8,No,No
1698,2013-10-23,Albany,10.5,17.8,0.0,E,19.0,65.0,1028.7,1027.0,14.1,No,No
1699,2013-10-24,Albany,13.8,19.4,0.0,ENE,26.0,61.0,1023.5,1019.8,17.0,No,No
1700,2013-10-25,Albany,15.7,20.0,0.0,E,30.0,73.0,1017.3,1015.5,17.8,No,No
1701,2013-10-26,Albany,14.6,17.6,0.6,ESE,20.0,85.0,1022.0,1023.1,16.5,No,Yes
1702,2013-10-27,Albany,13.8,18.1,2.2,SSE,6.0,93.0,1024.9,1023.4,15.0,Yes,No
1703,2013-10-28,Albany,13.6,18.3,0.2,E,17.0,72.0,1026.8,1023.9,16.4,No,No
1704,2013-10-29,Albany,12.5,20.8,0.0,E,17.0,74.0,1024.2,1021.7,17.9,No,No
1705,2013-10-30,Albany,14.0,21.8,0.0,ENE,13.0,68.0,1018.4,1012.5,20.4,No,No
1706,2013-10-31,Albany,16.1,20.5,0.0,WSW,28.0,74.0,1015.7,1015.7,18.9,No,Yes
1707,2013-11-01,Albany,14.2,17.0,8.4,S,11.0,94.0,1021.2,1020.7,15.0,Yes,No
1708,2013-11-02,Albany,14.7,18.4,0.0,E,19.0,56.0,1027.4,1026.6,16.9,No,No
1709,2013-11-03,Albany,15.0,20.4,0.0,E,33.0,60.0,1025.6,1021.1,18.0,No,No
1710,2013-11-04,Albany,16.0,25.8,0.4,NW,7.0,83.0,1014.3,1011.3,19.4,No,No
1711,2013-11-05,Albany,16.1,18.0,0.8,SW,13.0,77.0,1016.9,1016.6,16.5,No,Yes
1712,2013-11-06,Albany,14.1,16.4,11.0,SE,17.0,88.0,1019.0,1019.6,15.0,Yes,Yes
1713,2013-11-07,Albany,13.5,17.4,1.8,ESE,19.0,57.0,1024.5,1023.5,16.0,Yes,No
1714,2013-11-08,Albany,11.6,18.9,0.0,ENE,13.0,58.0,1024.1,1021.8,16.5,No,No
1715,2013-11-09,Albany,10.7,20.3,0.0,NE,11.0,58.0,1023.5,1021.6,18.5,No,No
1716,2013-11-10,Albany,15.0,22.2,0.0,ENE,15.0,54.0,1020.6,1016.3,19.7,No,No
1717,2013-11-11,Albany,16.0,23.5,0.0,SE,17.0,61.0,1014.2,1013.9,21.0,No,No
1718,2013-11-12,Albany,17.0,19.8,0.0,SW,22.0,76.0,1015.4,1014.6,19.1,No,No
1719,2013-11-13,Albany,17.0,20.6,0.0,SW,11.0,83.0,1016.1,1015.4,18.8,No,No
1720,2013-11-14,Albany,16.9,20.0,0.0,ESE,33.0,68.0,1021.3,1020.8,18.2,No,No
1721,2013-11-15,Albany,16.3,21.5,0.0,E,26.0,61.0,1022.3,1019.7,19.2,No,No
1722,2013-11-16,Albany,14.8,22.5,0.0,NE,28.0,64.0,1015.9,1011.8,20.0,No,No
1723,2013-11-17,Albany,15.9,22.3,0.0,WSW,26.0,77.0,1009.2,1009.7,21.1,No,No
1724,2013-11-18,Albany,14.3,16.9,0.2,SSE,31.0,70.0,1018.2,1018.9,14.9,No,No
1725,2013-11-19,Albany,13.3,17.1,0.0,ESE,28.0,66.0,1022.3,1019.9,14.6,No,No
1726,2013-11-20,Albany,12.6,19.5,0.8,E,31.0,54.0,1019.4,1015.6,16.6,No,No
1727,2013-11-21,Albany,13.4,21.1,0.0,NE,15.0,49.0,1014.9,1011.9,19.1,No,No
1728,2013-11-22,Albany,15.3,21.4,0.0,ENE,28.0,61.0,1010.8,1012.6,19.2,No,Yes
1729,2013-11-23,Albany,15.7,22.5,6.8,NE,9.0,66.0,1009.0,1004.4,21.0,Yes,No
1730,2013-11-24,Albany,16.8,22.2,0.0,WNW,2.0,66.0,1004.5,1006.8,21.3,No,Yes
1731,2013-11-25,Albany,13.0,19.5,2.0,SSW,11.0,59.0,1013.5,1012.9,17.1,Yes,No
1732,2013-11-26,Albany,11.1,20.6,0.0,N,6.0,52.0,1013.2,1011.9,19.2,No,No
1733,2013-11-27,Albany,15.8,20.4,0.0,E,24.0,62.0,1013.9,1013.0,19.2,No,No
1734,2013-11-28,Albany,15.8,23.4,0.0,NE,20.0,75.0,1013.2,1007.6,18.2,No,No
1735,2013-11-29,Albany,16.5,30.3,0.0,N,6.0,67.0,1002.7,1002.0,22.5,No,Yes
1736,2013-11-30,Albany,14.2,19.8,3.6,NW,19.0,64.0,999.4,1003.8,18.8,Yes,Yes
1737,2013-12-01,Albany,14.5,19.0,7.4,W,26.0,78.0,1013.5,1014.2,17.1,Yes,No
1738,2013-12-02,Albany,13.2,19.6,0.0,NW,7.0,63.0,1015.7,1014.4,18.2,No,No
1739,2013-12-03,Albany,11.6,17.5,0.6,SW,31.0,54.0,1019.9,1020.8,16.4,No,No
1740,2013-12-04,Albany,14.5,18.5,0.2,SSE,19.0,60.0,1026.0,1025.0,15.5,No,No
1741,2013-12-05,Albany,14.7,20.4,0.0,E,19.0,60.0,1022.9,1017.8,16.6,No,No
1742,2013-12-06,Albany,15.8,25.4,0.0,ENE,6.0,60.0,1008.7,1006.9,20.1,No,Yes
1743,2013-12-07,Albany,15.5,17.5,3.4,SSW,26.0,83.0,1010.1,1012.0,16.0,Yes,No
1744,2013-12-08,Albany,13.2,18.3,0.9,NW,6.0,77.0,1017.1,1016.4,16.0,No,No
1745,2013-12-09,Albany,14.8,20.0,0.0,SSW,19.0,63.0,1022.3,1021.5,17.0,No,No
1746,2013-12-10,Albany,13.0,20.0,0.0,SSE,6.0,61.0,1022.7,1020.3,16.4,No,No
1747,2013-12-11,Albany,15.5,21.1,0.0,SE,19.0,63.0,1022.1,1019.4,17.9,No,No
1748,2013-12-12,Albany,15.4,22.1,0.0,E,9.0,68.0,1019.5,1017.1,18.7,No,No
1749,2013-12-13,Albany,16.5,22.6,0.0,E,19.0,62.0,1019.1,1016.2,21.5,No,No
1750,2013-12-14,Albany,16.5,22.7,0.0,ESE,20.0,67.0,1014.7,1012.7,22.6,No,No
1751,2013-12-15,Albany,16.8,22.8,0.0,WSW,6.0,85.0,1012.4,1012.6,21.4,No,No
1752,2013-12-16,Albany,17.8,22.1,0.0,SE,19.0,82.0,1015.4,1012.8,18.7,No,No
1753,2013-12-17,Albany,16.5,23.6,0.0,SW,4.0,83.0,1005.9,1006.1,20.8,No,No
1754,2013-12-18,Albany,17.4,20.7,0.0,S,17.0,75.0,1014.2,1015.5,19.2,No,No
1755,2013-12-19,Albany,17.7,19.1,0.0,SE,22.0,74.0,1019.2,1018.4,18.8,No,Yes
1756,2013-12-20,Albany,14.0,19.2,36.4,ESE,30.0,76.0,1024.5,1023.4,16.0,Yes,Yes
1757,2013-12-21,Albany,14.0,19.8,2.2,ESE,15.0,61.0,1025.0,1022.2,17.5,Yes,No
1758,2013-12-22,Albany,12.1,21.5,0.0,NE,4.0,51.0,1021.5,1017.9,19.0,No,No
1759,2013-12-23,Albany,11.7,23.9,0.0,SSE,7.0,57.0,1017.7,1014.2,20.0,No,No
1760,2013-12-24,Albany,14.8,26.3,0.0,WSW,7.0,54.0,1009.1,1008.5,21.8,No,No
1761,2013-12-25,Albany,13.9,21.0,0.0,ESE,13.0,60.0,1015.1,1011.9,19.5,No,No
1762,2013-12-26,Albany,14.3,22.6,0.0,WSW,24.0,72.0,1011.3,1010.4,20.0,No,No
1763,2013-12-27,Albany,14.5,21.6,0.0,WSW,17.0,74.0,1010.7,1015.2,20.5,No,No
1764,2013-12-28,Albany,13.8,21.5,0.0,E,11.0,77.0,1019.1,1014.6,19.2,No,No
1765,2013-12-29,Albany,13.1,22.0,0.0,ESE,9.0,73.0,1014.7,1012.8,21.0,No,No
1766,2013-12-30,Albany,18.0,22.5,0.0,E,17.0,88.0,1010.9,1007.5,19.0,No,No
1767,2013-12-31,Albany,17.6,22.2,0.0,WSW,6.0,84.0,1003.9,1003.6,20.0,No,No
1768,2014-01-01,Albany,15.850000000000001,21.9,0.2,WSW,8.5,82.5,1009.8,1009.8,20.85,No,No
1769,2014-01-02,Albany,14.1,25.4,0.4,NW,11.0,81.0,1014.1,1015.5,21.7,No,No
1770,2014-01-03,Albany,13.7,20.0,0.0,WSW,19.0,84.0,1022.7,1021.2,17.8,No,No
1771,2014-01-04,Albany,13.0,20.5,0.0,W,6.0,58.0,1019.4,1017.1,17.7,No,No
1772,2014-01-05,Albany,16.0,22.4,0.0,SE,15.0,54.0,1021.9,1019.9,18.5,No,No
1773,2014-01-06,Albany,16.2,25.8,0.0,E,7.0,58.0,1016.9,1012.3,22.4,No,No
1774,2014-01-07,Albany,17.6,23.4,0.0,S,30.0,82.0,1011.3,1013.1,22.1,No,No
1775,2014-01-08,Albany,16.4,28.0,0.0,S,6.0,86.0,1017.7,1015.8,22.6,No,No
1776,2014-01-09,Albany,15.3,24.0,0.0,SSW,4.0,63.0,1018.1,1016.7,21.8,No,No
1777,2014-01-10,Albany,16.4,24.2,0.0,E,6.0,74.0,1020.7,1020.1,21.2,No,No
1778,2014-01-11,Albany,18.9,26.5,0.0,E,15.0,66.0,1022.6,1018.5,22.8,No,No
1779,2014-01-12,Albany,18.8,29.9,0.0,ENE,6.0,60.0,1011.0,1007.4,26.1,No,No
1780,2014-01-13,Albany,20.0,21.5,0.0,WSW,28.0,89.0,1010.5,1010.5,20.1,No,No
1781,2014-01-14,Albany,12.8,22.7,0.0,E,2.0,62.0,1013.7,1011.6,20.3,No,No
1782,2014-01-15,Albany,13.6,26.4,0.0,NW,6.0,54.0,1007.4,1003.2,22.0,No,Yes
1783,2014-01-16,Albany,15.2,20.8,1.2,WSW,41.0,71.0,1010.5,1012.0,19.1,Yes,No
1784,2014-01-17,Albany,16.0,22.8,0.0,ESE,13.0,56.0,1017.3,1014.6,19.1,No,No
1785,2014-01-18,Albany,15.0,25.2,0.0,NNE,2.0,64.0,1016.2,1014.8,21.6,No,No
1786,2014-01-19,Albany,16.3,23.4,0.0,SE,11.0,69.0,1017.8,1016.5,21.3,No,No
1787,2014-01-20,Albany,19.0,23.5,0.0,E,22.0,64.0,1017.8,1015.8,20.1,No,No
1788,2014-01-21,Albany,18.3,23.6,0.0,E,30.0,66.0,1016.1,1013.0,20.9,No,No
1789,2014-01-22,Albany,19.8,24.5,0.0,ESE,13.0,74.0,1012.8,1009.2,23.1,No,No
1790,2014-01-23,Albany,20.5,23.6,0.0,ESE,13.0,92.0,1013.2,1014.9,21.7,No,Yes
1791,2014-01-24,Albany,18.6,25.0,1.4,E,15.0,87.0,1020.3,1018.0,20.2,Yes,No
1792,2014-01-25,Albany,18.4,26.8,0.2,NE,9.0,59.0,1014.9,1009.2,24.0,No,No
1793,2014-01-26,Albany,20.0,24.0,0.0,SW,11.0,77.0,1012.4,1011.9,21.0,No,No
1794,2014-01-27,Albany,14.8,22.0,0.0,SW,19.0,71.0,1010.9,1009.5,19.5,No,No
1795,2014-01-28,Albany,16.6,21.1,0.0,S,15.0,52.0,1021.4,1021.0,17.8,No,No
1796,2014-01-29,Albany,14.7,23.6,0.0,NE,19.0,53.0,1018.4,1013.1,20.8,No,No
1797,2014-01-30,Albany,16.2,24.1,0.0,SE,17.0,80.0,1012.0,1008.5,21.3,No,No
1798,2014-01-31,Albany,19.7,21.5,0.0,SW,6.0,80.0,1008.4,1007.1,20.5,No,No
1799,2014-02-01,Albany,16.0,22.1,0.9,SW,11.0,88.0,1010.1,1009.1,18.2,No,No
1800,2014-02-02,Albany,17.0,20.2,0.0,SW,17.0,57.0,1016.9,1018.0,18.6,No,No
1801,2014-02-03,Albany,14.8,22.5,0.0,NE,22.0,54.0,1022.2,1019.2,20.35,No,No
1802,2014-02-04,Albany,16.35,26.2,0.0,NE,13.0,51.0,1016.5,1011.7,22.1,No,No
1803,2014-02-05,Albany,17.9,22.5,0.0,SW,6.0,85.0,1012.7,1013.5,21.4,No,Yes
1804,2014-02-06,Albany,18.2,20.0,4.0,SSE,26.0,94.0,1016.3,1015.8,18.6,Yes,No
1805,2014-02-07,Albany,17.5,20.6,0.6,SSE,19.0,70.0,1015.6,1013.5,19.5,No,No
1806,2014-02-08,Albany,17.2,19.4,0.1,SW,30.0,53.0,1017.1,1017.8,17.8,No,No
1807,2014-02-09,Albany,15.9,21.3,0.0,ENE,24.0,49.0,1019.0,1013.8,19.4,No,No
1808,2014-02-10,Albany,15.2,24.0,0.0,WSW,2.0,78.0,1009.6,1008.8,19.5,No,No
1809,2014-02-11,Albany,17.5,20.9,0.0,ESE,19.0,52.0,1015.5,1014.1,19.9,No,No
1810,2014-02-12,Albany,16.9,19.4,0.0,E,22.0,60.0,1014.2,1013.3,19.3,No,Yes
1811,2014-02-13,Albany,17.4,20.8,1.2,E,19.0,89.0,1016.0,1013.8,18.8,Yes,No
1812,2014-02-14,Albany,16.7,22.7,0.0,E,9.0,67.0,1012.7,1009.6,20.3,No,No
1813,2014-02-15,Albany,15.7,23.2,0.0,SSE,7.0,67.0,1010.7,1008.0,21.0,No,No
1814,2014-02-16,Albany,15.2,22.7,0.0,WNW,4.0,81.0,1010.7,1012.2,20.1,No,No
1815,2014-02-17,Albany,18.4,23.1,0.0,SSE,7.0,56.0,1020.2,1019.3,20.4,No,No
1816,2014-02-18,Albany,17.1,22.0,0.0,ESE,13.0,63.0,1022.7,1020.9,19.4,No,No
1817,2014-02-19,Albany,17.3,23.2,0.0,E,13.0,59.0,1020.6,1017.7,20.8,No,No
1818,2014-02-20,Albany,17.5,23.0,0.0,NE,11.0,61.0,1023.2,1022.0,21.6,No,No
1819,2014-02-21,Albany,18.6,24.6,0.0,NE,15.0,57.0,1025.7,1023.6,22.3,No,No
1820,2014-02-22,Albany,18.6,24.5,0.0,NE,6.0,64.0,1023.3,1018.6,20.7,No,No
1821,2014-02-23,Albany,15.9,26.4,0.0,NE,0.0,81.0,1018.2,1015.6,20.2,No,No
1822,2014-02-24,Albany,17.3,23.4,0.0,SW,11.0,81.0,1019.4,1018.5,20.4,No,No
1823,2014-02-25,Albany,17.5,21.1,0.0,SE,20.0,63.0,1024.4,1023.8,18.6,No,No
1824,2014-02-26,Albany,16.7,21.6,0.2,ESE,22.0,58.0,1025.5,1021.8,19.5,No,No
1825,2014-02-27,Albany,12.8,24.2,0.0,NNE,6.0,63.0,1021.8,1018.2,19.7,No,No
1826,2014-02-28,Albany,16.2,24.8,0.0,NE,6.0,70.0,1020.9,1017.8,22.8,No,No
1827,2014-03-01,Albany,16.7,32.8,0.0,SE,2.0,60.0,1017.3,1014.6,23.2,No,No
1828,2014-03-02,Albany,14.8,23.7,0.0,NNW,6.0,85.0,1017.1,1015.4,20.2,No,No
1829,2014-03-03,Albany,19.2,21.3,0.0,S,11.0,78.0,1018.0,1017.0,19.8,No,No
1830,2014-03-04,Albany,16.5,21.0,0.0,SSW,11.0,65.0,1024.5,1025.1,19.6,No,No
1831,2014-03-05,Albany,15.9,21.1,0.0,ESE,13.0,52.0,1026.7,1023.0,18.9,No,No
1832,2014-03-06,Albany,16.3,23.8,0.0,N,6.0,72.0,1023.1,1019.4,19.8,No,No
1833,2014-03-07,Albany,17.8,27.5,0.0,NE,7.0,55.0,1016.4,1010.0,23.0,No,No
1834,2014-03-08,Albany,18.2,22.4,0.0,WSW,20.0,75.0,1013.2,1013.4,19.9,No,No
1835,2014-03-09,Albany,13.9,21.7,0.0,W,9.0,57.0,1017.2,1017.0,19.2,No,No
1836,2014-03-10,Albany,10.4,22.6,0.0,S,11.0,69.0,1021.4,1019.0,18.8,No,No
1837,2014-03-11,Albany,13.5,21.6,0.0,SSE,17.0,72.0,1026.5,1024.8,18.9,No,No
1838,2014-03-12,Albany,13.3,22.8,0.0,ESE,7.0,71.0,1023.0,1017.4,19.6,No,No
1839,2014-03-13,Albany,18.8,19.5,0.0,ESE,19.0,90.0,1014.0,1012.7,19.0,No,Yes
1840,2014-03-14,Albany,14.7,19.8,1.6,WSW,39.0,62.0,1017.4,1017.5,17.7,Yes,No
1841,2014-03-15,Albany,15.9,20.2,0.0,WSW,30.0,72.0,1019.4,1017.9,16.9,No,No
1842,2014-03-16,Albany,16.8,21.6,0.0,NW,9.0,84.0,1018.9,1016.5,19.1,No,Yes
1843,2014-03-17,Albany,15.5,21.9,2.2,NW,0.0,96.0,1019.1,1017.6,18.1,Yes,Yes
1844,2014-03-18,Albany,16.8,21.0,4.4,NNE,2.0,91.0,1023.1,1022.1,17.9,Yes,No
1845,2014-03-19,Albany,17.1,22.0,0.8,ESE,6.0,87.0,1024.5,1022.2,18.3,No,Yes
1846,2014-03-20,Albany,16.3,19.0,1.2,SSE,39.0,94.0,1027.5,1026.8,16.6,Yes,No
1847,2014-03-21,Albany,15.6,22.3,0.0,E,22.0,63.0,1024.5,1020.2,18.1,No,No
1848,2014-03-22,Albany,18.0,21.1,0.0,E,15.0,76.0,1023.2,1022.6,19.5,No,No
1849,2014-03-23,Albany,17.7,24.1,0.0,E,26.0,70.0,1026.0,1022.3,20.7,No,No
1850,2014-03-24,Albany,16.2,25.4,0.0,ENE,7.0,55.0,1021.0,1016.5,21.1,No,No
1851,2014-03-25,Albany,17.7,24.0,0.0,SSE,4.0,80.0,1019.9,1018.4,20.1,No,No
1852,2014-03-26,Albany,19.3,23.2,0.0,SSE,0.0,86.0,1019.8,1016.9,20.2,No,No
1853,2014-03-27,Albany,18.6,21.1,0.0,S,15.0,77.0,1020.0,1019.2,19.5,No,No
1854,2014-03-28,Albany,16.2,22.2,0.0,N,4.0,83.0,1020.1,1014.4,18.2,No,No
1855,2014-03-29,Albany,16.5,23.8,0.0,NW,2.0,77.0,1005.0,1004.7,19.0,No,Yes
1856,2014-03-30,Albany,12.6,18.8,8.0,NW,0.0,89.0,1008.6,1010.2,14.8,Yes,Yes
1857,2014-03-31,Albany,14.0,21.1,3.0,NW,0.0,80.0,1013.0,1010.1,17.0,Yes,Yes
1858,2014-04-01,Albany,15.1,17.5,1.6,NW,0.0,60.0,1018.3,1019.2,15.9,Yes,No
1859,2014-04-02,Albany,13.4,19.2,0.0,W,4.0,71.0,1024.0,1023.0,15.8,No,No
1860,2014-04-03,Albany,10.8,21.1,0.0,N,2.0,82.0,1025.7,1021.9,15.7,No,No
1861,2014-04-04,Albany,13.1,22.0,0.0,ENE,4.0,79.0,1020.6,1015.6,19.0,No,No
1862,2014-04-05,Albany,17.5,24.1,0.0,ENE,0.0,67.0,1014.0,1009.2,19.0,No,No
1863,2014-04-06,Albany,15.6,21.0,0.0,W,6.0,81.0,1010.8,1009.8,19.4,No,No
1864,2014-04-07,Albany,17.4,20.2,0.0,S,17.0,71.0,1017.1,1017.3,18.2,No,No
1865,2014-04-08,Albany,11.8,22.0,0.0,N,2.0,85.0,1019.1,1015.5,15.8,No,No
1866,2014-04-09,Albany,15.5,25.0,0.0,SE,4.0,74.0,1014.1,1011.7,20.6,No,No
1867,2014-04-10,Albany,16.2,24.8,0.0,NNE,2.0,69.0,1017.3,1015.1,21.0,No,No
1868,2014-04-11,Albany,15.2,25.3,0.0,E,4.0,53.0,1018.7,1015.0,22.2,No,No
1869,2014-04-12,Albany,15.2,26.0,0.0,WNW,9.0,63.0,1016.8,1015.2,22.0,No,No
1870,2014-04-13,Albany,19.3,21.8,0.0,E,20.0,78.0,1023.3,1022.3,19.6,No,No
1871,2014-04-14,Albany,18.6,23.5,0.0,E,6.0,74.0,1020.6,1016.2,21.4,No,No
1872,2014-04-15,Albany,15.3,23.4,0.0,NW,9.0,80.0,1018.5,1017.8,20.0,No,No
1873,2014-04-16,Albany,15.8,21.0,0.8,NW,6.0,68.0,1022.9,1020.0,17.3,No,No
1874,2014-04-17,Albany,14.5,21.15,0.0,NW,6.0,85.0,1020.5,1021.2,17.5,No,No
1875,2014-04-18,Albany,14.05,21.3,0.4,NW,7.5,76.0,1024.1,1019.9,17.9,No,No
1876,2014-04-19,Albany,13.6,20.5,0.8,SSE,9.0,67.0,1019.7,1016.9,18.3,No,No
